timestamp,latency,cost,reliability,predicted_latency,predicted_cost,predicted_reliability
2020-04-19 18:17:21.000861,4.649423360824585,19.2,1,4.649423360824585,19.2,1
2020-04-19 18:19:11.000650,3.4445321559906006,25.2,1,3.4445321559906006,25.2,1
2020-04-19 18:20:22.000492,3.535811185836792,25.1,1,3.535811185836792,25.1,1
2020-04-19 18:21:19.000102,3.664774894714356,24.1,1,3.664774894714356,24.1,1
2020-04-19 18:21:40.000005,3.4378461837768555,25.3,1,3.4378461837768555,25.3,1
2020-04-19 18:22:18.000250,3.448366403579712,25.2,1,3.448366403579712,25.2,1
2020-04-19 18:23:07.000020,3.620407342910767,24.3,1,3.620407342910767,24.3,1
2020-04-19 18:23:46.000871,4.488249063491821,20.7,1,4.488249063491821,20.7,1
2020-04-19 18:24:15.000950,3.5056993961334233,25.1,1,3.5056993961334233,25.1,1
2020-04-19 18:25:13.000658,3.530656337738037,25.1,1,3.530656337738037,25.1,1
2020-04-19 18:26:33.000973,3.4681050777435303,25.1,1,3.4681050777435303,25.1,1
2020-04-19 18:26:58.000889,4.552363872528076,19.5,1,4.552363872528076,19.5,1
2020-04-19 18:30:22.000739,3.4404091835021973,25.2,1,3.4404091835021973,25.2,1
2020-04-19 18:33:02.000716,3.5097332000732417,25.7,1,3.5097332000732417,25.7,1
2020-04-19 18:33:29.000768,3.5278146266937256,25.2,1,3.5278146266937256,25.2,1
2020-04-19 18:36:05.000661,3.4471325874328613,25.1,1,3.4471325874328613,25.1,1
2020-04-19 18:36:06.000510,3.5707638263702397,24.4,1,3.5707638263702397,24.4,1
2020-04-19 18:36:24.000958,3.55247163772583,25.5,1,3.55247163772583,25.5,1
2020-04-19 18:37:41.000620,3.662619590759277,24.2,1,3.662619590759277,24.2,1
2020-04-19 18:39:14.000232,3.522521495819092,25.0,1,3.522521495819092,25.0,1
2020-04-19 18:39:20.000896,3.4409587383270264,25.2,1,3.4409587383270264,25.2,1
2020-04-19 18:41:51.000929,3.427913188934326,25.2,1,3.427913188934326,25.2,1
2020-04-19 18:42:03.000405,3.6484415531158447,24.4,1,3.6484415531158447,24.4,1
2020-04-19 18:42:06.000691,3.4854106903076167,25.5,1,3.4854106903076167,25.5,1
2020-04-19 18:42:43.000109,3.5763325691223145,24.8,1,3.5763325691223145,24.8,1
2020-04-19 18:45:16.000842,3.6384427547454834,24.9,1,3.6384427547454834,24.9,1
2020-04-19 18:45:34.000102,3.5305907726287837,25.0,1,3.5305907726287837,25.0,1
2020-04-19 18:46:25.000033,3.4770996570587163,24.9,1,3.4770996570587163,24.9,1
2020-04-19 18:48:27.000158,3.434059858322144,25.1,1,3.434059858322144,25.1,1
2020-04-19 18:49:31.000222,3.5248420238494877,25.1,1,3.5248420238494877,25.1,1
2020-04-19 18:51:16.000862,3.522878885269165,25.0,1,3.522878885269165,25.0,1
2020-04-19 18:54:34.000433,3.527987241744995,25.1,1,3.527987241744995,25.1,1
2020-04-19 18:55:17.000952,3.541470766067505,25.2,1,3.541470766067505,25.2,1
2020-04-19 18:56:13.000829,3.56878662109375,25.7,1,3.56878662109375,25.7,1
2020-04-19 18:56:35.000867,3.477599620819092,25.2,1,3.477599620819092,25.2,1
2020-04-19 18:58:54.000749,3.606002569198608,24.5,1,3.606002569198608,24.5,1
2020-04-19 19:00:01.000126,3.5334270000457764,25.2,1,3.5334270000457764,25.2,1
2020-04-19 19:00:31.000909,3.4395461082458496,25.2,1,3.4395461082458496,25.2,1
2020-04-19 19:00:43.000901,3.5379743576049805,25.0,1,3.5379743576049805,25.0,1
2020-04-19 19:01:49.000108,3.536343812942505,25.0,1,3.536343812942505,25.0,1
2020-04-19 19:02:00.000694,3.557471752166748,25.0,1,3.557471752166748,25.0,1
2020-04-19 19:04:05.000339,3.5682637691497803,24.8,1,3.5682637691497803,24.8,1
2020-04-19 19:05:37.000935,3.521799325942993,25.0,1,3.521799325942993,25.0,1
2020-04-19 19:05:50.000878,3.4515421390533447,25.5,1,3.4515421390533447,25.5,1
2020-04-19 19:08:53.000751,3.57239294052124,24.8,1,3.57239294052124,24.8,1
2020-04-19 19:09:24.000764,3.575981616973877,24.8,1,3.575981616973877,24.8,1
2020-04-19 19:11:29.000099,3.4487900733947754,25.2,1,3.4487900733947754,25.2,1
2020-04-19 19:12:17.000756,3.454227924346924,25.2,1,3.454227924346924,25.2,1
2020-04-19 19:14:40.000076,3.517737865447998,25.0,1,3.517737865447998,25.0,1
2020-04-19 19:17:35.000144,3.5183751583099365,25.0,1,3.5183751583099365,25.0,1
2020-04-19 23:14:26.000073,3.5405163764953613,25.0,1,3.5405163764953613,25.0,1
2020-04-19 23:21:07.000313,3.582829475402832,26.5,1,3.582829475402832,26.5,1
2020-04-19 23:21:08.000819,3.505519151687622,25.1,1,3.505519151687622,25.1,1
2020-04-19 23:21:24.000284,3.535184621810913,25.0,1,3.535184621810913,25.0,1
2020-04-19 23:22:57.000903,3.531599521636963,25.2,1,3.531599521636963,25.2,1
2020-04-19 23:25:54.000754,3.5871660709381104,24.6,1,3.5871660709381104,24.6,1
2020-04-19 23:26:15.000556,3.5000243186950684,26.6,1,3.5000243186950684,26.6,1
2020-04-19 23:30:20.000539,3.6595938205718994,24.4,1,3.6595938205718994,24.4,1
2020-04-19 23:31:03.000007,4.557391881942749,20.6,1,4.557391881942749,20.6,1
2020-04-19 23:31:08.000632,3.561165332794189,26.4,1,3.561165332794189,26.4,1
2020-04-19 23:31:30.000520,3.540074110031128,25.0,1,3.540074110031128,25.0,1
2020-04-19 23:32:35.000665,3.510326147079468,26.0,1,3.510326147079468,26.0,1
2020-04-19 23:33:27.000188,3.446990966796875,25.3,1,3.446990966796875,25.3,1
2020-04-19 23:34:13.000080,3.6328377723693848,24.4,1,3.6328377723693848,24.4,1
2020-04-19 23:35:14.000182,3.572006225585937,25.6,1,3.572006225585937,25.6,1
2020-04-19 23:37:05.000846,3.582500457763672,24.8,1,3.582500457763672,24.8,1
2020-04-19 23:40:42.000495,3.612522602081299,24.3,1,3.612522602081299,24.3,1
2020-04-19 23:40:48.000882,3.460225343704224,26.0,1,3.460225343704224,26.0,1
2020-04-19 23:41:11.000981,3.641385555267334,24.4,1,3.641385555267334,24.4,1
2020-04-19 23:43:57.000057,3.632602214813232,25.4,1,3.632602214813232,25.4,1
2020-04-19 23:45:02.000437,5.128333330154419,18.1,1,5.128333330154419,18.1,1
2020-04-19 23:45:10.000158,3.5312573909759517,25.1,1,3.5312573909759517,25.1,1
2020-04-19 23:45:50.000825,3.6989495754241934,23.9,1,3.6989495754241934,23.9,1
2020-04-19 23:46:08.000419,3.5365688800811768,26.6,1,3.5365688800811768,26.6,1
2020-04-19 23:48:12.000688,3.6014907360076904,24.7,1,3.6014907360076904,24.7,1
2020-04-19 23:49:07.000512,3.672593593597412,24.7,1,3.672593593597412,24.7,1
2020-04-19 23:49:34.000664,3.532324314117432,25.1,1,3.532324314117432,25.1,1
2020-04-19 23:50:36.000204,3.5337917804718018,26.4,1,3.5337917804718018,26.4,1
2020-04-19 23:51:14.000220,3.5425596237182617,24.5,1,3.5425596237182617,24.5,1
2020-04-19 23:52:34.000344,3.513946056365967,25.1,1,3.513946056365967,25.1,1
2020-04-19 23:56:03.000797,3.5750632286071777,26.8,1,3.5750632286071777,26.8,1
2020-04-19 23:57:26.000739,3.681974887847901,24.4,1,3.681974887847901,24.4,1
2020-04-19 23:57:33.000504,3.589316129684448,24.9,1,3.589316129684448,24.9,1
2020-04-19 23:58:25.000997,3.4977548122406006,24.9,1,3.4977548122406006,24.9,1
2020-04-19 23:58:27.000450,3.567466259002685,25.1,1,3.567466259002685,25.1,1
2020-04-19 23:59:07.000813,3.5339565277099614,25.0,1,3.5339565277099614,25.0,1
2020-04-19 23:59:34.000621,3.5778727531433105,25.7,1,3.5778727531433105,25.7,1
2020-04-20 00:00:15.000350,3.584945678710937,24.7,1,3.584945678710937,24.7,1
2020-04-20 00:00:21.000082,3.538007974624634,25.0,1,3.538007974624634,25.0,1
2020-04-20 00:00:41.000701,3.5850460529327397,24.4,1,3.5850460529327397,24.4,1
2020-04-20 00:01:07.000564,3.484156370162964,25.4,1,3.484156370162964,25.4,1
2020-04-20 00:05:10.000553,3.5361630916595463,25.2,1,3.5361630916595463,25.2,1
2020-04-20 00:05:35.000236,3.5361289978027344,25.1,1,3.5361289978027344,25.1,1
2020-04-20 00:07:34.000635,3.6280202865600586,24.5,1,3.6280202865600586,24.5,1
2020-04-20 00:08:17.000786,3.4786815643310547,25.0,1,3.4786815643310547,25.0,1
2020-04-20 00:09:03.000428,3.6125605106353764,24.9,1,3.6125605106353764,24.9,1
2020-04-20 00:09:25.000157,3.654608964920044,24.4,1,3.654608964920044,24.4,1
2020-04-20 00:11:09.000993,3.4844040870666504,27.3,1,3.4844040870666504,27.3,1
2020-04-20 00:12:21.000017,3.4380645751953125,25.1,1,3.4380645751953125,25.1,1
2020-04-20 00:13:05.000609,3.5017051696777344,26.5,1,3.5017051696777344,26.5,1
2020-04-20 00:13:47.000850,3.588728189468384,24.6,1,3.588728189468384,24.6,1
2020-04-20 00:13:58.000744,3.529636859893799,25.0,1,3.529636859893799,25.0,1
2020-04-20 00:14:21.000903,3.6519849300384517,24.6,1,3.6519849300384517,24.6,1
2020-04-20 00:16:56.000709,3.533571720123291,25.1,1,3.533571720123291,25.1,1
2020-04-20 00:18:07.000117,3.5232512950897217,25.1,1,3.5232512950897217,25.1,1
2020-04-20 00:19:11.000929,3.573533058166504,24.9,1,3.573533058166504,24.9,1
2020-04-20 00:22:19.000538,3.652657270431519,24.6,1,3.652657270431519,24.6,1
2020-04-20 00:22:40.000082,3.5335979461669917,25.1,1,3.5335979461669917,25.1,1
2020-04-20 00:25:40.000705,3.4960122108459477,24.9,1,3.4960122108459477,24.9,1
2020-04-20 00:26:07.000688,3.5294189453125,25.0,1,3.5294189453125,25.0,1
2020-04-20 00:26:26.000678,3.5360291004180913,25.3,1,3.5360291004180913,25.3,1
2020-04-20 00:27:53.000026,3.5626766681671143,25.3,1,3.5626766681671143,25.3,1
2020-04-20 00:28:02.000346,3.6351125240325928,24.2,1,3.6351125240325928,24.2,1
2020-04-20 00:28:12.000413,3.4474868774414062,25.2,1,3.4474868774414062,25.2,1
2020-04-20 00:30:25.000512,3.5699462890625,24.7,1,3.5699462890625,24.7,1
2020-04-20 00:30:49.000421,3.5492732524871826,25.5,1,3.5492732524871826,25.5,1
2020-04-20 00:31:01.000534,3.499076128005981,25.8,1,3.499076128005981,25.8,1
2020-04-20 00:31:18.000315,3.492037534713745,25.4,1,3.492037534713745,25.4,1
2020-04-20 00:32:20.000673,3.5194613933563232,26.4,1,3.5194613933563232,26.4,1
2020-04-20 00:32:55.000282,3.494834423065185,25.2,1,3.494834423065185,25.2,1
2020-04-20 00:39:33.000972,3.462287425994873,25.4,1,3.462287425994873,25.4,1
2020-04-20 00:39:50.000052,3.503302574157715,26.0,1,3.503302574157715,26.0,1
2020-04-20 00:41:44.000169,3.5475859642028813,24.7,1,3.5475859642028813,24.7,1
2020-04-20 00:41:53.000867,3.5534932613372803,25.2,1,3.5534932613372803,25.2,1
2020-04-20 00:41:59.000513,3.525641679763794,25.1,1,3.525641679763794,25.1,1
2020-04-20 00:42:42.000368,3.5260746479034424,25.0,1,3.5260746479034424,25.0,1
2020-04-20 00:42:43.000612,3.5979816913604736,24.5,1,3.5979816913604736,24.5,1
2020-04-20 00:43:19.000649,3.520392417907715,25.9,1,3.520392417907715,25.9,1
2020-04-20 00:46:09.000473,3.5613162517547607,25.2,1,3.5613162517547607,25.2,1
2020-04-20 00:46:58.000668,3.5241727828979488,25.3,1,3.5241727828979488,25.3,1
2020-04-20 00:50:02.000593,3.6216013431549072,24.8,1,3.6216013431549072,24.8,1
2020-04-20 00:50:26.000699,3.5916991233825684,25.1,1,3.5916991233825684,25.1,1
2020-04-20 00:50:33.000347,3.512803792953491,26.0,1,3.512803792953491,26.0,1
2020-04-20 00:52:51.000861,3.486234426498413,26.1,1,3.486234426498413,26.1,1
2020-04-20 00:54:13.000337,3.572906970977783,24.8,1,3.572906970977783,24.8,1
2020-04-20 00:54:33.000818,3.485656261444092,25.2,1,3.485656261444092,25.2,1
2020-04-20 00:54:41.000730,3.572683572769165,24.4,1,3.572683572769165,24.4,1
2020-04-20 00:54:44.000754,3.4843337535858154,25.5,1,3.4843337535858154,25.5,1
2020-04-20 00:55:21.000782,3.58728289604187,25.5,1,3.58728289604187,25.5,1
2020-04-20 00:55:32.000809,3.581932544708252,24.7,1,3.581932544708252,24.7,1
2020-04-20 00:56:31.000196,3.5340123176574707,25.0,1,3.5340123176574707,25.0,1
2020-04-20 00:56:31.000571,3.4347443580627437,25.2,1,3.4347443580627437,25.2,1
2020-04-20 00:56:56.000413,3.473435878753662,25.2,1,3.473435878753662,25.2,1
2020-04-20 00:57:04.000771,4.597302198410034,19.7,1,4.597302198410034,19.7,1
2020-04-20 01:00:23.000014,3.5379250049591064,25.3,1,3.5379250049591064,25.3,1
2020-04-20 01:01:49.000964,3.500901937484741,26.1,1,3.500901937484741,26.1,1
2020-04-20 01:01:50.000185,5.7931602001190186,15.5,1,5.7931602001190186,15.5,1
2020-04-20 01:03:51.000829,3.5582408905029297,26.0,1,3.5582408905029297,26.0,1
2020-04-20 01:06:23.000732,3.4580593109130864,25.4,1,3.4580593109130864,25.4,1
2020-04-20 01:10:36.000710,3.522922277450561,25.3,1,3.522922277450561,25.3,1
2020-04-20 01:12:02.000181,4.67473578453064,18.9,1,4.67473578453064,18.9,1
2020-04-20 01:12:06.000664,3.4563906192779537,25.5,1,3.4563906192779537,25.5,1
2020-04-20 01:12:11.000916,3.547216892242432,25.5,1,3.547216892242432,25.5,1
2020-04-20 01:12:33.000125,3.6506853103637695,24.2,1,3.6506853103637695,24.2,1
2020-04-20 01:12:46.000388,5.192831039428711,17.9,1,5.192831039428711,17.9,1
2020-04-20 01:12:58.000984,3.4725759029388428,25.2,1,3.4725759029388428,25.2,1
2020-04-20 01:14:36.000976,3.4495997428894043,26.2,1,3.4495997428894043,26.2,1
2020-04-20 01:15:34.000742,3.5364997386932373,25.9,1,3.5364997386932373,25.9,1
2020-04-20 01:17:06.000749,3.5297770500183105,26.9,1,3.5297770500183105,26.9,1
2020-04-20 01:18:10.000478,3.72487473487854,25.7,1,3.72487473487854,25.7,1
2020-04-20 01:18:35.000429,3.516778945922852,25.1,1,3.516778945922852,25.1,1
2020-04-20 01:18:49.000374,3.567826986312866,25.3,1,3.567826986312866,25.3,1
2020-04-20 01:20:23.000333,3.4824216365814213,25.1,1,3.4824216365814213,25.1,1
2020-04-20 01:20:56.000310,3.5258049964904785,25.1,1,3.5258049964904785,25.1,1
2020-04-20 01:21:07.000077,3.60529899597168,25.7,1,3.60529899597168,25.7,1
2020-04-20 01:21:24.000502,3.468657255172729,25.0,1,3.468657255172729,25.0,1
2020-04-20 01:22:58.000494,3.5144636631011963,25.0,1,3.5144636631011963,25.0,1
2020-04-20 01:24:19.000669,3.5266079902648926,25.2,1,3.5266079902648926,25.2,1
2020-04-20 01:24:58.000225,3.521427154541016,25.1,1,3.521427154541016,25.1,1
2020-04-20 01:27:10.000197,3.5807559490203857,24.7,1,3.5807559490203857,24.7,1
2020-04-20 01:27:26.000627,3.5256612300872803,25.0,1,3.5256612300872803,25.0,1
2020-04-20 01:28:11.000091,3.595491886138916,25.5,1,3.595491886138916,25.5,1
2020-04-20 01:28:55.000730,3.5310237407684326,25.8,1,3.5310237407684326,25.8,1
2020-04-20 01:29:13.000102,3.532322883605957,26.9,1,3.532322883605957,26.9,1
2020-04-20 01:33:15.000119,3.436933755874634,25.5,1,3.436933755874634,25.5,1
2020-04-20 01:34:27.000403,3.631103992462158,24.6,1,3.631103992462158,24.6,1
2020-04-20 01:34:39.000372,3.4349148273468018,25.1,1,3.4349148273468018,25.1,1
2020-04-20 01:35:04.000145,3.5972800254821777,24.6,1,3.5972800254821777,24.6,1
2020-04-20 01:35:27.000745,3.5201950073242188,26.5,1,3.5201950073242188,26.5,1
2020-04-20 01:37:58.000382,3.5227489471435547,25.5,1,3.5227489471435547,25.5,1
2020-04-20 01:38:08.000156,3.4574975967407227,24.9,1,3.4574975967407227,24.9,1
2020-04-20 01:38:21.000014,3.571901559829712,25.5,1,3.571901559829712,25.5,1
2020-04-20 01:40:03.000609,3.4419734477996826,25.9,1,3.4419734477996826,25.9,1
2020-04-20 01:40:41.000285,3.4230437278747563,25.1,1,3.4230437278747563,25.1,1
2020-04-20 01:41:25.000635,3.4742314815521236,25.2,1,3.4742314815521236,25.2,1
2020-04-20 01:45:47.000453,3.430189609527588,25.4,1,3.430189609527588,25.4,1
2020-04-20 01:47:19.000305,3.6098475456237793,25.0,1,3.6098475456237793,25.0,1
2020-04-20 01:47:55.000583,3.7209548950195312,24.8,1,3.7209548950195312,24.8,1
2020-04-20 01:49:00.000739,3.680765390396118,24.5,1,3.680765390396118,24.5,1
2020-04-20 01:49:06.000932,3.578120708465576,24.7,1,3.578120708465576,24.7,1
2020-04-20 01:49:44.000285,3.5303740501403813,25.6,1,3.5303740501403813,25.6,1
2020-04-20 01:49:46.000511,3.4342641830444336,25.2,1,3.4342641830444336,25.2,1
2020-04-20 01:50:48.000566,3.6066586971282963,25.1,1,3.6066586971282963,25.1,1
2020-04-20 01:51:41.000633,3.4829952716827397,24.8,1,3.4829952716827397,24.8,1
2020-04-20 01:51:42.000286,3.65263032913208,24.2,1,3.65263032913208,24.2,1
2020-04-20 01:52:15.000649,3.4333984851837163,25.5,1,3.4333984851837163,25.5,1
2020-04-20 01:53:32.000440,3.514542579650879,25.1,1,3.514542579650879,25.1,1
2020-04-20 01:53:47.000926,3.6014771461486816,25.1,1,3.6014771461486816,25.1,1
2020-04-20 01:55:25.000251,3.4207630157470703,25.3,1,3.4207630157470703,25.3,1
2020-04-20 01:56:16.000096,3.5620942115783687,24.8,1,3.5620942115783687,24.8,1
2020-04-20 01:57:31.000207,3.4933247566223145,24.7,1,3.4933247566223145,24.7,1
2020-04-20 01:57:33.000030,3.5200405120849614,24.6,1,3.5200405120849614,24.6,1
2020-04-20 01:59:41.000882,3.516627550125122,25.0,1,3.516627550125122,25.0,1
2020-04-20 02:00:17.000350,3.4476490020751958,25.1,1,3.4476490020751958,25.1,1
2020-04-20 02:02:09.000177,3.5197436809539795,27.9,1,3.5197436809539795,27.9,1
2020-04-20 02:02:20.000541,3.580740213394165,24.1,1,3.580740213394165,24.1,1
2020-04-20 02:02:20.000746,3.622137069702149,24.3,1,3.622137069702149,24.3,1
2020-04-20 02:04:26.000337,4.3558905124664316,22.4,1,4.3558905124664316,22.4,1
2020-04-20 02:05:11.000255,3.635425567626953,24.6,1,3.635425567626953,24.6,1
2020-04-20 02:10:14.000567,3.50327730178833,25.1,1,3.50327730178833,25.1,1
2020-04-20 02:10:34.000263,3.5854732990264893,25.5,1,3.5854732990264893,25.5,1
2020-04-20 02:10:58.000733,3.548090696334839,25.9,1,3.548090696334839,25.9,1
2020-04-20 02:11:35.000374,3.4871866703033447,26.9,1,3.4871866703033447,26.9,1
2020-04-20 02:13:55.000132,3.575403451919556,25.8,1,3.575403451919556,25.8,1
2020-04-20 02:15:33.000414,3.642231702804565,25.0,1,3.642231702804565,25.0,1
2020-04-20 02:16:52.000814,3.6113786697387695,26.4,1,3.6113786697387695,26.4,1
2020-04-20 02:16:53.000963,3.5219299793243413,25.6,1,3.5219299793243413,25.6,1
2020-04-20 02:17:43.000127,3.4673035144805913,25.2,1,3.4673035144805913,25.2,1
2020-04-20 02:17:48.000351,3.633107662200928,24.2,1,3.633107662200928,24.2,1
2020-04-20 02:19:35.000236,3.4398562908172607,25.3,1,3.4398562908172607,25.3,1
2020-04-20 02:21:09.000113,3.54782772064209,26.2,1,3.54782772064209,26.2,1
2020-04-20 02:21:48.000907,3.5221550464630127,25.1,1,3.5221550464630127,25.1,1
2020-04-20 02:23:28.000766,3.5268018245697017,24.4,1,3.5268018245697017,24.4,1
2020-04-20 02:24:19.000056,3.660228490829468,24.2,1,3.660228490829468,24.2,1
2020-04-20 02:24:19.000585,3.559343099594116,24.9,1,3.559343099594116,24.9,1
2020-04-20 02:25:01.000518,3.5837633609771733,25.9,1,3.5837633609771733,25.9,1
2020-04-20 02:27:04.000917,3.4633660316467285,25.1,1,3.4633660316467285,25.1,1
2020-04-20 02:27:49.000401,3.642563343048096,24.6,1,3.642563343048096,24.6,1
2020-04-20 02:31:58.000613,3.487806558609009,24.9,1,3.487806558609009,24.9,1
2020-04-20 02:33:44.000541,3.55487060546875,24.5,1,3.55487060546875,24.5,1
2020-04-20 02:34:20.000255,3.672265529632568,24.0,1,3.672265529632568,24.0,1
2020-04-20 02:36:53.000858,4.3124914169311515,20.8,1,4.3124914169311515,20.8,1
2020-04-20 02:37:09.000091,3.508875846862793,26.1,1,3.508875846862793,26.1,1
2020-04-20 02:39:43.000917,3.4881515502929688,25.3,1,3.4881515502929688,25.3,1
2020-04-20 02:40:59.000559,3.758697986602783,25.7,1,3.758697986602783,25.7,1
2020-04-20 02:41:32.000726,3.58677077293396,25.2,1,3.58677077293396,25.2,1
2020-04-20 02:41:44.000170,3.617443561553955,26.0,1,3.617443561553955,26.0,1
2020-04-20 02:43:19.000667,3.6300883293151855,24.4,1,3.6300883293151855,24.4,1
2020-04-20 02:43:55.000966,3.530444622039795,25.2,1,3.530444622039795,25.2,1
2020-04-20 02:44:49.000840,3.575755834579468,24.3,1,3.575755834579468,24.3,1
2020-04-20 02:45:35.000501,3.5205442905426025,25.1,1,3.5205442905426025,25.1,1
2020-04-20 02:47:00.000062,3.4995605945587163,26.6,1,3.4995605945587163,26.6,1
2020-04-20 02:48:21.000226,4.467501878738403,20.8,1,4.467501878738403,20.8,1
2020-04-20 02:50:58.000089,3.5821821689605717,25.4,1,3.5821821689605717,25.4,1
2020-04-20 02:51:34.000824,3.601210594177246,24.2,1,3.601210594177246,24.2,1
2020-04-20 02:52:30.000969,3.647192716598511,24.5,1,3.647192716598511,24.5,1
2020-04-20 02:53:30.000260,3.4582738876342773,26.1,1,3.4582738876342773,26.1,1
2020-04-20 02:54:10.000757,3.5574209690093994,25.0,1,3.5574209690093994,25.0,1
2020-04-20 02:54:33.000583,3.655298948287964,25.0,1,3.655298948287964,25.0,1
2020-04-20 02:56:49.000752,3.553419589996338,25.8,1,3.553419589996338,25.8,1
2020-04-20 02:57:09.000827,3.4619054794311523,25.9,1,3.4619054794311523,25.9,1
2020-04-20 02:57:42.000475,3.5253913402557373,25.1,1,3.5253913402557373,25.1,1
2020-04-20 02:58:04.000685,3.658369064331055,24.7,1,3.658369064331055,24.7,1
2020-04-20 02:58:22.000202,3.5588283538818364,24.4,1,3.5588283538818364,24.4,1
2020-04-20 02:58:36.000989,3.5718457698822017,25.3,1,3.5718457698822017,25.3,1
2020-04-20 02:58:58.000451,3.5310304164886475,25.0,1,3.5310304164886475,25.0,1
2020-04-20 03:02:49.000282,3.4815092086791988,24.8,1,3.4815092086791988,24.8,1
2020-04-20 03:03:21.000506,3.5440034866333012,25.6,1,3.5440034866333012,25.6,1
2020-04-20 03:09:25.000566,3.5370614528656006,25.7,1,3.5370614528656006,25.7,1
2020-04-20 03:10:19.000348,3.4367473125457764,25.4,1,3.4367473125457764,25.4,1
2020-04-20 03:10:42.000391,3.520713329315185,25.1,1,3.520713329315185,25.1,1
2020-04-20 03:11:26.000503,3.530728578567505,25.2,1,3.530728578567505,25.2,1
2020-04-20 03:11:52.000503,3.531258583068848,25.1,1,3.531258583068848,25.1,1
2020-04-20 03:13:31.000144,3.539497375488281,25.7,1,3.539497375488281,25.7,1
2020-04-20 03:14:42.000297,3.5226938724517822,25.6,1,3.5226938724517822,25.6,1
2020-04-20 03:15:55.000546,3.5872747898101807,24.4,1,3.5872747898101807,24.4,1
2020-04-20 03:16:05.000705,3.4574997425079346,25.3,1,3.4574997425079346,25.3,1
2020-04-20 03:23:07.000510,3.6103179454803462,26.0,1,3.6103179454803462,26.0,1
2020-04-20 03:23:18.000956,3.4424016475677486,25.6,1,3.4424016475677486,25.6,1
2020-04-20 03:23:53.000110,3.5211832523345947,25.0,1,3.5211832523345947,25.0,1
2020-04-20 03:24:13.000413,3.513859748840332,24.7,1,3.513859748840332,24.7,1
2020-04-20 03:26:24.000377,3.587532758712769,24.5,1,3.587532758712769,24.5,1
2020-04-20 03:26:49.000411,3.505545854568481,25.8,1,3.505545854568481,25.8,1
2020-04-20 03:27:53.000250,3.520859956741333,25.2,1,3.520859956741333,25.2,1
2020-04-20 03:30:40.000182,5.970860719680786,16.4,1,5.970860719680786,16.4,1
2020-04-20 03:31:12.000078,3.5335166454315186,25.9,1,3.5335166454315186,25.9,1
2020-04-20 03:31:18.000552,3.6311192512512207,25.8,1,3.6311192512512207,25.8,1
2020-04-20 03:33:09.000067,3.575702667236328,24.8,1,3.575702667236328,24.8,1
2020-04-20 03:34:28.000397,8.018001079559326,12.5,1,8.018001079559326,12.5,1
2020-04-20 03:37:26.000918,3.618209362030029,25.2,1,3.618209362030029,25.2,1
2020-04-20 03:37:26.000953,3.426442623138428,25.3,1,3.426442623138428,25.3,1
2020-04-20 03:38:54.000315,3.65168833732605,24.5,1,3.65168833732605,24.5,1
2020-04-20 03:40:24.000477,3.6104578971862793,24.5,1,3.6104578971862793,24.5,1
2020-04-20 03:40:25.000184,3.4960825443267822,24.9,1,3.4960825443267822,24.9,1
2020-04-20 03:41:09.000865,3.442834854125977,25.7,1,3.442834854125977,25.7,1
2020-04-20 03:41:16.000847,3.489069938659668,25.9,1,3.489069938659668,25.9,1
2020-04-20 03:41:29.000548,4.796927452087402,18.2,1,4.796927452087402,18.2,1
2020-04-20 03:43:18.000141,3.6042270660400386,25.4,1,3.6042270660400386,25.4,1
2020-04-20 03:45:10.000283,3.4404480457305913,25.3,1,3.4404480457305913,25.3,1
2020-04-20 03:47:36.000130,6.626625061035156,14.1,1,6.626625061035156,14.1,1
2020-04-20 03:48:00.000276,3.7150514125823975,24.8,1,3.7150514125823975,24.8,1
2020-04-20 03:48:11.000499,3.5902774333953857,24.8,1,3.5902774333953857,24.8,1
2020-04-20 03:51:33.000211,3.4416894912719727,25.2,1,3.4416894912719727,25.2,1
2020-04-20 03:55:03.000511,3.56744122505188,26.4,1,3.56744122505188,26.4,1
2020-04-20 03:55:13.000779,3.542210340499878,25.7,1,3.542210340499878,25.7,1
2020-04-20 03:57:00.000233,3.532346248626709,27.0,1,3.532346248626709,27.0,1
2020-04-20 03:58:00.000836,3.4501733779907227,25.3,1,3.4501733779907227,25.3,1
2020-04-20 03:58:01.000558,3.6120176315307617,25.3,1,3.6120176315307617,25.3,1
2020-04-20 03:58:51.000511,3.4794039726257324,27.4,1,3.4794039726257324,27.4,1
2020-04-20 03:59:27.000471,3.4873523712158203,25.2,1,3.4873523712158203,25.2,1
2020-04-20 03:59:40.000539,3.736797332763672,25.5,1,3.736797332763672,25.5,1
2020-04-20 04:03:19.000060,3.50311541557312,26.1,1,3.50311541557312,26.1,1
2020-04-20 04:06:07.000027,3.565891742706299,24.5,1,3.565891742706299,24.5,1
2020-04-20 04:06:10.000521,3.440146207809448,25.2,1,3.440146207809448,25.2,1
2020-04-20 04:06:29.000250,4.5849571228027335,19.8,1,4.5849571228027335,19.8,1
2020-04-20 04:08:44.000086,3.557969093322754,25.2,1,3.557969093322754,25.2,1
2020-04-20 04:12:44.000652,3.604050397872925,25.6,1,3.604050397872925,25.6,1
2020-04-20 04:14:11.000662,3.5354931354522705,25.2,1,3.5354931354522705,25.2,1
2020-04-20 04:14:35.000535,3.8304383754730233,24.2,1,3.8304383754730233,24.2,1
2020-04-20 04:14:56.000985,3.4774656295776367,26.0,1,3.4774656295776367,26.0,1
