,predictionType,utilDif,reward,negativeReward,numOfUpdates,lostUtil,wrongDecisions,correctDecisions,decisionShouldHaveDid,decisionShouldHaveDidNot,decisionNotHaveDid,decisionNotHaveDidNot
35,svr_linear_predictions_server_3_tactic_1_sampleRate_10.csv,959092.4457025661,1811611.1213579779,0.0,258,0.0,0,258,258,0,0,0
36,svr_linear_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,10500804.340559186,17243258.3011678,112034.23478052625,1469,268034.2347805263,624,1978,1469,624,0,509
37,svr_linear_predictions_server_2_tactic_1_sampleRate_20.csv,385662.17474560195,2337572.2464201036,0.0,128,0.0,0,128,128,0,0,0
38,svr_linear_predictions_server_2_tactic_1_sampleRate_5.csv,265409.29093265685,2254917.5975158997,0.0,518,0.0,0,518,518,0,0,0
39,svr_linear_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,16562332.665465757,25127016.204595115,147069.6188768498,1532,317569.6188768494,682,1920,1532,682,0,388
40,svr_linear_predictions_server_2_tactic_1_sampleRate_0.csv,16259890.708087891,25121994.728639256,137009.9107336476,1550,302009.9107336475,660,1942,1550,660,0,392
41,svr_linear_predictions_server_2_tactic_1_sampleRate_10.csv,202491.506144312,2315315.000735705,0.0,258,0.0,0,258,258,0,0,0
42,mlp_predictions_server_1_tactic_1_sampleRate_10.csv,67008.21001828101,1605753.7626840873,0.0,257,0.0,0,257,257,0,0,0
43,mlp_predictions_server_1_tactic_1_sampleRate_20.csv,82389.18470295308,1606168.4641755994,0.0,127,0.0,0,127,127,0,0,0
44,mlp_predictions_server_1_tactic_1_sampleRate_0.csv,798370.8825899547,21160337.66622048,166.51316396668787,1914,5892.183848302657,29,2572,1908,23,6,664
45,mlp_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1081917.9327977854,21156403.547592577,394.34639017870745,1929,4859.973890870445,44,2557,1904,19,25,653
46,mlp_predictions_server_1_tactic_1_sampleRate_5.csv,71054.26646687364,1558476.890204986,0.0,517,0.0,0,517,517,0,0,0
47,mlp_predictions_server_3_tactic_1_sampleRate_20.csv,384023.2206666878,1800017.8179417662,0.0,127,0.0,0,127,127,0,0,0
48,mlp_predictions_server_3_tactic_1_sampleRate_10.csv,527982.2979755332,1778451.7688715798,0.0,257,0.0,0,257,257,0,0,0
49,mlp_predictions_server_3_tactic_1_sampleRate_0.csv,2689726.8672338007,17124686.33296586,11936.71804131058,1947,30357.378319611533,159,2442,1876,88,71,566
50,mlp_predictions_server_3_tactic_1_sampleRate_5.csv,378353.61844047444,1735639.2956091692,0.0,517,0.0,0,517,517,0,0,0
51,mlp_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,2993767.030990271,17125282.045009337,11410.665966917066,1944,30873.964971152993,162,2439,1873,91,71,566
52,mlp_predictions_server_2_tactic_1_sampleRate_20.csv,229957.78734021567,2317045.1467941105,0.0,127,0.0,0,127,127,0,0,0
53,mlp_predictions_server_2_tactic_1_sampleRate_5.csv,241917.04653119936,2243241.385305905,0.0,517,0.0,0,517,517,0,0,0
54,mlp_predictions_server_2_tactic_1_sampleRate_0.csv,1811699.6295580792,23697932.06293045,667.9094994302537,2095,3404.3985893880676,44,2557,2064,13,31,493
55,mlp_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2649600.559671841,23698429.680254713,1242.2252447161518,2089,6514.945251335462,57,2544,2056,24,33,488
56,mlp_predictions_server_2_tactic_1_sampleRate_10.csv,151497.87690780006,2297497.0534842983,0.0,257,0.0,0,257,257,0,0,0
57,lstm_model_0_predictions_server_1_tactic_1_sampleRate_0.csv,1399689.040952137,21165120.71068156,570.4374456423941,1894,12305.514601971061,50,2551,1891,47,3,660
58,lstm_model_1_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1171926.840523643,21156777.681793757,550.8179648439818,1928,5938.239999990459,48,2553,1903,23,25,650
59,lstm_model_2_predictions_server_1_tactic_1_sampleRate_10.csv,79201.55816749908,1605753.7626840873,0.0,257,0.0,0,257,257,0,0,0
60,lstm_model_0_predictions_server_1_tactic_1_sampleRate_5.csv,147163.93981347774,1558476.890204986,0.0,517,0.0,0,517,517,0,0,0
61,lstm_model_3_predictions_server_1_tactic_1_sampleRate_10.csv,73870.64300527616,1605753.7626840873,0.0,257,0.0,0,257,257,0,0,0
62,lstm_model_0_predictions_server_1_tactic_1_sampleRate_10.csv,165978.45945771545,1605753.7626840873,0.0,257,0.0,0,257,257,0,0,0
63,lstm_model_0_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1260611.79851809,21155932.374142077,483.89278368712166,1931,4617.418117081092,45,2556,1904,18,27,652
64,lstm_model_2_predictions_server_1_tactic_1_sampleRate_5.csv,68944.07153395968,1558476.890204986,0.0,517,0.0,0,517,517,0,0,0
65,lstm_model_1_predictions_server_1_tactic_1_sampleRate_10.csv,81291.68693102448,1605753.7626840873,0.0,257,0.0,0,257,257,0,0,0
66,lstm_model_2_predictions_server_1_tactic_1_sampleRate_0.csv,1561588.7355559524,21166316.33004371,679.1909661363868,1889,13664.268122465059,55,2546,1886,52,3,660
67,lstm_model_3_predictions_server_1_tactic_1_sampleRate_0.csv,1372421.8814565786,21165541.154339872,773.9541605627805,1892,13009.031316891453,52,2549,1889,49,3,660
68,lstm_model_1_predictions_server_1_tactic_1_sampleRate_20.csv,75371.28658114852,1606168.4641755994,0.0,127,0.0,0,127,127,0,0,0
69,lstm_model_3_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,2222828.0161189027,21170713.083369758,1791.655013569351,1869,22041.655013569347,81,2520,1869,81,0,651
70,lstm_model_3_predictions_server_1_tactic_1_sampleRate_5.csv,136329.00833690458,1558476.890204986,0.0,517,0.0,0,517,517,0,0,0
71,lstm_model_0_predictions_server_1_tactic_1_sampleRate_20.csv,68928.00752094579,1606168.4641755994,0.0,127,0.0,0,127,127,0,0,0
72,lstm_model_3_predictions_server_1_tactic_1_sampleRate_20.csv,76819.49753711095,1606168.4641755994,0.0,127,0.0,0,127,127,0,0,0
73,lstm_model_1_predictions_server_1_tactic_1_sampleRate_5.csv,173106.81640970398,1558476.890204986,0.0,517,0.0,0,517,517,0,0,0
74,lstm_model_2_predictions_server_1_tactic_1_sampleRate_0_no_ping.csv,1075803.4385004588,21160579.99441255,320.90771055854896,1912,7760.999013229784,38,2563,1904,30,8,659
75,lstm_model_1_predictions_server_1_tactic_1_sampleRate_0.csv,1434520.8321776893,21165788.97229699,690.7933326750451,1891,13175.870489003713,53,2548,1888,50,3,660
76,lstm_model_2_predictions_server_1_tactic_1_sampleRate_20.csv,68033.40968811075,1606168.4641755994,0.0,127,0.0,0,127,127,0,0,0
77,lstm_model_3_predictions_server_3_tactic_1_sampleRate_20.csv,479294.8307452276,1800017.8179417662,0.0,127,0.0,0,127,127,0,0,0
78,lstm_model_2_predictions_server_3_tactic_1_sampleRate_5.csv,385842.2607382694,1735639.2956091692,0.0,517,0.0,0,517,517,0,0,0
79,lstm_model_2_predictions_server_3_tactic_1_sampleRate_20.csv,429255.1853017664,1800017.8179417662,0.0,127,0.0,0,127,127,0,0,0
80,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3232932.461831252,17129913.10078803,11369.22101663961,1923,34121.59589828843,152,2449,1871,100,52,578
81,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0.csv,3340122.485119491,17136519.060596082,11842.581475499535,1897,41078.1499643671,163,2438,1858,124,39,580
82,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0.csv,3217942.9033138924,17135501.027636267,12051.500250752573,1900,40771.89459958474,162,2439,1860,122,40,579
83,lstm_model_1_predictions_server_3_tactic_1_sampleRate_20.csv,461423.5440345224,1800017.8179417662,0.0,127,0.0,0,127,127,0,0,0
84,lstm_model_0_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3111947.105606949,17127671.95508495,11111.241267864218,1933,31950.05240775368,151,2450,1875,93,58,575
85,lstm_model_0_predictions_server_3_tactic_1_sampleRate_20.csv,474336.29563100525,1800017.8179417662,0.0,127,0.0,0,127,127,0,0,0
86,lstm_model_0_predictions_server_3_tactic_1_sampleRate_5.csv,428335.1483464205,1735639.2956091692,0.0,517,0.0,0,517,517,0,0,0
87,lstm_model_0_predictions_server_3_tactic_1_sampleRate_10.csv,515522.7010816961,1778451.7688715798,0.0,257,0.0,0,257,257,0,0,0
88,lstm_model_1_predictions_server_3_tactic_1_sampleRate_5.csv,503643.40114845283,1735639.2956091692,0.0,517,0.0,0,517,517,0,0,0
89,lstm_model_1_predictions_server_3_tactic_1_sampleRate_0.csv,2881554.3540140614,17127196.096325707,11855.259090068168,1935,33087.08003541351,156,2445,1875,96,60,570
90,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,2693999.3943117084,17124519.899140764,11856.018579635846,1946,31358.75473167838,161,2440,1876,91,70,564
91,lstm_model_1_predictions_server_3_tactic_1_sampleRate_10.csv,447416.89267679525,1778451.7688715798,0.0,257,0.0,0,257,257,0,0,0
92,lstm_model_3_predictions_server_3_tactic_1_sampleRate_0.csv,3440393.5730264774,17139307.261252772,13068.36421967988,1883,46333.12464378535,178,2423,1845,140,38,578
93,lstm_model_2_predictions_server_3_tactic_1_sampleRate_10.csv,621133.847861267,1778451.7688715798,0.0,257,0.0,0,257,257,0,0,0
94,lstm_model_2_predictions_server_3_tactic_1_sampleRate_0_no_ping.csv,3546035.3800874446,17140189.323473014,12948.03150649906,1880,47251.89511657144,183,2418,1841,144,39,577
95,lstm_model_3_predictions_server_3_tactic_1_sampleRate_10.csv,479772.92701079015,1778451.7688715798,0.0,257,0.0,0,257,257,0,0,0
96,lstm_model_3_predictions_server_3_tactic_1_sampleRate_5.csv,428989.184574783,1735639.2956091692,0.0,517,0.0,0,517,517,0,0,0
97,lstm_model_3_predictions_server_2_tactic_1_sampleRate_5.csv,381841.7415983947,2243241.385305905,0.0,517,0.0,0,517,517,0,0,0
98,lstm_model_0_predictions_server_2_tactic_1_sampleRate_20.csv,210200.80210439698,2317045.1467941105,0.0,127,0.0,0,127,127,0,0,0
99,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2549121.422971874,23713614.24613283,3001.176709912515,2024,23173.49246011817,90,2511,2015,81,9,496
100,lstm_model_1_predictions_server_2_tactic_1_sampleRate_20.csv,207518.75895311605,2317045.1467941105,0.0,127,0.0,0,127,127,0,0,0
101,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0.csv,2264367.925513445,23712528.524013326,1838.363783729014,2033,17781.545439117006,69,2532,2028,64,5,504
102,lstm_model_2_predictions_server_2_tactic_1_sampleRate_20.csv,196882.73684121843,2317045.1467941105,0.0,127,0.0,0,127,127,0,0,0
103,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0.csv,1832219.086862195,23710526.081650846,1396.249576876436,2042,15084.24798083842,62,2539,2035,55,7,504
104,lstm_model_3_predictions_server_2_tactic_1_sampleRate_20.csv,227614.38852670102,2317045.1467941105,0.0,127,0.0,0,127,127,0,0,0
105,lstm_model_1_predictions_server_2_tactic_1_sampleRate_5.csv,311140.26612087176,2243241.385305905,0.0,517,0.0,0,517,517,0,0,0
106,lstm_model_1_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2071671.2867249842,23705973.707119312,1603.3069102465788,2056,13374.169692908303,62,2539,2042,48,14,497
107,lstm_model_0_predictions_server_2_tactic_1_sampleRate_5.csv,414222.0092288036,2243241.385305905,0.0,517,0.0,0,517,517,0,0,0
108,lstm_model_3_predictions_server_2_tactic_1_sampleRate_10.csv,249861.80558592774,2297497.0534842983,0.0,257,0.0,0,257,257,0,0,0
109,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,1845833.9949904645,23702664.593696352,976.3178238703579,2072,8381.668413788564,51,2550,2052,31,20,498
110,lstm_model_0_predictions_server_2_tactic_1_sampleRate_0.csv,1901134.7742059808,23710526.081650846,1396.249576876436,2042,15084.24798083842,62,2539,2035,55,7,504
111,lstm_model_2_predictions_server_2_tactic_1_sampleRate_10.csv,203196.93599535665,2297497.0534842983,0.0,257,0.0,0,257,257,0,0,0
112,lstm_model_1_predictions_server_2_tactic_1_sampleRate_10.csv,341462.60096224106,2297497.0534842983,0.0,257,0.0,0,257,257,0,0,0
113,lstm_model_2_predictions_server_2_tactic_1_sampleRate_0.csv,2067022.646171053,23710483.06244464,1462.6059872133035,2042,15142.542629060978,63,2538,2034,55,8,504
114,lstm_model_3_predictions_server_2_tactic_1_sampleRate_0_no_ping.csv,2274348.3183152634,23702522.300528172,1209.8616641397398,2071,9116.88087798821,50,2551,2054,33,17,497
115,lstm_model_0_predictions_server_2_tactic_1_sampleRate_10.csv,282645.0996237531,2297497.0534842983,0.0,257,0.0,0,257,257,0,0,0
116,lstm_model_2_predictions_server_2_tactic_1_sampleRate_5.csv,238093.7563304223,2243241.385305905,0.0,517,0.0,0,517,517,0,0,0
117,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,640456.2238255914,1633272.9158569218,0.0,129,0.0,0,129,129,0,0,0
118,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,153063.75016001158,1633144.8769601947,11933.689963018147,128,12183.689963018147,1,128,128,1,0,0
119,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3645480.1166853947,21170516.71635001,1736.4313967960122,1991,0.0,95,2508,1896,0,95,612
120,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,2240805.0631691646,1563883.054730928,0.0,519,0.0,0,519,519,0,0,0
121,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,489344.0373749505,1633272.9158569218,0.0,129,0.0,0,129,129,0,0,0
122,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,22372343.156163864,1620321.1425226755,10240.860466084441,257,10740.860466084441,2,257,257,2,0,0
123,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,221195.43599856808,1566150.1826911052,0.0,519,0.0,0,519,519,0,0,0
124,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,83075.80141141437,1619545.23129092,0.0,259,0.0,0,259,259,0,0,0
125,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,350101.93858821003,1564518.1376438001,9164.123276691822,517,9664.123276691822,2,517,517,2,0,0
126,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2142059.6231066557,21147074.480060436,1142.0427443715328,1973,553.7610830880594,64,2539,1911,2,62,628
127,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,2371610.434254134,1621800.3089493627,20214.940841186253,257,20714.940841186253,2,257,257,2,0,0
128,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,1658604.1916806744,21193176.734586485,605.417683503091,1894,11095.97259371261,45,2558,1891,42,3,667
129,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,496395.26759086875,1620546.0937180778,0.0,259,0.0,0,259,259,0,0,0
130,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,285734.6356043671,1633020.7598870513,0.0,129,0.0,0,129,129,0,0,0
131,old_ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,3102258.698810934,21158690.526559457,9160.352646006775,1926,25474.703001720867,131,2472,1864,69,62,608
132,ernn_predictions_server_1_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,158248.14500958682,1566150.1826911052,0.0,519,0.0,0,519,519,0,0,0
133,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,712316.2480102881,1849062.8296264461,0.0,129,0.0,0,129,129,0,0,0
134,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,372072.4999398443,1744620.236833698,0.0,519,0.0,0,519,519,0,0,0
135,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,465190.2473432967,1793593.667816891,0.0,259,0.0,0,259,259,0,0,0
136,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,4741639.349258939,17128818.852683272,8748.004756026572,1997,16939.483435309907,164,2439,1893,60,104,546
137,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,10771350.52690784,17108248.391670626,19163.357068501944,2112,15448.444998926958,260,2343,1891,39,221,452
138,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,403059.0446007117,1829221.4001942235,0.0,129,0.0,0,129,129,0,0,0
139,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,410437.0954965577,1744620.236833698,0.0,519,0.0,0,519,519,0,0,0
140,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,629535.4982257683,1756746.765316407,14301.79927489732,516,15051.79927489732,3,516,516,3,0,0
141,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,4039631.3038045624,17091792.80377263,8508.151660075599,2054,4640.299026919405,165,2438,1906,17,148,532
142,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,576420.8244319814,1849062.8296264461,0.0,129,0.0,0,129,129,0,0,0
143,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,2580592.431108568,17096128.99928797,6587.026911037831,2031,4786.828338848283,140,2463,1909,18,122,554
144,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,1253527.061773156,1755192.3531013264,0.0,519,0.0,0,519,519,0,0,0
145,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,636290.5988230078,1829800.6458086832,10680.184036856244,128,10930.184036856244,1,128,128,1,0,0
146,ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,469801.7109287698,1819315.093680956,0.0,259,0.0,0,259,259,0,0,0
147,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,588848.3842834206,1819315.093680956,0.0,259,0.0,0,259,259,0,0,0
148,old_ernn_predictions_server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,475553.45396249485,1793593.667816891,0.0,259,0.0,0,259,259,0,0,0
149,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,389017.4886828364,2258978.852243518,9988.55004855256,517,10488.55004855256,2,517,517,2,0,0
150,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,6614683.364076157,25022210.704767853,7477.604393001259,1955,46227.60439300127,155,2448,1955,155,0,493
151,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,767020.2314468701,2317191.5125536285,0.0,259,0.0,0,259,259,0,0,0
152,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,5061227.884011239,2358798.0260944036,14397.58125797279,128,14647.58125797279,1,128,128,1,0,0
153,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,700981.1221539662,2357756.429947849,12566.0108667997,128,12816.0108667997,1,128,128,1,0,0
154,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,1715147.635147328,2357611.4182315264,16564.17754946257,128,16814.17754946257,1,128,128,1,0,0
155,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,536658.334108161,2251554.0518821,0.0,519,0.0,0,519,519,0,0,0
156,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,505961.2139821913,2353718.1141548287,0.0,129,0.0,0,129,129,0,0,0
157,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,627830.8960976887,2323607.325622243,0.0,259,0.0,0,259,259,0,0,0
158,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,5277175.107089014,23734875.284165174,7590.983873896647,1951,48248.74799226829,164,2439,1950,163,1,489
159,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,1782959.2885893504,23722567.806948673,12767.045561500756,2004,37725.821966620475,106,2497,1998,100,6,499
160,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,3697724.1315987557,25002458.212303843,1661.2510183736879,2035,16123.554365733658,62,2541,2031,58,4,510
161,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,555544.8091764677,2317191.5125536285,0.0,259,0.0,0,259,259,0,0,0
162,ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,441347.6595693311,2251554.0518821,0.0,519,0.0,0,519,519,0,0,0
163,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,3251854.8927221964,2258084.4743403564,0.0,519,0.0,0,519,519,0,0,0
164,old_ernn_predictions_server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,1755908.3865850326,2322541.556011647,8605.89248946518,258,8855.89248946518,1,258,258,1,0,0
