ID,ActionTime,Tactic,Server,
917,2019-06-24T11:55:13.951Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:55:13.951Z', 4,2);"
918,2019-06-24T11:57:54.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:57:54.000Z', 0,2);"
919,2019-06-24T11:57:55.677Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:57:55.677Z', 5,2);"
920,2019-06-24T11:57:55.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:57:55.000Z', 0,2);"
921,2019-06-24T11:57:56.682Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:57:56.682Z', 1,3);"
922,2019-06-24T11:59:49.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:59:49.000Z', 0,3);"
923,2019-06-24T11:59:50.798Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T11:59:50.798Z', 2,3);"
924,2019-06-24T12:00:03.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:00:03.000Z', 0,3);"
925,2019-06-24T12:00:04.469Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:00:04.469Z', 3,3);"
926,2019-06-24T12:00:11.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:00:11.000Z', 0,3);"
927,2019-06-24T12:00:12.636Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:00:12.636Z', 4,3);"
928,2019-06-24T12:02:15.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:02:15.000Z', 0,3);"
929,2019-06-24T12:02:16.362Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:02:16.362Z', 5,3);"
930,2019-06-24T12:02:38.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:02:38.000Z', 0,3);"
931,2019-06-24T12:02:39.190Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:02:39.190Z', 1,4);"
932,2019-06-24T12:05:51.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:05:51.000Z', 0,4);"
933,2019-06-24T12:05:52.800Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:05:52.800Z', 2,4);"
934,2019-06-24T12:06:06.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:06:06.000Z', 0,4);"
935,2019-06-24T12:06:07.964Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:06:07.964Z', 3,4);"
936,2019-06-24T12:06:18.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:06:18.000Z', 0,4);"
937,2019-06-24T12:06:19.722Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:06:19.722Z', 4,4);"
938,2019-06-24T12:09:48.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:09:48.000Z', 0,4);"
939,2019-06-24T12:09:49.467Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:09:49.467Z', 5,4);"
940,2019-06-24T12:09:49.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:09:49.000Z', 0,4);"
941,2019-06-24T12:09:50.472Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:09:50.472Z', 1,5);"
942,2019-06-24T12:10:57.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:10:57.000Z', 0,5);"
943,2019-06-24T12:10:58.325Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:10:58.325Z', 2,5);"
944,2019-06-24T12:11:55.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:11:55.000Z', 0,5);"
945,2019-06-24T12:11:56.058Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:11:56.058Z', 3,5);"
946,2019-06-24T12:13:34.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:13:34.000Z', 0,5);"
947,2019-06-24T12:13:35.044Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:13:35.044Z', 4,5);"
948,2019-06-24T12:16:02.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:16:02.000Z', 0,5);"
949,2019-06-24T12:16:03.357Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:16:03.357Z', 5,5);"
950,2019-06-24T12:16:05.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:16:05.000Z', 0,5);"
951,2019-06-24T12:16:06.139Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:16:06.139Z', 1,6);"
952,2019-06-24T12:21:32.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:21:32.000Z', 0,6);"
953,2019-06-24T12:21:33.112Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:21:33.112Z', 2,6);"
954,2019-06-24T12:21:53.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:21:53.000Z', 0,6);"
955,2019-06-24T12:21:54.848Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:21:54.848Z', 3,6);"
956,2019-06-24T12:23:02.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:23:02.000Z', 0,6);"
957,2019-06-24T12:23:03.232Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:23:03.232Z', 4,6);"
958,2019-06-24T12:27:47.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:27:47.000Z', 0,6);"
959,2019-06-24T12:27:48.871Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:27:48.871Z', 5,6);"
960,2019-06-24T12:27:48.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:27:48.000Z', 0,6);"
961,2019-06-24T12:27:49.880Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:27:49.880Z', 1,7);"
962,2019-06-24T12:35:05.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:35:05.000Z', 0,7);"
963,2019-06-24T12:35:06.842Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:35:06.842Z', 2,7);"
964,2019-06-24T12:36:32.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:36:32.000Z', 0,7);"
965,2019-06-24T12:36:33.697Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:36:33.697Z', 3,7);"
966,2019-06-24T12:37:12.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:37:12.000Z', 0,7);"
967,2019-06-24T12:37:13.411Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:37:13.411Z', 4,7);"
968,2019-06-24T12:39:18.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:39:18.000Z', 0,7);"
969,2019-06-24T12:39:19.259Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:39:19.259Z', 5,7);"
970,2019-06-24T12:39:20.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:39:20.000Z', 0,7);"
971,2019-06-24T12:39:21.124Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:39:21.124Z', 1,8);"
972,2019-06-24T12:44:52.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:44:52.000Z', 0,8);"
973,2019-06-24T12:44:53.841Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:44:53.841Z', 2,8);"
974,2019-06-24T12:45:49.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:45:49.000Z', 0,8);"
975,2019-06-24T12:45:50.159Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:45:50.159Z', 3,8);"
976,2019-06-24T12:45:52.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:45:52.000Z', 0,8);"
977,2019-06-24T12:45:53.086Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:45:53.086Z', 4,8);"
978,2019-06-24T12:48:17.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:48:17.000Z', 0,8);"
979,2019-06-24T12:48:18.763Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:48:18.763Z', 5,8);"
980,2019-06-24T12:48:23.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:48:23.000Z', 0,8);"
981,2019-06-24T12:48:24.645Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:48:24.645Z', 1,9);"
982,2019-06-24T12:50:55.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:50:55.000Z', 0,9);"
983,2019-06-24T12:50:56.167Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:50:56.167Z', 2,9);"
984,2019-06-24T12:53:05.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:53:05.000Z', 0,9);"
985,2019-06-24T12:53:06.650Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:53:06.650Z', 3,9);"
986,2019-06-24T12:53:29.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:53:29.000Z', 0,9);"
987,2019-06-24T12:53:30.645Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:53:30.645Z', 4,9);"
988,2019-06-24T12:56:10.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:56:10.000Z', 0,9);"
989,2019-06-24T12:56:11.935Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:56:11.935Z', 5,9);"
990,2019-06-24T12:56:14.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:56:14.000Z', 0,9);"
991,2019-06-24T12:56:45.450Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:56:45.450Z', 1,1);"
992,2019-06-24T12:57:38.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:57:38.000Z', 0,1);"
993,2019-06-24T12:57:39.168Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:57:39.168Z', 2,1);"
994,2019-06-24T12:58:47.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:58:47.000Z', 0,1);"
995,2019-06-24T12:58:48.454Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:58:48.454Z', 3,1);"
996,2019-06-24T12:58:59.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:58:59.000Z', 0,1);"
997,2019-06-24T12:59:00.870Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T12:59:00.870Z', 4,1);"
998,2019-06-24T13:01:44.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:01:44.000Z', 0,1);"
999,2019-06-24T13:01:45.606Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:01:45.606Z', 5,1);"
1000,2019-06-24T13:01:45.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:01:45.000Z', 0,1);"
1001,2019-06-24T13:01:46.614Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:01:46.614Z', 1,2);"
1002,2019-06-24T13:02:51.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:02:51.000Z', 0,2);"
1003,2019-06-24T13:02:52.969Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:02:52.969Z', 2,2);"
1004,2019-06-24T13:04:27.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:04:27.000Z', 0,2);"
1005,2019-06-24T13:04:28.470Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:04:28.470Z', 3,2);"
1006,2019-06-24T13:04:53.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:04:53.000Z', 0,2);"
1007,2019-06-24T13:04:54.438Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:04:54.438Z', 4,2);"
1008,2019-06-24T13:07:52.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:07:52.000Z', 0,2);"
1009,2019-06-24T13:07:53.484Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:07:53.484Z', 5,2);"
1010,2019-06-24T13:07:53.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:07:53.000Z', 0,2);"
1011,2019-06-24T13:07:54.492Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:07:54.492Z', 1,3);"
1012,2019-06-24T13:09:21.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:09:21.000Z', 0,3);"
1013,2019-06-24T13:09:22.854Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:09:22.854Z', 2,3);"
1014,2019-06-24T13:10:06.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:10:06.000Z', 0,3);"
1015,2019-06-24T13:10:07.540Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:10:07.540Z', 3,3);"
1016,2019-06-24T13:11:23.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:11:23.000Z', 0,3);"
1017,2019-06-24T13:11:24.887Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:11:24.887Z', 4,3);"
1018,2019-06-24T13:13:51.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:13:51.000Z', 0,3);"
1019,2019-06-24T13:13:52.541Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:13:52.541Z', 5,3);"
1020,2019-06-24T13:13:58.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:13:58.000Z', 0,3);"
1021,2019-06-24T13:13:59.115Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:13:59.115Z', 1,4);"
1022,2019-06-24T13:15:58.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:15:58.000Z', 0,4);"
1023,2019-06-24T13:15:59.821Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:15:59.821Z', 2,4);"
1024,2019-06-24T13:16:58.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:16:58.000Z', 0,4);"
1025,2019-06-24T13:16:59.562Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:16:59.562Z', 3,4);"
1026,2019-06-24T13:17:03.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:17:03.000Z', 0,4);"
1027,2019-06-24T13:17:04.249Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:17:04.249Z', 4,4);"
1028,2019-06-24T13:19:04.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:19:04.000Z', 0,4);"
1029,2019-06-24T13:19:05.789Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:19:05.789Z', 5,4);"
1030,2019-06-24T13:19:11.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:19:11.000Z', 0,4);"
1031,2019-06-24T13:19:12.483Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:19:12.483Z', 1,5);"
1032,2019-06-24T13:19:57.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:19:57.000Z', 0,5);"
1033,2019-06-24T13:19:58.730Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:19:58.730Z', 2,5);"
1034,2019-06-24T13:21:10.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:21:10.000Z', 0,5);"
1035,2019-06-24T13:21:11.933Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:21:11.933Z', 3,5);"
1036,2019-06-24T13:22:08.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:22:08.000Z', 0,5);"
1037,2019-06-24T13:22:09.236Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:22:09.236Z', 4,5);"
1038,2019-06-24T13:25:48.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:25:48.000Z', 0,5);"
1039,2019-06-24T13:25:49.535Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:25:49.535Z', 5,5);"
1040,2019-06-24T13:25:50.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:25:50.000Z', 0,5);"
1041,2019-06-24T13:25:51.520Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:25:51.520Z', 1,6);"
1042,2019-06-24T13:32:15.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:32:15.000Z', 0,6);"
1043,2019-06-24T13:32:16.976Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:32:16.976Z', 2,6);"
1044,2019-06-24T13:32:21.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:32:21.000Z', 0,6);"
1045,2019-06-24T13:32:22.006Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:32:22.006Z', 3,6);"
1046,2019-06-24T13:32:29.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:32:29.000Z', 0,6);"
1047,2019-06-24T13:32:30.509Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:32:30.509Z', 4,6);"
1048,2019-06-24T13:35:18.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:35:18.000Z', 0,6);"
1049,2019-06-24T13:35:19.177Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:35:19.177Z', 5,6);"
1050,2019-06-24T13:35:19.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:35:19.000Z', 0,6);"
1051,2019-06-24T13:35:20.186Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:35:20.186Z', 1,7);"
1052,2019-06-24T13:42:41.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:42:41.000Z', 0,7);"
1053,2019-06-24T13:42:42.629Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:42:42.629Z', 2,7);"
1054,2019-06-24T13:44:15.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:44:15.000Z', 0,7);"
1055,2019-06-24T13:44:16.954Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:44:16.954Z', 3,7);"
1056,2019-06-24T13:44:41.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:44:41.000Z', 0,7);"
1057,2019-06-24T13:44:42.957Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:44:42.957Z', 4,7);"
1058,2019-06-24T13:46:46.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:46:46.000Z', 0,7);"
1059,2019-06-24T13:46:47.517Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:46:47.517Z', 5,7);"
1060,2019-06-24T13:46:56.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:46:56.000Z', 0,7);"
1061,2019-06-24T13:46:57.001Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:46:57.001Z', 1,8);"
1062,2019-06-24T13:53:42.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:53:42.000Z', 0,8);"
1063,2019-06-24T13:53:43.016Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:53:43.016Z', 2,8);"
1064,2019-06-24T13:54:33.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:54:33.000Z', 0,8);"
1065,2019-06-24T13:54:34.316Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:54:34.316Z', 3,8);"
1066,2019-06-24T13:54:44.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:54:44.000Z', 0,8);"
1067,2019-06-24T13:54:45.484Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:54:45.484Z', 4,8);"
1068,2019-06-24T13:56:47.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:56:47.000Z', 0,8);"
1069,2019-06-24T13:56:48.425Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:56:48.425Z', 5,8);"
1070,2019-06-24T13:57:27.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:57:27.000Z', 0,8);"
1071,2019-06-24T13:57:28.870Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:57:28.870Z', 1,9);"
1072,2019-06-24T13:59:52.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:59:52.000Z', 0,9);"
1073,2019-06-24T13:59:53.760Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T13:59:53.760Z', 2,9);"
1074,2019-06-24T14:01:35.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:01:35.000Z', 0,9);"
1075,2019-06-24T14:01:36.463Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:01:36.463Z', 3,9);"
1076,2019-06-24T14:02:24.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:02:24.000Z', 0,9);"
1077,2019-06-24T14:02:25.556Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:02:25.556Z', 4,9);"
1078,2019-06-24T14:05:06.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:05:06.000Z', 0,9);"
1079,2019-06-24T14:05:07.153Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:05:07.153Z', 5,9);"
1080,2019-06-24T14:05:21.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:05:21.000Z', 0,9);"
1081,2019-06-24T14:05:52.574Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:05:52.574Z', 1,1);"
1082,2019-06-24T14:07:01.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:07:01.000Z', 0,1);"
1083,2019-06-24T14:07:02.135Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:07:02.135Z', 2,1);"
1084,2019-06-24T14:07:47.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:07:47.000Z', 0,1);"
1085,2019-06-24T14:07:48.116Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:07:48.116Z', 3,1);"
1086,2019-06-24T14:08:57.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:08:57.000Z', 0,1);"
1087,2019-06-24T14:08:58.672Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:08:58.672Z', 4,1);"
1088,2019-06-24T14:12:42.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:12:42.000Z', 0,1);"
1089,2019-06-24T14:12:43.632Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:12:43.632Z', 5,1);"
1090,2019-06-24T14:12:47.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:12:47.000Z', 0,1);"
1091,2019-06-24T14:12:48.215Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:12:48.215Z', 1,2);"
1092,2019-06-24T14:13:46.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:13:46.000Z', 0,2);"
1093,2019-06-24T14:13:47.300Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:13:47.300Z', 2,2);"
1094,2019-06-24T14:15:11.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:15:11.000Z', 0,2);"
1095,2019-06-24T14:15:12.410Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:15:12.410Z', 3,2);"
1096,2019-06-24T14:16:09.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:16:09.000Z', 0,2);"
1097,2019-06-24T14:16:10.703Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:16:10.703Z', 4,2);"
1098,2019-06-24T14:18:55.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:18:55.000Z', 0,2);"
1099,2019-06-24T14:18:56.528Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:18:56.528Z', 5,2);"
1100,2019-06-24T14:19:03.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:19:03.000Z', 0,2);"
1101,2019-06-24T14:19:04.375Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:19:04.375Z', 1,3);"
1102,2019-06-24T14:20:16.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:20:16.000Z', 0,3);"
1103,2019-06-24T14:20:17.356Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:20:17.356Z', 2,3);"
1104,2019-06-24T14:21:12.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:21:12.000Z', 0,3);"
1105,2019-06-24T14:21:13.556Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:21:13.556Z', 3,3);"
1106,2019-06-24T14:22:50.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:22:50.000Z', 0,3);"
1107,2019-06-24T14:22:51.205Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:22:51.205Z', 4,3);"
1108,2019-06-24T14:25:30.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:25:30.000Z', 0,3);"
1109,2019-06-24T14:25:31.421Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:25:31.421Z', 5,3);"
1110,2019-06-24T14:25:35.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:25:35.000Z', 0,3);"
1111,2019-06-24T14:25:36.759Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:25:36.759Z', 1,4);"
1112,2019-06-24T14:27:34.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:27:34.000Z', 0,4);"
1113,2019-06-24T14:27:35.661Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:27:35.661Z', 2,4);"
1114,2019-06-24T14:27:36.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T14:27:36.000Z', 0,4);"
