DateTime,Tactic,Server
2019-06-21T23:18:59.204Z,5,3
2019-06-21T23:19:12.000Z,0,3
2019-06-21T23:19:13.682Z,1,4
2019-06-21T23:20:24.000Z,0,4
2019-06-21T23:20:25.399Z,2,4
2019-06-21T23:21:10.000Z,0,4
2019-06-21T23:21:11.806Z,3,4
2019-06-21T23:21:16.000Z,0,4
2019-06-21T23:21:17.489Z,4,4
2019-06-21T23:23:06.000Z,0,4
2019-06-21T23:23:07.835Z,5,4
2019-06-21T23:23:10.000Z,0,4
2019-06-21T23:23:11.746Z,1,5
2019-06-21T23:23:39.000Z,0,5
2019-06-21T23:23:40.196Z,2,5
2019-06-21T23:24:08.000Z,0,5
2019-06-21T23:24:09.121Z,3,5
2019-06-21T23:24:11.000Z,0,5
2019-06-21T23:24:12.994Z,4,5
2019-06-21T23:25:46.000Z,0,5
2019-06-21T23:25:47.727Z,5,5
2019-06-21T23:25:48.000Z,0,5
2019-06-21T23:25:49.783Z,1,6
2019-06-21T23:31:35.000Z,0,6
2019-06-21T23:31:36.522Z,2,6
2019-06-21T23:31:55.000Z,0,6
2019-06-21T23:31:56.419Z,3,6
2019-06-21T23:32:05.000Z,0,6
2019-06-21T23:32:06.036Z,4,6
2019-06-21T23:33:22.000Z,0,6
2019-06-21T23:33:23.286Z,5,6
2019-06-21T23:33:28.000Z,0,6
2019-06-21T23:33:29.226Z,1,7
2019-06-21T23:40:18.000Z,0,7
2019-06-21T23:40:19.764Z,2,7
2019-06-21T23:40:32.000Z,0,7
2019-06-21T23:40:33.545Z,3,7
2019-06-21T23:40:37.000Z,0,7
2019-06-21T23:40:38.956Z,4,7
2019-06-21T23:42:09.000Z,0,7
2019-06-21T23:42:10.746Z,5,7
2019-06-21T23:42:13.000Z,0,7
2019-06-21T23:42:14.835Z,1,8
2019-06-21T23:48:00.000Z,0,8
2019-06-21T23:48:01.732Z,2,8
2019-06-21T23:48:27.000Z,0,8
2019-06-21T23:48:28.844Z,3,8
2019-06-21T23:48:34.000Z,0,8
22019-06-21T249:59:47.1996249Z,1,1
2019-06-22T00:00:58.000Z,0,1
2019-06-22T00:00:59.141Z,2,1
2019-06-22T00:01:35.000Z,0,1
2019-06-22T00:01:36.656Z,3,1
2019-06-22T00:02:32.000Z,0,1
2019-06-22T00:02:33.790Z,4,1
2019-06-22T00:03:40.000Z,0,1
2019-06-22T00:03:41.306Z,5,1
2019-06-22T00:03:45.000Z,0,1
2019-06-22T00:03:46.269Z,1,2
2019-06-22T00:04:21.000Z,0,2
2019-06-22T00:04:22.495Z,2,2
2019-06-22T00:04:57.000Z,0,2
2019-06-22T00:04:58.182Z,3,2
2019-06-22T00:05:09.000Z,0,2
2019-06-22T00:05:10.934Z,4,2
2019-06-22T00:06:24.000Z,0,2
2019-06-22T00:06:25.213Z,5,2
2019-06-22T00:06:26.000Z,0,2
2019-06-22T00:06:27.629Z,1,3
2019-06-22T00:07:35.000Z,0,3
2019-06-22T00:07:36.219Z,2,3
2019-06-22T00:07:56.000Z,0,3
2019-06-22T00:07:57.424Z,3,3
2019-06-22T00:08:04.000Z,0,3
2019-06-22T00:08:05.542Z,4,3
2019-06-22T00:09:38.000Z,0,3
2019-06-22T00:09:39.959Z,5,3
2019-06-22T00:09:41.000Z,0,3
2019-06-22T00:09:42.598Z,1,4
2019-06-22T00:10:57.000Z,0,4
2019-06-22T00:10:58.513Z,2,4
2019-06-22T00:11:22.000Z,0,4
2019-06-22T00:11:23.126Z,3,4
2019-06-22T00:11:25.000Z,0,4
2019-06-22T00:11:26.804Z,4,4
2019-06-22T00:13:03.000Z,0,4
2019-06-22T00:13:04.860Z,5,4
2019-06-22T00:13:07.000Z,0,4
2019-06-22T00:13:08.018Z,1,5
2019-06-22T00:13:35.000Z,0,5
2019-06-22T00:13:36.064Z,2,5
2019-06-22T00:14:49.000Z,0,5
2019-06-22T00:14:50.976Z,3,5
2019-06-22T00:14:54.000Z,0,5
2019-06-22T00:14:55.332Z,4,5
2019-06-22T00:16:36.000Z,0,5
2019-06-22T00:16:37.301Z,5,5
2019-06-22T00:16:41.000Z,0,5
2019-06-22T00:16:42.597Z,1,6
2019-06-22T00:22:43.000Z,0,6
2019-06-22T00:22:44.641Z,2,6
2019-06-22T00:23:07.000Z,0,6
2019-06-22T00:23:08.462Z,3,6
2019-06-22T00:23:13.000Z,0,6
2019-06-22T00:23:14.014Z,4,6
2019-06-22T00:24:36.000Z,0,6
2019-06-22T00:24:37.850Z,5,6
2019-06-22T00:24:38.000Z,0,6
2019-06-22T00:24:39.042Z,1,7
2019-06-22T00:30:41.000Z,0,7
2019-06-22T00:30:42.958Z,2,7
2019-06-22T00:31:10.000Z,0,7
2019-06-22T00:31:11.147Z,3,7
2019-06-22T00:31:15.000Z,0,7
2019-06-22T00:31:16.523Z,4,7
2019-06-22T00:32:42.000Z,0,7
2019-06-22T00:32:43.093Z,5,7
2019-06-22T00:32:44.000Z,0,7
2019-06-22T00:32:45.956Z,1,8
2019-06-22T00:38:02.000Z,0,8
2019-06-22T00:38:03.128Z,2,8
2019-06-22T00:38:34.000Z,0,8
2019-06-22T00:38:35.011Z,3,8
2019-06-22T00:38:38.000Z,0,8
2019-06-22T00:38:39.730Z,4,8
2019-06-22T00:40:14.000Z,0,8
2019-06-22T00:40:15.128Z,5,8
2019-06-22T00:40:19.000Z,0,8
2019-06-22T00:40:20.829Z,1,9
2019-06-22T00:41:13.000Z,0,9
2019-06-22T00:41:14.359Z,2,9
2019-06-22T00:41:59.000Z,0,9
2019-06-22T00:42:00.647Z,3,9
2019-06-22T00:42:05.000Z,0,9
2019-06-22T00:42:06.931Z,4,9
2019-06-22T00:43:45.000Z,0,9
2019-06-22T00:43:46.515Z,5,9
2019-06-22T00:43:49.000Z,0,9
2019-06-22T00:44:20.082Z,1,1
2019-06-22T00:44:56.000Z,0,1
2019-06-22T00:44:57.041Z,2,1
2019-06-22T00:45:27.000Z,0,1
2019-06-22T00:45:28.736Z,3,1
2019-06-22T00:45:31.000Z,0,1
2019-06-22T00:45:32.406Z,4,1
2019-06-22T00:46:50.000Z,0,1
2019-06-22T00:46:51.724Z,5,1
2019-06-22T00:47:01.000Z,0,1
2019-06-22T00:47:02.160Z,1,2
2019-06-22T00:47:41.000Z,0,2
2019-06-22T00:47:42.601Z,2,2
2019-06-22T00:48:16.000Z,0,2
2019-06-22T00:48:17.626Z,3,2
2019-06-22T00:48:21.000Z,0,2
2019-06-22T00:48:22.014Z,4,2
2019-06-22T00:49:48.000Z,0,2
2019-06-22T00:49:49.025Z,5,2
2019-06-22T00:49:49.000Z,0,2
2019-06-22T00:49:50.234Z,1,3
2019-06-22T00:51:05.000Z,0,3
2019-06-22T00:51:06.668Z,2,3
2019-06-22T00:51:41.000Z,0,3
2019-06-22T00:51:42.565Z,3,3
2019-06-22T00:51:45.000Z,0,3
2019-06-22T00:51:46.214Z,4,3
2019-06-22T00:53:08.000Z,0,3
2019-06-22T00:53:09.816Z,5,3
2019-06-22T00:53:15.000Z,0,3
2019-06-22T00:53:16.976Z,1,4
2019-06-22T00:54:22.000Z,0,4
2019-06-22T00:54:23.640Z,2,4
2019-06-22T00:55:10.000Z,0,4
2019-06-22T00:55:11.430Z,3,4
2019-06-22T00:55:15.000Z,0,4
2019-06-22T00:55:16.393Z,4,4
2019-06-22T00:56:43.000Z,0,4
2019-06-22T00:56:44.073Z,5,4
2019-06-22T00:56:49.000Z,0,4
2019-06-22T00:56:50.599Z,1,5
2019-06-22T00:57:17.000Z,0,5
2019-06-22T00:57:18.237Z,2,5
2019-06-22T00:58:00.000Z,0,5
2019-06-22T00:58:01.060Z,3,5
2019-06-22T00:58:05.000Z,0,5
2019-06-22T00:58:06.623Z,4,5
2019-06-22T00:59:35.000Z,0,5
2019-06-22T00:59:36.354Z,5,5
2019-06-22T00:59:40.000Z,0,5
2019-06-22T00:59:41.988Z,1,6
2019-06-22T01:04:35.000Z,0,6
2019-06-22T01:04:36.437Z,2,6
2019-06-22T01:05:19.000Z,0,6
2019-06-22T01:05:20.192Z,3,6
2019-06-22T01:05:23.000Z,0,6
2019-06-22T01:05:24.526Z,4,6
2019-06-22T01:06:55.000Z,0,6
2019-06-22T01:06:56.978Z,5,6
2019-06-22T01:07:14.000Z,0,6
2019-06-22T01:07:15.953Z,1,7
2019-06-22T01:13:28.000Z,0,7
2019-06-22T01:13:29.667Z,2,7
2019-06-22T01:14:09.000Z,0,7
2019-06-22T01:14:10.728Z,3,7
2019-06-22T01:14:13.000Z,0,7
2019-06-22T01:14:14.490Z,4,7
2019-06-22T01:16:20.000Z,0,7
2019-06-22T01:16:21.635Z,5,7
2019-06-22T01:16:22.000Z,0,7
2019-06-22T01:16:23.606Z,1,8
2019-06-22T01:22:15.000Z,0,8
2019-06-22T01:22:16.984Z,2,8
2019-06-22T01:22:51.000Z,0,8
2019-06-22T01:22:52.185Z,3,8
2019-06-22T01:22:54.000Z,0,8
2019-06-22T01:22:55.879Z,4,8
2019-06-22T01:24:19.000Z,0,8
2019-06-22T01:24:20.619Z,5,8
2019-06-22T01:24:26.000Z,0,8
2019-06-22T01:24:27.617Z,1,9
2019-06-22T01:25:11.000Z,0,9
2019-06-22T01:25:12.267Z,2,9
2019-06-22T01:26:06.000Z,0,9
2019-06-22T01:26:07.497Z,3,9
2019-06-22T01:26:11.000Z,0,9
2019-06-22T01:26:12.367Z,4,9
2019-06-22T01:27:42.000Z,0,9
2019-06-22T01:27:43.334Z,5,9
2019-06-22T01:27:48.000Z,0,9
2019-06-22T01:28:19.545Z,1,1
2019-06-22T01:28:53.000Z,0,1
2019-06-22T01:28:54.309Z,2,1
2019-06-22T01:29:25.000Z,0,1
2019-06-22T01:29:26.411Z,3,1
2019-06-22T01:29:29.000Z,0,1
2019-06-22T01:29:30.092Z,4,1
2019-06-22T01:30:57.000Z,0,1
2019-06-22T01:30:58.824Z,5,1
2019-06-22T01:31:07.000Z,0,1
2019-06-22T01:31:08.260Z,1,2
2019-06-22T01:31:53.000Z,0,2
2019-06-22T01:31:54.662Z,2,2
2019-06-22T01:32:30.000Z,0,2
2019-06-22T01:32:31.011Z,3,2
2019-06-22T01:32:33.000Z,0,2
2019-06-22T01:32:34.690Z,4,2
2019-06-22T01:34:07.000Z,0,2
2019-06-22T01:34:08.117Z,5,2
2019-06-22T01:34:08.000Z,0,2
2019-06-22T01:34:09.321Z,1,3
2019-06-22T01:35:09.000Z,0,3
2019-06-22T01:35:10.843Z,2,3
2019-06-22T01:35:41.000Z,0,3
2019-06-22T01:35:42.156Z,3,3
2019-06-22T01:35:44.000Z,0,3
2019-06-22T01:35:45.840Z,4,3
2019-06-22T01:37:10.000Z,0,3
2019-06-22T01:37:11.213Z,5,3
2019-06-22T01:37:16.000Z,0,3
2019-06-22T01:37:17.810Z,1,4
2019-06-22T01:39:08.000Z,0,4
2019-06-22T01:39:09.901Z,2,4
2019-06-22T01:39:41.000Z,0,4
2019-06-22T01:39:42.554Z,3,4
2019-06-22T01:39:46.000Z,0,4
2019-06-22T01:39:47.976Z,4,4
2019-06-22T01:41:22.000Z,0,4
2019-06-22T01:41:23.344Z,5,4
2019-06-22T01:41:25.000Z,0,4
2019-06-22T01:41:26.440Z,1,5
2019-06-22T01:41:57.000Z,0,5
2019-06-22T01:41:58.145Z,2,5
2019-06-22T01:42:36.000Z,0,5
2019-06-22T01:42:37.953Z,3,5
2019-06-22T01:42:40.000Z,0,5
2019-06-22T01:42:41.681Z,4,5
2019-06-22T01:44:38.000Z,0,5
2019-06-22T01:44:39.159Z,5,5
2019-06-22T01:44:39.000Z,0,5
2019-06-22T01:44:40.885Z,1,6
2019-06-22T01:49:58.000Z,0,6
2019-06-22T01:49:59.850Z,2,6
2019-06-22T01:50:27.000Z,0,6
2019-06-22T01:50:28.743Z,3,6
2019-06-22T01:50:31.000Z,0,6
2019-06-22T01:50:32.442Z,4,6
2019-06-22T01:52:09.000Z,0,6
2019-06-22T01:52:10.356Z,5,6
2019-06-22T01:52:13.000Z,0,6
2019-06-22T01:52:14.100Z,1,7
2019-06-22T01:59:05.000Z,0,7
2019-06-22T01:59:06.585Z,2,7
2019-06-22T01:59:42.000Z,0,7
2019-06-22T01:59:43.831Z,3,7
2019-06-22T01:59:48.000Z,0,7
2019-06-22T01:59:49.341Z,4,7
2019-06-22T02:01:35.000Z,0,7
2019-06-22T02:01:36.772Z,5,7
2019-06-22T02:01:47.000Z,0,7
2019-06-22T02:01:48.580Z,1,8
2019-06-22T02:06:53.000Z,0,8
2019-06-22T02:06:54.240Z,2,8
2019-06-22T02:07:21.000Z,0,8
2019-06-22T02:07:22.825Z,3,8
2019-06-22T02:07:26.000Z,0,8
2019-06-22T02:07:27.060Z,4,8
2019-06-22T02:09:12.000Z,0,8
2019-06-22T02:09:13.814Z,5,8
2019-06-22T02:09:19.000Z,0,8
2019-06-22T02:09:20.269Z,1,9
2019-06-22T02:10:04.000Z,0,9
2019-06-22T02:10:05.873Z,2,9
2019-06-22T02:10:43.000Z,0,9
2019-06-22T02:10:44.969Z,3,9
2019-06-22T02:10:47.000Z,0,9
2019-06-22T02:10:48.628Z,4,9
2019-06-22T02:12:35.000Z,0,9
2019-06-22T02:12:36.934Z,5,9
2019-06-22T02:12:38.000Z,0,9
2019-06-22T02:13:09.487Z,1,1
2019-06-22T02:13:32.000Z,0,1
2019-06-22T02:13:33.554Z,2,1
2019-06-22T02:14:12.000Z,0,1
2019-06-22T02:14:13.254Z,3,1
2019-06-22T02:14:18.000Z,0,1
2019-06-22T02:14:19.709Z,4,1
2019-06-22T02:16:09.000Z,0,1
2019-06-22T02:16:10.722Z,5,1
2019-06-22T02:16:14.000Z,0,1
2019-06-22T02:16:15.337Z,1,2
2019-06-22T02:16:43.000Z,0,2
2019-06-22T02:16:44.618Z,2,2
2019-06-22T02:17:21.000Z,0,2
2019-06-22T02:17:22.628Z,3,2
2019-06-22T02:17:26.000Z,0,2
2019-06-22T02:17:27.359Z,4,2
2019-06-22T02:18:53.000Z,0,2
2019-06-22T02:18:54.046Z,5,2
2019-06-22T02:19:10.000Z,0,2
2019-06-22T02:19:11.983Z,1,3
2019-06-22T02:20:29.000Z,0,3
2019-06-22T02:20:30.972Z,2,3
2019-06-22T02:21:00.000Z,0,3
2019-06-22T02:21:01.889Z,3,3
2019-06-22T02:21:06.000Z,0,3
2019-06-22T02:21:07.030Z,4,3
2019-06-22T02:22:44.000Z,0,3
2019-06-22T02:22:45.846Z,5,3
2019-06-22T02:22:52.000Z,0,3
2019-06-22T02:22:53.969Z,1,4
2019-06-22T02:24:36.000Z,0,4
2019-06-22T02:24:37.777Z,2,4
2019-06-22T02:25:06.000Z,0,4
2019-06-22T02:25:07.339Z,3,4
2019-06-22T02:25:10.000Z,0,4
2019-06-22T02:25:11.749Z,4,4
2019-06-22T02:26:50.000Z,0,4
2019-06-22T02:26:51.285Z,5,4
2019-06-22T02:26:51.000Z,0,4
2019-06-22T02:26:52.489Z,1,5
2019-06-22T02:27:50.000Z,0,5
2019-06-22T02:27:51.033Z,2,5
2019-06-22T02:28:16.000Z,0,5
2019-06-22T02:28:17.929Z,3,5
2019-06-22T02:28:22.000Z,0,5
2019-06-22T02:28:23.869Z,4,5
2019-06-22T02:29:58.000Z,0,5
2019-06-22T02:29:59.344Z,5,5
2019-06-22T02:30:03.000Z,0,5
2019-06-22T02:30:04.375Z,1,6
2019-06-22T02:35:45.000Z,0,6
2019-06-22T02:35:46.840Z,2,6
2019-06-22T02:36:10.000Z,0,6
2019-06-22T02:36:11.745Z,3,6
2019-06-22T02:36:14.000Z,0,6
2019-06-22T02:36:15.757Z,4,6
2019-06-22T02:37:31.000Z,0,6
2019-06-22T02:37:32.294Z,5,6
2019-06-22T02:37:45.000Z,0,6
2019-06-22T02:37:46.072Z,1,7
2019-06-22T02:43:37.000Z,0,7
2019-06-22T02:43:38.091Z,2,7
2019-06-22T02:44:05.000Z,0,7
2019-06-22T02:44:06.374Z,3,7
2019-06-22T02:44:10.000Z,0,7
2019-06-22T02:44:11.140Z,4,7
2019-06-22T02:45:58.000Z,0,7
2019-06-22T02:45:59.267Z,5,7
2019-06-22T02:46:14.000Z,0,7
2019-06-22T02:46:15.757Z,1,8
2019-06-22T02:51:45.000Z,0,8
2019-06-22T02:51:46.731Z,2,8
2019-06-22T02:52:00.000Z,0,8
2019-06-22T02:52:01.610Z,3,8
2019-06-22T02:52:06.000Z,0,8
2019-06-22T02:52:07.637Z,4,8
2019-06-22T02:53:36.000Z,0,8
2019-06-22T02:53:37.568Z,5,8
2019-06-22T02:53:39.000Z,0,8
2019-06-22T02:53:40.425Z,1,9
2019-06-22T02:54:28.000Z,0,9
2019-06-22T02:54:29.521Z,2,9
2019-06-22T02:55:02.000Z,0,9
2019-06-22T02:55:03.055Z,3,9
2019-06-22T02:55:08.000Z,0,9
2019-06-22T02:55:09.189Z,4,9
2019-06-22T02:56:30.000Z,0,9
2019-06-22T02:56:31.488Z,5,9
2019-06-22T02:56:32.000Z,0,9
2019-06-22T02:57:03.997Z,1,1
2019-06-22T02:57:28.000Z,0,1
2019-06-22T02:57:29.249Z,2,1
2019-06-22T02:58:25.000Z,0,1
2019-06-22T02:58:26.987Z,3,1
2019-06-22T02:58:31.000Z,0,1
2019-06-22T02:58:32.137Z,4,1
2019-06-22T02:59:52.000Z,0,1
2019-06-22T02:59:53.399Z,5,1
2019-06-22T03:00:01.000Z,0,1
2019-06-22T03:00:02.426Z,1,2
2019-06-22T03:00:22.000Z,0,2
2019-06-22T03:00:23.321Z,2,2
2019-06-22T03:01:00.000Z,0,2
2019-06-22T03:01:01.864Z,3,2
2019-06-22T03:01:07.000Z,0,2
2019-06-22T03:01:08.316Z,4,2
2019-06-22T03:02:54.000Z,0,2
2019-06-22T03:02:55.473Z,5,2
2019-06-22T03:02:56.000Z,0,2
2019-06-22T03:02:57.10Z,1,3
2019-06-22T03:04:13.000Z,0,3
2019-06-22T03:04:14.093Z,2,3
2019-06-22T03:04:35.000Z,0,3
2019-06-22T03:04:36.890Z,3,3
2019-06-22T03:04:41.000Z,0,3
2019-06-22T03:04:42.740Z,4,3
2019-06-22T03:06:49.000Z,0,3
2019-06-22T03:06:50.361Z,5,3
2019-06-22T03:06:52.000Z,0,3
2019-06-22T03:06:53.341Z,1,4
2019-06-22T03:08:22.000Z,0,4
2019-06-22T03:08:23.458Z,2,4
2019-06-22T03:09:12.000Z,0,4
2019-06-22T03:09:13.700Z,3,4
2019-06-22T03:09:16.000Z,0,4
2019-06-22T03:09:17.734Z,4,4
2019-06-22T03:10:51.000Z,0,4
2019-06-22T03:10:52.827Z,5,4
2019-06-22T03:10:59.000Z,0,4
2019-06-22T03:11:00.568Z,1,5
2019-06-22T03:11:22.000Z,0,5
2019-06-22T03:11:23.784Z,2,5
2019-06-22T03:11:57.000Z,0,5
2019-06-22T03:11:58.716Z,3,5
2019-06-22T03:12:03.000Z,0,5
2019-06-22T03:12:04.722Z,4,5
2019-06-22T03:13:20.000Z,0,5
2019-06-22T03:13:21.905Z,5,5
2019-06-22T03:13:27.000Z,0,5
2019-06-22T03:13:28.763Z,1,6
2019-06-22T03:19:07.000Z,0,6
2019-06-22T03:19:08.097Z,2,6
2019-06-22T03:19:26.000Z,0,6
2019-06-22T03:19:27.449Z,3,6
2019-06-22T03:19:30.000Z,0,6
2019-06-22T03:19:31.783Z,4,6
2019-06-22T03:21:09.000Z,0,6
2019-06-22T03:21:10.703Z,5,6
2019-06-22T03:21:16.000Z,0,6
2019-06-22T03:21:17.489Z,1,7
2019-06-22T03:27:17.000Z,0,7
2019-06-22T03:27:18.849Z,2,7
2019-06-22T03:27:46.000Z,0,7
2019-06-22T03:27:47.480Z,3,7
2019-06-22T03:27:50.000Z,0,7
2019-06-22T03:27:51.469Z,4,7
2019-06-22T03:29:27.000Z,0,7
2019-06-22T03:29:28.205Z,5,7
2019-06-22T03:29:32.000Z,0,7
2019-06-22T03:29:33.467Z,1,8
2019-06-22T03:34:22.000Z,0,8
2019-06-22T03:34:23.595Z,2,8
2019-06-22T03:34:42.000Z,0,8
2019-06-22T03:34:43.978Z,3,8
2019-06-22T03:34:47.000Z,0,8
2019-06-22T03:34:48.019Z,4,8
2019-06-22T03:36:29.000Z,0,8
2019-06-22T03:36:30.006Z,5,8
2019-06-22T03:36:39.000Z,0,8
2019-06-22T03:36:40.701Z,1,9
2019-06-22T03:37:39.000Z,0,9
2019-06-22T03:37:40.014Z,2,9
2019-06-22T03:38:24.000Z,0,9
2019-06-22T03:38:25.644Z,3,9
2019-06-22T03:38:28.000Z,0,9
2019-06-22T03:38:29.663Z,4,9
2019-06-22T03:39:50.000Z,0,9
2019-06-22T03:39:51.430Z,5,9
2019-06-22T03:39:51.000Z,0,9
2019-06-22T03:40:22.765Z,1,1
2019-06-22T03:41:07.000Z,0,1
2019-06-22T03:41:08.382Z,2,1
2019-06-22T03:41:35.000Z,0,1
2019-06-22T03:41:36.936Z,3,1
2019-06-22T03:41:41.000Z,0,1
2019-06-22T03:41:42.781Z,4,1
2019-06-22T03:43:02.000Z,0,1
2019-06-22T03:43:03.424Z,5,1
2019-06-22T03:43:18.000Z,0,1
2019-06-22T03:43:19.531Z,1,2
2019-06-22T03:43:51.000Z,0,2
2019-06-22T03:43:52.226Z,2,2
2019-06-22T03:44:15.000Z,0,2
2019-06-22T03:44:16.595Z,3,2
2019-06-22T03:44:20.000Z,0,2
2019-06-22T03:44:21.831Z,4,2
2019-06-22T03:46:10.000Z,0,2
2019-06-22T03:46:11.130Z,5,2
2019-06-22T03:46:23.000Z,0,2
2019-06-22T03:46:24.461Z,1,3
2019-06-22T03:47:43.000Z,0,3
2019-06-22T03:47:44.290Z,2,3
2019-06-22T03:48:02.000Z,0,3
2019-06-22T03:48:03.430Z,3,3
2019-06-22T03:48:08.000Z,0,3
2019-06-22T03:48:09.483Z,4,3
2019-06-22T03:49:57.000Z,0,3
2019-06-22T03:49:58.878Z,5,3
2019-06-22T03:50:05.000Z,0,3
2019-06-22T03:50:06.853Z,1,4
2019-06-22T03:51:53.000Z,0,4
2019-06-22T03:51:54.804Z,2,4
2019-06-22T03:52:09.000Z,0,4
2019-06-22T03:52:10.002Z,3,4
2019-06-22T03:52:15.000Z,0,4
2019-06-22T03:52:16.063Z,4,4
2019-06-22T03:54:04.000Z,0,4
2019-06-22T03:54:05.999Z,5,4
2019-06-22T03:54:14.000Z,0,4
2019-06-22T03:54:15.168Z,1,5
2019-06-22T03:54:47.000Z,0,5
2019-06-22T03:54:48.592Z,2,5
2019-06-22T03:55:56.000Z,0,5
2019-06-22T03:55:57.550Z,3,5
2019-06-22T03:56:03.000Z,0,5
2019-06-22T03:56:04.020Z,4,5
2019-06-22T03:57:33.000Z,0,5
2019-06-22T03:57:34.946Z,5,5
2019-06-22T03:57:54.000Z,0,5
2019-06-22T03:57:55.146Z,1,6
2019-06-22T04:04:46.000Z,0,6
2019-06-22T04:04:47.726Z,2,6
2019-06-22T04:05:03.000Z,0,6
2019-06-22T04:05:04.342Z,3,6
2019-06-22T04:05:07.000Z,0,6
2019-06-22T04:05:08.174Z,4,6
2019-06-22T04:06:40.000Z,0,6
2019-06-22T04:06:41.653Z,5,6
2019-06-22T04:06:47.000Z,0,6
2019-06-22T04:06:48.419Z,1,7
2019-06-22T04:12:50.000Z,0,7
2019-06-22T04:12:51.183Z,2,7
2019-06-22T04:13:09.000Z,0,7
2019-06-22T04:13:10.866Z,3,7
2019-06-22T04:13:16.000Z,0,7
2019-06-22T04:13:17.318Z,4,7
2019-06-22T04:14:46.000Z,0,7
2019-06-22T04:14:47.784Z,5,7
2019-06-22T04:14:52.000Z,0,7
2019-06-22T04:14:53.335Z,1,8
