Timestamp,Server,Tactic,Latency,Cost,Reliability,predLatency,predCost,predReliability
12/02/2020 10:03:46.46,2,4,36.47083187,25.2,1,36.47083187,25.2,1
12/02/2020 10:03:46.46,2,5,0.244406939,25.5,1,0.244406939,25.5,1
12/02/2020 10:03:53.53,3,1,3.588667154,22,1,3.588667154,22,1
12/02/2020 10:03:55.55,3,2,2.068583012,25.2,1,2.068583012,25.2,1
12/02/2020 10:03:55.55,3,3,0.025341034,30,1,0.025341034,30,1
12/02/2020 10:04:33.33,3,4,37.69043899,25.2,1,37.69043899,25.2,1
12/02/2020 10:04:34.34,3,5,1.673789024,3.6,1,1.673789024,3.6,1
12/02/2020 10:12:16.16,4,1,25.18177915,0.8,1,25.18177915,0.8,1
12/02/2020 10:12:18.18,4,2,2.108653069,25.5,1,2.108653069,25.5,1
12/02/2020 10:12:18.18,4,3,0.026506901,27.3,1,0.026506901,27.3,1
12/02/2020 10:12:59.59,4,4,40.61327505,25.8,1,40.61327505,25.8,1
12/02/2020 10:13:01.01,4,5,2.356940031,3.2,1,2.356940031,3.2,1
12/02/2020 10:13:32.32,5,1,14.92850804,4.5,1,14.92850804,4.5,1
12/02/2020 10:13:34.34,5,2,1.76880002,25,1,1.76880002,25,1
12/02/2020 10:13:34.34,5,3,0.023642063,30,1,0.023642063,30,1
12/02/2020 10:14:11.11,5,4,36.68066502,25.2,1,36.68066502,25.2,1
12/02/2020 10:14:13.13,5,5,2.664805174,2.7,1,2.664805174,2.7,1
12/02/2020 10:15:16.16,6,1,31.72961783,3.1,1,31.72961783,3.1,1
12/02/2020 10:15:18.18,6,2,1.83368516,25.3,1,1.83368516,25.3,1
12/02/2020 10:15:18.18,6,3,0.023283005,22.2,1,0.023283005,22.2,1
12/02/2020 10:15:55.55,6,4,36.78532314,25.3,1,36.78532314,25.3,1
12/02/2020 10:15:55.55,6,5,0.262424946,24.8,1,0.262424946,24.8,1
12/02/2020 10:16:10.10,7,1,7.412286997,9.5,1,7.412286997,9.5,1
12/02/2020 10:16:11.11,7,2,1.779450893,25.2,1,1.779450893,25.2,1
12/02/2020 10:16:11.11,7,3,0.02291894,22.2,1,0.02291894,22.2,1
12/02/2020 10:16:47.47,7,4,36.02691793,25.2,1,36.02691793,25.2,1
12/02/2020 10:16:50.50,7,5,2.313447952,3.5,1,2.313447952,3.5,1
12/02/2020 10:17:29.29,8,1,19.7957139,6.1,1,19.7957139,6.1,1
12/02/2020 10:17:31.31,8,2,2.080387115,24.9,1,2.080387115,24.9,1
12/02/2020 10:17:31.31,8,3,0.024575949,27.3,1,0.024575949,27.3,1
12/02/2020 10:18:08.08,8,4,36.95102811,25.2,1,36.95102811,25.2,1
12/02/2020 10:18:08.08,8,5,0.275737047,25.5,1,0.275737047,25.5,1
12/02/2020 10:18:43.43,1,1,23.86689496,2.9,1,23.86689496,2.9,1
12/02/2020 10:18:45.45,1,2,1.734910011,25.2,1,1.734910011,25.2,1
12/02/2020 10:18:45.45,1,3,0.023241997,30,1,0.023241997,30,1
12/02/2020 10:19:21.21,1,4,36.52516007,25.7,1,36.52516007,25.7,1
12/02/2020 10:19:24.24,1,5,2.57587409,3,1,2.57587409,3,1
12/02/2020 10:19:44.44,2,1,9.893699169,5,1,9.893699169,5,1
12/02/2020 10:19:46.46,2,2,1.738381863,25.1,1,1.738381863,25.1,1
12/02/2020 10:19:46.46,2,3,0.022469044,25,1,0.022469044,25,1
12/02/2020 10:20:22.22,2,4,36.72648716,25.3,1,36.72648716,25.3,1
12/02/2020 10:20:23.23,2,5,0.249964952,25,1,0.249964952,25,1
12/02/2020 10:20:30.30,3,1,3.905044794,21.4,1,3.905044794,21.4,1
12/02/2020 10:20:32.32,3,2,1.962098122,25.1,1,1.962098122,25.1,1
12/02/2020 10:20:32.32,3,3,0.027577162,20,1,0.027577162,20,1
12/02/2020 10:21:08.08,3,4,36.03116083,25.7,1,36.03116083,25.7,1
12/02/2020 10:21:10.10,3,5,2.446784019,2.9,1,2.446784019,2.9,1
12/02/2020 10:22:25.25,5,1,13.677212,2,1,13.677212,2,1
12/02/2020 10:22:27.27,5,2,1.721457958,25.3,1,1.721457958,25.3,1
12/02/2020 10:22:27.27,5,3,0.021620035,25,1,0.021620035,25,1
12/02/2020 10:23:02.02,5,4,35.71595597,25.8,1,35.71595597,25.8,1
12/02/2020 10:23:03.03,5,5,0.248877048,26.7,1,0.248877048,26.7,1
12/02/2020 10:23:59.59,6,1,24.30299807,2.7,1,24.30299807,2.7,1
12/02/2020 10:24:00.00,6,2,1.705142975,25,1,1.705142975,25,1
12/02/2020 10:24:00.00,6,3,0.022989988,22.2,1,0.022989988,22.2,1
12/02/2020 10:24:36.36,6,4,35.75599003,25.2,1,35.75599003,25.2,1
12/02/2020 10:24:39.39,6,5,3.346408129,2.6,1,3.346408129,2.6,1
12/02/2020 10:24:54.54,7,1,7.338564873,10.1,1,7.338564873,10.1,1
12/02/2020 10:24:56.56,7,2,2.026326895,25.2,1,2.026326895,25.2,1
12/02/2020 10:24:56.56,7,3,0.02553606,20,1,0.02553606,20,1
12/02/2020 10:25:35.35,7,4,39.22308397,25.8,1,39.22308397,25.8,1
12/02/2020 10:25:35.35,7,5,0.245238066,24.7,1,0.245238066,24.7,1
12/02/2020 10:26:15.15,8,1,20.57791591,4.8,1,20.57791591,4.8,1
12/02/2020 10:26:17.17,8,2,1.692262173,25.2,1,1.692262173,25.2,1
12/02/2020 10:26:17.17,8,3,0.023327112,22.2,1,0.023327112,22.2,1
12/02/2020 10:26:53.53,8,4,35.78011799,25.3,1,35.78011799,25.3,1
12/02/2020 10:26:55.55,8,5,1.900305986,3.6,1,1.900305986,3.6,1
12/02/2020 10:27:28.28,1,1,14.63344097,3,1,14.63344097,3,1
12/02/2020 10:27:30.30,1,2,1.795567036,25.2,1,1.795567036,25.2,1
12/02/2020 10:27:30.30,1,3,0.02384305,22.2,1,0.02384305,22.2,1
12/02/2020 10:28:08.08,1,4,37.86867285,25.2,1,37.86867285,25.2,1
12/02/2020 10:28:08.08,1,5,0.286333799,25.2,1,0.286333799,25.2,1
12/02/2020 10:28:29.29,2,1,10.45244288,5.8,1,10.45244288,5.8,1
12/02/2020 10:28:31.31,2,2,1.713900089,25.1,1,1.713900089,25.1,1
12/02/2020 10:28:31.31,2,3,0.023183823,22.2,1,0.023183823,22.2,1
12/02/2020 10:29:08.08,2,4,36.76669478,25.9,1,36.76669478,25.9,1
12/02/2020 10:29:10.10,2,5,2.202957153,3.2,1,2.202957153,3.2,1
12/02/2020 10:29:20.20,3,1,3.62945509,13,1,3.62945509,13,1
12/02/2020 10:29:21.21,3,2,1.692109108,25.1,1,1.692109108,25.1,1
12/02/2020 10:29:21.21,3,3,0.022217989,22.2,1,0.022217989,22.2,1
12/02/2020 10:29:57.57,3,4,35.34508181,25.2,1,35.34508181,25.2,1
