timestamp,latency,cost,reliability
2020-24-07 21:24:46.000460,1.7077744007110600,8.0,1
2020-25-07 21:25:04.000187,1.8815829753875700,9.6,1
2020-25-07 21:25:46.000229,1.6804184913635300,9.7,1
2020-27-07 21:27:52.000671,1.7477123737335200,9.7,1
2020-28-07 21:28:03.000709,1.8268485069274900,8.5,1
2020-28-07 21:28:04.000231,1.6808888912200900,7.7,1
2020-30-07 21:30:47.000883,1.7222177982330300,8.9,1
2020-34-07 21:34:07.000627,1.905677318573000,8.7,1
2020-34-07 21:34:50.000656,1.7304747104644800,8.9,1
2020-35-07 21:35:27.000824,1.6937580108642600,10.8,1
2020-37-07 21:37:00.000306,1.7128093242645300,8.3,1
2020-37-07 21:37:09.000245,1.7140450477600100,9.5,1
2020-41-07 21:41:20.000943,1.8646283149719200,9.0,1
2020-42-07 21:42:16.000411,1.684396505355840,9.0,1
2020-43-07 21:43:30.000286,1.760096549987790,10.4,1
2020-43-07 21:43:44.000500,1.8115971088409400,11.9,1
2020-45-07 21:45:08.000659,1.694514274597170,9.1,1
2020-45-07 21:45:38.000641,1.9081125259399400,9.4,1
2020-45-07 21:45:46.000415,1.7276813983917200,9.8,1
2020-52-07 21:52:31.000587,1.8376641273498500,9.1,1
2020-53-07 21:53:40.000830,1.717473030090330,9.6,1
2020-54-07 21:54:03.000903,1.6966404914856000,9.9,1
2020-54-07 21:54:28.000687,1.7189953327179000,9.0,1
2020-56-07 21:56:51.000423,1.8845982551574700,9.6,1
2020-57-07 21:57:32.000048,1.684708595275880,10.1,1
2020-57-07 21:57:35.000532,1.7099618911743200,8.2,1
2020-57-07 21:57:37.000494,1.7197060585022000,10.0,1
2020-57-07 21:57:56.000652,1.6914260387420700,8.9,1
2020-58-07 21:58:13.000625,1.7212014198303200,9.0,1
2020-58-07 21:58:24.000108,1.7053887844085700,8.5,1
2020-01-07 22:01:31.000919,1.696666955947880,11.0,1
2020-02-07 22:02:06.000687,1.9293625354766800,8.2,1
2020-03-07 22:03:01.000005,1.7065768241882300,8.9,1
2020-05-07 22:05:01.000672,1.681140422821050,10.1,1
2020-06-07 22:06:24.000512,1.8473803997039800,9.1,1
2020-08-07 22:08:12.000135,1.7378144264221200,9.3,1
2020-09-07 22:09:36.000924,1.711519718170170,9.4,1
2020-10-07 22:10:31.000543,1.683570384979250,9.3,1
2020-14-07 22:14:51.000072,1.695657730102540,9.3,1
2020-15-07 22:15:16.000026,1.7099111080169700,8.5,1
2020-15-07 22:15:17.000194,1.7192656993866000,8.5,1
2020-16-07 22:16:00.000592,1.6942849159240700,10.2,1
2020-16-07 22:16:05.000451,1.6959466934204100,8.3,1
2020-16-07 22:16:42.000092,1.684112310409550,8.5,1
2020-21-07 22:21:11.000673,1.8448753356933600,9.2,1
2020-23-07 22:23:08.000470,1.821150779724120,9.6,1
2020-25-07 22:25:28.000544,1.89504075050354,9.2,1
2020-26-07 22:26:02.000430,1.7872698307037400,8.7,1
2020-29-07 22:29:32.000535,1.8247971534729000,9.2,1
2020-30-07 22:30:59.000335,1.8634428977966300,9.5,1
2020-31-07 22:31:16.000204,1.6899983882904100,9.5,1
2020-32-07 22:32:01.000566,1.6824426651001000,9.6,1
2020-36-07 22:36:23.000954,1.721776008605960,8.4,1
2020-36-07 22:36:25.000768,1.7531671524047900,9.0,1
2020-36-07 22:36:50.000688,1.6801626682281500,8.8,1
2020-37-07 22:37:47.000473,1.7137494087219200,9.6,1
2020-38-07 22:38:21.000512,1.7047369480133100,9.1,1
2020-38-07 22:38:38.000238,1.8795292377471900,8.6,1
2020-40-07 22:40:47.000558,1.7049341201782200,9.4,1
2020-41-07 22:41:06.000161,1.8879821300506600,9.7,1
2020-48-07 22:48:22.000339,1.6917850971221900,8.7,1
2020-48-07 22:48:41.000812,1.849259376525880,9.1,1
2020-48-07 22:48:54.000371,1.840789556503300,8.9,1
2020-50-07 22:50:17.000290,1.8649170398712200,8.8,1
2020-52-07 22:52:38.000295,1.895517349243160,8.7,1
2020-52-07 22:52:46.000357,1.8467648029327400,8.9,1
2020-53-07 22:53:13.000953,1.6836745738983200,9.3,1
2020-55-07 22:55:03.000452,1.6926636695861800,8.2,1
2020-55-07 22:55:29.000509,1.7119193077087400,9.5,1
2020-56-07 22:56:29.000084,1.8927843570709200,8.9,1
2020-58-07 22:58:01.000020,1.6828875541687000,8.4,1
2020-58-07 22:58:11.000897,1.695741891860960,9.4,1
2020-59-07 22:59:43.000336,1.908566951751710,9.2,1
2020-00-07 23:00:01.000156,1.697545051574710,10.1,1
2020-05-07 23:05:33.000929,1.71071195602417,9.0,1
2020-05-07 23:05:50.000555,1.7105040550231900,9.2,1
2020-06-07 23:06:00.000905,1.7641339302063000,7.9,1
