time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
1363.0,11.143896341323853,12.5,1,1366.0,0.083
1464.0,9.241873979568481,9.9,1,26.0,0.083
1197.0,9.013264417648315,12.8,1,1223.0,0.083
536.0,9.066667556762695,12.1,1,174.0,0.083
1527.0,11.051242113113403,8.6,1,470.0,0.083
1727.0,9.613709449768066,9.9,1,862.0,0.083
1019.0,8.44368052482605,10.0,1,795.0,0.083
1285.0,8.741588592529297,12.0,1,601.0,0.083
1404.0,10.423784494400024,10.0,1,414.0,0.083
1373.0,20.24180579185486,4.7,1,1082.0,0.083
1188.0,9.391867399215698,8.6,1,985.0,0.083
800.0,8.869924545288086,14.6,1,687.0,0.083
1937.0,9.762549877166748,10.5,1,661.0,0.083
724.0,8.270278453826904,10.9,1,260.0,0.083
1640.0,9.266110897064209,12.7,1,978.0,0.083
1211.0,8.898564338684082,10.2,1,839.0,0.083
1566.0,8.69558835029602,10.5,1,1272.0,0.083
504.0,8.969350337982178,10.0,1,162.0,0.083
1162.0,8.263452291488647,10.7,1,102.0,0.083
1344.0,9.263516426086426,9.8,1,692.0,0.083
1441.0,8.854261875152588,10.3,1,571.0,0.083
1373.0,8.82944130897522,9.6,1,266.0,0.083
1131.0,8.450995206832886,10.7,1,502.0,0.083
1681.0,9.019104480743408,10.7,1,1215.0,0.083
800.0,8.714905738830566,13.3,1,255.0,0.083
1117.0,8.749370098114014,10.3,1,589.0,0.083
1535.0,9.157703399658203,12.1,1,578.0,0.083
1322.0,22.586066961288452,1.8,1,354.0,0.083
1268.0,0.0,1.5,0,670.0,0.083
1696.0,0.0,0.9,0,548.0,0.083
1590.0,0.0,1.4,0,889.0,0.083
1549.0,0.0,0.9,0,1115.0,0.084
1438.0,0.0,1.8,0,29.0,0.083
1752.0,0.0,1.4,0,901.0,0.083
1304.0,21.31954526901245,4.5,1,558.0,0.083
918.0,13.859813690185547,6.0,1,550.0,0.083
1836.0,13.381406307220459,7.3,1,462.0,0.083
874.0,8.70613956451416,10.1,1,318.0,0.083
1406.0,8.698245286941528,11.2,1,487.0,0.083
1433.0,8.447219133377075,13.8,1,934.0,0.083
1543.0,8.786853075027466,12.0,1,275.0,0.083
683.0,9.08080792427063,11.8,1,958.0,0.083
1548.0,8.415807008743286,11.1,1,66.0,0.083
1161.0,8.242686986923218,15.4,1,1228.0,0.083
1633.0,8.469002485275269,10.5,1,1170.0,0.083
1229.0,8.43242621421814,9.2,1,135.0,0.083
645.0,8.634228229522705,10.9,1,780.0,0.083
1399.0,10.489643573760986,8.4,1,548.0,0.083
1492.0,9.426981449127197,10.2,1,539.0,0.083
669.0,8.60997486114502,11.5,1,237.0,0.083
1154.0,8.910809993743896,10.6,1,1392.0,0.083
1799.0,8.484773635864258,11.5,1,1054.0,0.083
1610.0,8.875673055648804,11.3,1,1537.0,0.083
426.0,10.876309394836426,7.0,1,1964.0,0.083
1685.0,9.947300672531128,9.0,1,306.0,0.083
1104.0,8.754627466201782,12.9,1,93.0,0.083
956.0,9.19329023361206,10.5,1,623.0,0.083
1476.0,8.61822772026062,11.2,1,883.0,0.083
1143.0,8.873928785324097,11.2,1,734.0,0.083
1792.0,8.61421251296997,12.2,1,1324.0,0.083
847.0,8.551514625549316,10.7,1,674.0,0.083
1192.0,8.22701644897461,11.3,1,705.0,0.083
1448.0,8.75368881225586,11.9,1,667.0,0.083
1573.0,8.590087652206421,11.0,1,879.0,0.083
1553.0,9.59351921081543,8.8,1,709.0,0.083
739.0,8.596391439437866,11.3,1,654.0,0.083
1237.0,8.712664127349854,10.1,1,400.0,0.083
1047.0,9.66271448135376,9.2,1,68.0,0.083
1485.0,8.522983312606812,10.5,1,207.0,0.083
1409.0,9.84729790687561,10.2,1,995.0,0.083
1736.0,8.692683696746826,12.6,1,862.0,0.083
1143.0,9.046212196350098,11.0,1,708.0,0.083
788.0,8.542780637741089,12.5,1,91.0,0.083
1257.0,21.180875539779663,6.3,1,447.0,0.084
1561.0,8.534027338027954,14.9,1,1225.0,0.083
1234.0,8.73656940460205,11.7,1,997.0,0.083
1029.0,8.944246530532837,10.5,1,652.0,0.083
1860.0,10.180944204330444,9.6,1,924.0,0.083
958.0,8.35977053642273,12.1,1,725.0,0.083
