time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
-485.0,1.7625212669372559,8.4,1,0.0,1.0
182.0,1.8579599857330322,8.6,1,0.0,1.0
761.0,1.8681256771087646,8.5,1,386.0,1.0
-55.0,1.8091652393341064,8.8,1,331.0,1.0
-604.0,1.7019948959350586,8.5,1,0.0,1.0
710.0,3.1156983375549316,7.1,1,437.0,1.0
221.0,1.8033616542816162,8.9,1,364.0,1.0
-570.0,1.8618278503417969,8.6,1,0.0,1.0
251.0,1.810340166091919,8.0,1,44.0,1.0
-281.0,1.7648711204528809,8.5,1,0.0,1.0
185.0,1.728851079940796,8.4,1,0.0,1.0
-138.0,1.6887719631195068,8.5,1,0.0,1.0
569.0,1.881133794784546,8.8,1,379.0,1.0
-408.0,1.7118215560913086,8.0,1,0.0,1.0
96.0,1.754777193069458,8.5,1,66.0,1.0
648.0,1.7479469776153564,8.7,1,314.0,1.0
23.0,1.7214531898498535,8.7,1,338.0,1.0
-329.0,1.6991913318634033,8.8,1,8.0,1.0
450.0,1.8789324760437012,8.6,1,621.0,1.0
253.0,2.234903335571289,7.8,1,547.0,1.0
-616.0,1.721076488494873,8.2,1,0.0,1.0
382.0,1.792898178100586,8.2,1,313.0,1.0
548.0,1.6894075870513916,8.5,1,91.0,1.0
-179.0,1.88767409324646,8.5,1,0.0,1.0
-367.0,1.7459721565246582,9.4,1,0.0,1.0
-29.0,1.7040846347808838,8.4,1,0.0,1.0
257.0,1.7306294441223145,8.2,1,0.0,1.0
640.0,1.8952529430389404,8.5,1,94.0,1.0
-637.0,1.7335929870605469,7.9,1,0.0,1.0
893.0,1.712224006652832,8.3,1,350.0,1.0
-10.0,1.7032065391540527,8.6,1,339.0,1.0
121.0,1.8179118633270264,8.5,1,28.0,1.0
-40.0,1.719745397567749,8.6,1,0.0,1.0
-745.0,1.6997425556182861,9.1,1,0.0,1.0
187.0,1.8414578437805176,8.3,1,0.0,1.0
481.0,1.8248026371002197,8.5,1,0.0,1.0
516.0,1.69404935836792,8.4,1,374.0,1.0
-100.0,1.688401222229004,8.6,1,274.0,1.0
-31.0,1.6938869953155518,8.7,1,242.0,1.0
-316.0,1.7216997146606445,8.6,1,0.0,1.0
444.0,1.7499446868896484,8.4,1,370.0,1.0
205.0,1.7354271411895752,8.7,1,626.0,1.0
-211.0,1.761638879776001,8.6,1,414.0,1.0
321.0,1.8684940338134766,8.6,1,735.0,1.0
-420.0,1.8269269466400146,8.9,1,314.0,1.0
-167.0,1.8514411449432373,9.1,1,147.0,1.0
481.0,1.7670552730560303,8.4,1,629.0,1.0
51.0,1.8315773010253906,8.5,1,680.0,1.0
-68.0,1.8468964099884033,8.5,1,612.0,1.0
-40.0,1.8835563659667969,8.5,1,571.0,1.0
619.0,1.8482136726379395,8.5,1,635.0,1.0
-137.0,1.6892993450164795,7.8,1,498.0,1.0
346.0,1.8247439861297607,8.8,1,440.0,1.0
-6.0,1.7722046375274658,8.4,1,434.0,1.0
-659.0,1.7562034130096436,8.8,1,0.0,1.0
754.0,1.873126745223999,8.5,1,529.0,1.0
-780.0,1.6911046504974365,9.5,1,0.0,1.0
631.0,1.8861174583435059,8.5,1,379.0,1.0
-87.0,1.829012155532837,8.8,1,292.0,1.0
4.0,1.7173006534576416,7.7,1,296.0,1.0
523.0,1.7133042812347412,8.1,1,819.0,1.0
254.0,1.690077543258667,8.1,1,20.0,1.0
-89.0,1.7221062183380127,8.1,1,0.0,1.0
-601.0,1.8471519947052002,8.8,1,0.0,1.0
329.0,1.7010838985443115,8.2,1,0.0,1.0
-236.0,1.71412992477417,8.1,1,0.0,1.0
864.0,1.7121896743774414,8.2,1,288.0,1.0
-241.0,1.8979709148406982,8.8,1,47.0,1.0
-544.0,1.846489667892456,8.2,1,0.0,1.0
231.0,1.8689422607421875,8.5,1,0.0,1.0
98.0,1.6881978511810303,8.0,1,0.0,1.0
605.0,1.8806438446044922,8.5,1,72.0,1.0
-328.0,1.6948211193084717,8.2,1,0.0,1.0
-63.0,1.6901042461395264,8.3,1,0.0,1.0
168.0,1.8932197093963623,8.4,1,0.0,1.0
111.0,1.7267780303955078,8.5,1,0.0,1.0
5.0,1.7030391693115234,8.1,1,0.0,1.0
15.0,1.687908411026001,8.0,1,0.0,1.0
363.0,1.8516874313354492,8.5,1,583.0,1.0
40.0,1.7503392696380615,8.1,1,624.0,1.0
-19.0,1.7143042087554932,8.7,1,604.0,1.0
-84.0,1.710540533065796,8.4,1,519.0,1.0
-63.0,1.6877985000610352,8.8,1,456.0,1.0
85.0,1.707003116607666,8.3,1,542.0,1.0
478.0,1.713658332824707,8.9,1,124.0,1.0
-105.0,1.7159204483032227,8.5,1,19.0,1.0
-113.0,1.6883153915405273,8.3,1,0.0,1.0
216.0,1.6895606517791748,8.3,1,122.0,1.0
122.0,1.7028231620788574,8.5,1,244.0,1.0
361.0,1.7317419052124023,8.9,1,495.0,1.0
-172.0,1.6895394325256348,9.2,1,322.0,1.0
14.0,1.8853623867034912,8.6,1,337.0,1.0
-196.0,1.7691702842712402,8.7,1,140.0,1.0
294.0,1.8331692218780518,8.6,1,435.0,1.0
-459.0,1.696960687637329,8.1,1,0.0,1.0
585.0,1.8204171657562256,8.6,1,561.0,1.0
233.0,1.6902618408203125,8.4,1,818.0,1.0
135.0,1.7868597507476807,8.5,1,954.0,1.0
-419.0,1.6897904872894287,8.4,1,534.0,1.0
610.0,1.703247308731079,8.6,1,956.0,1.0
-477.0,1.7042768001556396,7.9,1,479.0,1.0
67.0,1.7186110019683838,8.4,1,546.0,1.0
776.0,1.8871941566467285,8.5,1,579.0,1.0
-315.0,1.869966745376587,8.0,1,264.0,1.0
-103.0,1.6980488300323486,8.6,1,160.0,1.0
117.0,1.7857627868652344,7.8,1,278.0,1.0
45.0,1.6978251934051514,8.5,1,323.0,1.0
-14.0,1.8588805198669434,7.8,1,309.0,1.0
183.0,1.7838280200958252,9.1,1,493.0,1.0
185.0,1.844301462173462,9.0,1,678.0,1.0
255.0,1.9005489349365234,8.4,1,574.0,1.0
99.0,1.8213975429534912,8.5,1,673.0,1.0
-360.0,1.7565155029296875,8.8,1,312.0,1.0
96.0,3.1369032859802246,6.3,1,408.0,1.0
-219.0,1.722644567489624,8.5,1,189.0,1.0
-1.0,1.8337528705596924,8.3,1,187.0,1.0
882.0,1.6918253898620605,8.5,1,943.0,1.0
56.0,1.7248201370239258,8.3,1,190.0,1.0
-368.0,1.6893692016601562,8.4,1,0.0,1.0
334.0,1.7737281322479248,9.9,1,157.0,1.0
12.0,1.8314106464385986,8.3,1,170.0,1.0
-172.0,1.709214687347412,8.4,1,0.0,1.0
-369.0,1.7133233547210693,9.8,1,0.0,1.0
478.0,1.7053742408752441,7.3,1,106.0,1.0
437.0,1.693213939666748,9.2,1,363.0,1.0
-452.0,1.7010862827301025,8.5,1,0.0,1.0
558.0,1.9191827774047852,9.7,1,469.0,1.0
-559.0,1.7149982452392578,8.5,1,0.0,1.0
25.0,1.8287513256072998,8.1,1,0.0,1.0
459.0,1.7535340785980225,9.7,1,394.0,1.0
-462.0,1.7111656665802002,8.8,1,0.0,1.0
559.0,1.862626314163208,9.5,1,17.0,1.0
-304.0,1.6915717124938965,8.6,1,0.0,1.0
647.0,1.8174607753753662,8.5,1,511.0,1.0
-53.0,1.8648295402526855,8.7,1,458.0,1.0
387.0,1.7036700248718262,9.5,1,166.0,1.0
51.0,1.7016639709472656,9.5,1,359.0,1.0
-352.0,1.702028751373291,8.1,1,6.0,1.0
447.0,1.7312724590301514,8.8,1,119.0,1.0
-417.0,1.7927122116088867,8.3,1,0.0,1.0
-11.0,1.8286330699920654,8.8,1,0.0,1.0
188.0,1.7254009246826172,9.0,1,0.0,1.0
162.0,1.6881427764892578,8.2,1,42.0,1.0
-389.0,1.7079930305480957,8.4,1,0.0,1.0
873.0,1.7204785346984863,8.3,1,386.0,1.0
-435.0,1.6914823055267334,8.2,1,0.0,1.0
463.0,1.7107491493225098,8.2,1,414.0,1.0
206.0,1.9100325107574463,9.4,1,245.0,1.0
-336.0,1.7481582164764404,8.4,1,0.0,1.0
386.0,1.6995842456817627,8.0,1,295.0,1.0
-258.0,1.7022614479064941,8.0,1,36.0,1.0
-256.0,1.7107999324798584,8.8,1,0.0,1.0
406.0,1.7277703285217285,8.8,1,187.0,1.0
70.0,1.7473855018615723,8.8,1,257.0,1.0
-278.0,1.8307225704193115,9.5,1,0.0,1.0
98.0,1.6933233737945557,8.4,1,77.0,1.0
710.0,1.710111141204834,7.9,1,361.0,1.0
-123.0,1.9048166275024414,8.4,1,237.0,1.0
-140.0,1.7533776760101318,9.0,1,97.0,1.0
486.0,1.8558008670806885,8.5,1,655.0,1.0
-240.0,1.8719091415405273,8.5,1,415.0,1.0
-264.0,1.8910696506500244,8.5,1,151.0,1.0
509.0,1.9145967960357666,9.5,1,660.0,1.0
-257.0,1.857780933380127,8.0,1,403.0,1.0
493.0,1.7803282737731934,9.2,1,256.0,1.0
99.0,1.6907436847686768,8.2,1,138.0,1.0
-624.0,1.8907458782196045,8.5,1,0.0,1.0
561.0,1.8334670066833496,8.8,1,75.0,1.0
-562.0,1.7018935680389404,9.4,1,0.0,1.0
787.0,1.724334955215454,8.5,1,300.0,1.0
-116.0,1.8457283973693848,8.8,1,183.0,1.0
20.0,1.691826343536377,8.4,1,204.0,1.0
233.0,1.8919622898101807,8.7,1,86.0,1.0
-30.0,1.8505439758300781,8.6,1,56.0,1.0
-13.0,1.7021479606628418,8.4,1,42.0,1.0
-378.0,1.8973824977874756,7.8,1,0.0,1.0
191.0,1.713547706604004,8.2,1,0.0,1.0
-245.0,1.7929482460021973,9.1,1,0.0,1.0
74.0,1.8297319412231445,8.5,1,0.0,1.0
225.0,1.7594048976898193,8.5,1,0.0,1.0
523.0,1.8714921474456787,8.9,1,434.0,1.0
2.0,1.6914162635803223,9.1,1,437.0,1.0
459.0,1.6896371841430664,8.6,1,188.0,1.0
-270.0,1.8897554874420166,9.0,1,0.0,1.0
-234.0,1.8300466537475586,8.5,1,0.0,1.0
562.0,1.8205490112304688,8.9,1,245.0,1.0
-554.0,1.8566722869873047,9.5,1,0.0,1.0
98.0,1.741739273071289,8.3,1,0.0,1.0
681.0,1.712656021118164,8.5,1,471.0,1.0
-502.0,1.8199470043182373,8.6,1,0.0,1.0
16.0,1.7977294921875,9.9,1,0.0,1.0
109.0,1.6883430480957031,9.5,1,95.0,1.0
-115.0,3.4662246704101562,7.2,1,0.0,1.0
294.0,1.8742635250091553,8.5,1,274.0,1.0
462.0,1.8597187995910645,8.6,1,263.0,1.0
-247.0,1.6899662017822266,8.3,1,16.0,1.0
349.0,1.7144834995269775,9.1,1,24.0,1.0
-478.0,1.7040677070617676,9.1,1,0.0,1.0
768.0,1.691152811050415,8.8,1,688.0,1.0
-686.0,1.8347110748291016,8.9,1,2.0,1.0
22.0,1.8445050716400146,9.1,1,24.0,1.0
339.0,1.834970235824585,8.3,1,364.0,1.0
-88.0,1.8175256252288818,9.0,1,276.0,1.0
719.0,1.7152700424194336,9.0,1,18.0,1.0
-390.0,1.709280014038086,8.8,1,0.0,1.0
113.0,1.6880278587341309,9.1,1,0.0,1.0
-43.0,1.7044644355773926,8.9,1,0.0,1.0
-96.0,1.8238589763641357,8.6,1,0.0,1.0
463.0,1.719750165939331,8.3,1,64.0,1.0
263.0,1.846482753753662,8.8,1,430.0,1.0
-355.0,1.8448424339294434,8.5,1,75.0,1.0
287.0,1.8311350345611572,8.4,1,362.0,1.0
-42.0,1.7229571342468262,7.8,1,320.0,1.0
297.0,1.748103380203247,8.8,1,29.0,1.0
-437.0,1.6876044273376465,8.2,1,0.0,1.0
-32.0,1.8886921405792236,9.2,1,0.0,1.0
606.0,1.7027857303619385,8.5,1,165.0,1.0
-100.0,1.7029221057891846,9.3,1,65.0,1.0
58.0,1.8769960403442383,9.3,1,123.0,1.0
-159.0,1.7448506355285645,8.6,1,0.0,1.0
302.0,1.7047688961029053,8.4,1,266.0,1.0
398.0,1.7530906200408936,9.4,1,549.0,1.0
-115.0,1.705026388168335,8.5,1,434.0,1.0
-627.0,1.7282545566558838,8.4,1,0.0,1.0
719.0,1.710662603378296,8.3,1,526.0,1.0
-9.0,1.7006328105926514,8.5,1,516.0,1.0
-214.0,1.7165517807006836,8.3,1,302.0,1.0
64.0,1.7024192810058594,7.9,1,366.0,1.0
278.0,1.6923809051513672,8.7,1,645.0,1.0
-467.0,1.7039406299591064,8.8,1,177.0,1.0
197.0,1.7658805847167969,10.6,1,375.0,1.0
580.0,1.8339438438415527,8.9,1,164.0,1.0
-452.0,1.6962931156158447,9.7,1,0.0,1.0
709.0,1.7127726078033447,9.4,1,306.0,1.0
-196.0,1.904660701751709,8.9,1,109.0,1.0
448.0,1.7410097122192383,9.3,1,558.0,1.0
0.0,1.7133965492248535,8.6,1,557.0,1.0
-618.0,1.7245380878448486,8.6,1,0.0,1.0
227.0,1.8945040702819824,8.8,1,166.0,1.0
-197.0,1.839282512664795,8.9,1,0.0,1.0
956.0,1.6892952919006348,8.5,1,246.0,1.0
-721.0,1.7033154964447021,9.1,1,0.0,1.0
253.0,3.991623878479004,6.1,1,0.0,1.0
301.0,1.8650407791137695,8.5,1,80.0,1.0
424.0,1.7123680114746094,9.7,1,241.0,1.0
-905.0,1.7746069431304932,8.1,1,0.0,1.0
129.0,1.8284404277801514,8.8,1,0.0,1.0
840.0,1.7071185111999512,9.2,1,168.0,1.0
-661.0,1.8245997428894043,9.8,1,0.0,1.0
440.0,1.7232108116149902,8.1,1,0.0,1.0
22.0,1.7912044525146484,8.8,1,0.0,1.0
-378.0,1.8257310390472412,8.5,1,0.0,1.0
167.0,1.8248133659362793,8.8,1,0.0,1.0
127.0,1.7456214427947998,8.3,1,0.0,1.0
747.0,1.697688341140747,8.3,1,444.0,1.0
113.0,1.7120592594146729,8.7,1,557.0,1.0
-441.0,1.7020223140716553,8.6,1,115.0,1.0
537.0,1.6883976459503174,9.4,1,653.0,1.0
-364.0,1.752701759338379,8.7,1,289.0,1.0
-403.0,1.7252874374389648,8.4,1,0.0,1.0
352.0,1.832385540008545,8.8,1,238.0,1.0
-12.0,1.7419867515563965,8.8,1,226.0,1.0
179.0,1.8221955299377441,8.6,1,405.0,1.0
-279.0,1.7164275646209717,8.0,1,125.0,1.0
274.0,1.7056798934936523,8.9,1,400.0,1.0
635.0,1.7793753147125244,9.1,1,533.0,1.0
-686.0,1.7456097602844238,10.8,1,0.0,1.0
479.0,1.706449270248413,8.7,1,326.0,1.0
-275.0,1.690511703491211,9.5,1,50.0,1.0
664.0,1.8711214065551758,8.7,1,621.0,1.0
-541.0,1.6884121894836426,8.4,1,79.0,1.0
850.0,1.8754477500915527,8.5,1,797.0,1.0
-549.0,1.773179054260254,9.1,1,248.0,1.0
523.0,1.750797986984253,9.2,1,772.0,1.0
-157.0,1.6895241737365723,8.7,1,615.0,1.0
-96.0,1.8655462265014648,8.9,1,518.0,1.0
-1.0,1.8020553588867188,8.7,1,516.0,1.0
41.0,1.8837261199951172,8.5,1,558.0,1.0
-215.0,1.7077581882476807,8.6,1,342.0,1.0
708.0,1.7047903537750244,9.7,1,562.0,1.0
-163.0,1.7126860618591309,8.8,1,399.0,1.0
-177.0,1.8420491218566895,8.6,1,222.0,1.0
622.0,1.7053122520446777,8.4,1,11.0,1.0
95.0,1.687443733215332,9.1,1,861.0,1.0
-219.0,1.713104486465454,9.0,1,642.0,1.0
330.0,1.7403573989868164,8.8,1,180.0,1.0
290.0,1.8366920948028564,8.6,1,249.0,1.0
-38.0,1.900850772857666,8.7,1,210.0,1.0
-612.0,1.849381923675537,8.8,1,0.0,1.0
288.0,1.8312203884124756,8.6,1,0.0,1.0
386.0,1.7842862606048584,8.7,1,186.0,1.0
-116.0,1.8442203998565674,8.5,1,69.0,1.0
125.0,1.7294025421142578,9.0,1,194.0,1.0
-565.0,1.8224730491638184,8.6,1,0.0,1.0
119.0,1.715754747390747,8.7,1,0.0,1.0
379.0,1.720604658126831,8.5,1,129.0,1.0
-322.0,1.9111435413360596,10.0,1,0.0,1.0
584.0,1.7368874549865723,9.2,1,199.0,1.0
-11.0,2.0144307613372803,8.3,1,187.0,1.0
308.0,1.700742483139038,8.0,1,47.0,1.0
243.0,1.7032668590545654,7.8,1,413.0,1.0
-285.0,1.7153043746948242,8.6,1,127.0,1.0
-264.0,1.8611297607421875,8.9,1,0.0,1.0
770.0,1.7014477252960205,10.5,1,343.0,1.0
-868.0,1.70389723777771,7.6,1,0.0,1.0
797.0,1.8310370445251465,9.3,1,271.0,1.0
-552.0,1.7146387100219727,7.9,1,0.0,1.0
229.0,1.7010347843170166,8.7,1,0.0,1.0
223.0,1.8535006046295166,9.0,1,172.0,1.0
-354.0,1.6897807121276855,7.8,1,0.0,1.0
344.0,1.9089782238006592,9.3,1,163.0,1.0
204.0,1.6889169216156006,8.6,1,367.0,1.0
-67.0,1.7202208042144775,8.4,1,299.0,1.0
434.0,1.7205185890197754,8.2,1,553.0,1.0
-79.0,1.727297306060791,8.0,1,473.0,1.0
39.0,1.7432761192321777,8.1,1,513.0,1.0
431.0,1.8461413383483887,9.2,1,411.0,1.0
-192.0,1.72066330909729,8.9,1,219.0,1.0
333.0,1.715451955795288,8.1,1,330.0,1.0
-794.0,1.6908869743347168,9.9,1,0.0,1.0
233.0,1.8308358192443848,8.8,1,0.0,1.0
437.0,1.8680472373962402,8.5,1,207.0,1.0
-427.0,1.7156264781951904,8.6,1,0.0,1.0
503.0,1.7028162479400635,7.9,1,283.0,1.0
-360.0,1.8378524780273438,8.6,1,0.0,1.0
759.0,1.7192566394805908,8.5,1,681.0,1.0
-777.0,3.5046565532684326,7.7,1,0.0,1.0
971.0,2.5977485179901123,7.0,1,876.0,1.0
-751.0,1.703634262084961,7.8,1,125.0,1.0
325.0,1.701329231262207,8.6,1,451.0,1.0
588.0,1.7242789268493652,8.5,1,440.0,1.0
-84.0,1.7445459365844727,7.5,1,356.0,1.0
-157.0,1.8245713710784912,8.6,1,198.0,1.0
-100.0,1.8747515678405762,9.0,1,98.0,1.0
207.0,1.8735413551330566,9.2,1,306.0,1.0
38.0,1.735793113708496,9.0,1,344.0,1.0
-117.0,1.6878540515899658,9.4,1,227.0,1.0
581.0,1.6896612644195557,9.9,1,572.0,1.0
177.0,1.844527244567871,8.5,1,218.0,1.0
-281.0,1.8402931690216064,8.7,1,0.0,1.0
-510.0,1.6870923042297363,9.1,1,0.0,1.0
99.0,1.7037489414215088,10.0,1,0.0,1.0
555.0,1.6991279125213623,8.3,1,82.0,1.0
281.0,1.822160243988037,8.0,1,363.0,1.0
-420.0,1.869931697845459,8.3,1,0.0,1.0
717.0,1.9098010063171387,8.8,1,672.0,1.0
-654.0,1.730820894241333,8.2,1,18.0,1.0
684.0,1.7033722400665283,8.2,1,703.0,1.0
18.0,2.777580738067627,8.5,1,722.0,1.0
226.0,1.8772897720336914,8.6,1,176.0,1.0
-725.0,1.729656457901001,9.7,1,0.0,1.0
583.0,1.8492493629455566,8.8,1,34.0,1.0
-195.0,1.7241027355194092,10.0,1,0.0,1.0
-158.0,1.689056396484375,8.2,1,0.0,1.0
660.0,1.7414205074310303,8.3,1,534.0,1.0
246.0,1.887913465499878,8.7,1,172.0,1.0
-461.0,1.8301756381988525,9.2,1,0.0,1.0
-107.0,1.9100308418273926,8.4,1,0.0,1.0
331.0,1.8564238548278809,8.9,1,0.0,1.0
512.0,1.7022993564605713,8.4,1,360.0,1.0
-201.0,1.8652732372283936,9.6,1,159.0,1.0
-344.0,1.8746869564056396,8.6,1,0.0,1.0
30.0,1.6889235973358154,8.3,1,0.0,1.0
494.0,1.8657546043395996,8.6,1,340.0,1.0
-608.0,1.7088704109191895,8.8,1,0.0,1.0
873.0,1.8418900966644287,8.5,1,20.0,1.0
0.0,1.874922513961792,8.6,1,465.0,1.0
-204.0,1.843493938446045,9.5,1,260.0,1.0
-236.0,1.7049775123596191,9.1,1,24.0,1.0
-124.0,1.7032363414764404,8.8,1,0.0,1.0
226.0,1.882291316986084,8.5,1,127.0,1.0
501.0,1.7089271545410156,9.1,1,629.0,1.0
105.0,1.8973608016967773,8.5,1,735.0,1.0
-396.0,1.9365105628967285,9.0,1,339.0,1.0
795.0,1.8208844661712646,9.0,1,157.0,1.0
-43.0,1.7435173988342285,8.4,1,113.0,1.0
-586.0,1.895556926727295,8.6,1,0.0,1.0
513.0,1.7036895751953125,8.3,1,40.0,1.0
531.0,1.7011923789978027,8.6,1,79.0,1.0
-90.0,1.7089812755584717,8.4,1,0.0,1.0
-216.0,1.8725740909576416,8.4,1,0.0,1.0
-31.0,1.6988005638122559,8.1,1,0.0,1.0
149.0,1.7104458808898926,8.4,1,0.0,1.0
300.0,1.8094828128814697,8.5,1,190.0,1.0
309.0,1.6983280181884766,8.6,1,64.0,1.0
-571.0,1.853560447692871,8.7,1,0.0,1.0
709.0,1.7636072635650635,9.5,1,29.0,1.0
137.0,1.895641803741455,8.5,1,167.0,1.0
113.0,1.7228732109069824,9.1,1,364.0,1.0
-23.0,1.8596961498260498,9.3,1,340.0,1.0
-546.0,1.851090908050537,8.9,1,0.0,1.0
103.0,1.7037670612335205,8.5,1,0.0,1.0
-150.0,1.6999402046203613,9.8,1,0.0,1.0
210.0,1.715294361114502,10.2,1,0.0,1.0
404.0,1.7776987552642822,10.3,1,362.0,1.0
-121.0,1.7167823314666748,9.9,1,240.0,1.0
342.0,1.7381675243377686,8.9,1,371.0,1.0
259.0,1.6925725936889648,8.6,1,279.0,1.0
-467.0,1.7003204822540283,8.4,1,0.0,1.0
291.0,1.8391976356506348,8.5,1,103.0,1.0
390.0,1.7032709121704102,8.8,1,94.0,1.0
-177.0,1.7368378639221191,8.6,1,0.0,1.0
-403.0,1.814420461654663,8.6,1,0.0,1.0
440.0,1.7028021812438965,9.0,1,0.0,1.0
-53.0,1.70237398147583,9.3,1,0.0,1.0
61.0,1.854680061340332,8.9,1,0.0,1.0
328.0,1.7316701412200928,8.7,1,160.0,1.0
-463.0,1.8381152153015137,8.7,1,0.0,1.0
-26.0,1.876518726348877,8.0,1,0.0,1.0
797.0,1.8184738159179688,8.7,1,567.0,1.0
-672.0,1.8413867950439453,8.7,1,0.0,1.0
770.0,1.874126672744751,8.6,1,50.0,1.0
87.0,1.7367832660675049,8.9,1,253.0,1.0
-560.0,1.7016525268554688,8.7,1,0.0,1.0
847.0,1.6887710094451904,8.6,1,77.0,1.0
100.0,1.9052114486694336,8.6,1,392.0,1.0
-16.0,1.6884925365447998,8.5,1,376.0,1.0
-824.0,1.834416151046753,9.2,1,0.0,1.0
910.0,1.688981294631958,9.2,1,461.0,1.0
175.0,1.7083663940429688,8.5,1,637.0,1.0
-663.0,1.7109808921813965,9.2,1,0.0,1.0
-36.0,1.7003962993621826,8.5,1,0.0,1.0
395.0,1.8438489437103271,8.5,1,332.0,1.0
183.0,1.717731237411499,8.4,1,515.0,1.0
176.0,1.6889219284057617,8.9,1,306.0,1.0
1.0,1.8787014484405518,8.5,1,308.0,1.0
-164.0,1.8270440101623535,9.1,1,143.0,1.0
-315.0,1.8479361534118652,8.6,1,0.0,1.0
917.0,1.911738634109497,8.8,1,570.0,1.0
-594.0,1.7293181419372559,8.3,1,0.0,1.0
-130.0,1.6867926120758057,8.5,1,0.0,1.0
859.0,1.8344173431396484,9.1,1,704.0,1.0
104.0,1.8520281314849854,9.0,1,456.0,1.0
-129.0,1.699218511581421,8.8,1,327.0,1.0
-347.0,1.8305668830871582,8.8,1,0.0,1.0
-4.0,1.6925735473632812,9.0,1,0.0,1.0
535.0,1.7619366645812988,8.7,1,0.0,1.0
370.0,1.7086031436920166,9.3,1,435.0,1.0
-102.0,1.876859188079834,9.1,1,333.0,1.0
-611.0,1.6885948181152344,8.5,1,0.0,1.0
543.0,1.8979461193084717,8.5,1,265.0,1.0
-389.0,1.7446284294128418,8.9,1,0.0,1.0
-62.0,1.9222304821014404,8.9,1,0.0,1.0
126.0,1.8522679805755615,8.8,1,0.0,1.0
34.0,1.8329493999481201,9.7,1,0.0,1.0
667.0,1.7129473686218262,9.0,1,641.0,1.0
-334.0,1.6920690536499023,8.7,1,306.0,1.0
227.0,1.8274881839752197,8.7,1,534.0,1.0
216.0,1.703648328781128,8.7,1,209.0,1.0
-237.0,1.687570571899414,8.1,1,0.0,1.0
-145.0,1.858942985534668,9.0,1,0.0,1.0
718.0,1.8971850872039795,8.4,1,481.0,1.0
176.0,1.700563669204712,9.0,1,676.0,1.0
-225.0,1.6898295879364014,8.9,1,450.0,1.0
299.0,1.7167692184448242,8.3,1,197.0,1.0
-74.0,1.7051513195037842,8.4,1,123.0,1.0
-543.0,1.7013962268829346,9.3,1,0.0,1.0
993.0,1.8343994617462158,8.3,1,422.0,1.0
-144.0,1.8254902362823486,9.4,1,277.0,1.0
-600.0,1.9375410079956055,9.2,1,0.0,1.0
86.0,1.7045695781707764,8.8,1,0.0,1.0
813.0,1.9115986824035645,9.0,1,576.0,1.0
-42.0,1.7240674495697021,8.7,1,533.0,1.0
-324.0,1.708709955215454,9.3,1,209.0,1.0
-304.0,1.691253900527954,8.8,1,0.0,1.0
841.0,1.7533633708953857,8.4,1,746.0,1.0
-172.0,1.7542970180511475,8.7,1,573.0,1.0
55.0,1.8283674716949463,8.7,1,629.0,1.0
-409.0,1.7098908424377441,10.1,1,220.0,1.0
685.0,1.7467703819274902,9.2,1,551.0,1.0
-594.0,1.7151093482971191,8.4,1,0.0,1.0
599.0,1.8571326732635498,8.8,1,557.0,1.0
328.0,1.842684268951416,8.7,1,6.0,1.0
-686.0,1.6993956565856934,8.2,1,0.0,1.0
334.0,1.8323397636413574,8.5,1,0.0,1.0
-16.0,1.8287310600280762,8.3,1,0.0,1.0
506.0,1.7173140048980713,8.5,1,584.0,1.0
-263.0,1.8727221488952637,7.5,1,321.0,1.0
-254.0,1.7036769390106201,8.5,1,66.0,1.0
673.0,1.6897428035736084,10.5,1,740.0,1.0
-270.0,1.7030456066131592,9.3,1,470.0,1.0
244.0,1.7011034488677979,9.1,1,715.0,1.0
-145.0,1.7059345245361328,8.1,1,569.0,1.0
433.0,1.7681899070739746,8.8,1,233.0,1.0
-280.0,1.6986052989959717,8.3,1,0.0,1.0
-33.0,1.8199265003204346,10.9,1,0.0,1.0
517.0,1.7009222507476807,8.1,1,373.0,1.0
-237.0,1.8451881408691406,9.3,1,135.0,1.0
546.0,1.703890085220337,8.1,1,681.0,1.0
-290.0,1.7141170501708984,9.9,1,391.0,1.0
-370.0,1.848496437072754,8.7,1,21.0,1.0
348.0,1.7168686389923096,8.8,1,369.0,1.0
374.0,1.706411361694336,9.3,1,337.0,1.0
-105.0,1.872239589691162,8.5,1,232.0,1.0
-270.0,1.8990323543548584,9.4,1,0.0,1.0
-146.0,1.705817461013794,8.7,1,0.0,1.0
448.0,1.910137414932251,9.2,1,263.0,1.0
191.0,1.692772626876831,8.7,1,98.0,1.0
52.0,1.7251811027526855,8.5,1,138.0,1.0
-445.0,1.6874635219573975,8.8,1,0.0,1.0
1008.0,1.8777344226837158,8.7,1,15.0,1.0
-452.0,1.7158088684082031,8.8,1,0.0,1.0
133.0,1.6882481575012207,8.4,1,0.0,1.0
356.0,1.7048394680023193,8.3,1,53.0,1.0
-699.0,1.7554967403411865,8.3,1,0.0,1.0
265.0,1.8500678539276123,8.8,1,0.0,1.0
423.0,1.724947214126587,9.2,1,41.0,1.0
120.0,1.7067883014678955,9.6,1,162.0,1.0
-85.0,1.966179370880127,8.1,1,77.0,1.0
94.0,1.68980073928833,7.9,1,171.0,1.0
-167.0,1.851799488067627,9.0,1,4.0,1.0
-43.0,1.7910950183868408,8.6,1,0.0,1.0
