time_since_last_recording,latency,cost,reliability,time_since_last_ping,last_ping
1003.0,36.170039653778076,2.8,1,859.0,0.065
817.0,37.67731475830078,2.7,1,1677.0,0.065
1879.0,34.13186454772949,2.4,1,721.0,0.065
1523.0,31.04600691795349,2.7,1,1045.0,0.065
529.0,29.87482976913452,2.8,1,144.0,0.065
1345.0,34.573240518569946,2.8,1,849.0,0.064
1078.0,27.971272468566895,3.1,1,120.0,0.065
1504.0,31.674516439437866,2.5,1,799.0,0.065
1483.0,34.23927402496338,2.7,1,895.0,0.065
722.0,34.9718542098999,2.8,1,1617.0,0.065
1845.0,29.20236086845398,2.7,1,964.0,0.065
907.0,33.25005912780762,2.8,1,474.0,0.065
979.0,27.677983283996582,2.7,1,414.0,0.065
1447.0,33.2019419670105,2.9,1,233.0,0.065
1867.0,38.89283037185669,2.5,1,521.0,0.065
1433.0,27.73687171936035,2.8,1,385.0,0.065
931.0,32.21958017349243,3.2,1,1316.0,0.065
919.0,28.08091378211975,3.3,1,802.0,0.065
1046.0,28.511624336242676,2.5,1,554.0,0.064
1512.0,27.58407235145569,3.3,1,321.0,0.064
1293.0,43.38960909843445,2.6,1,817.0,0.065
1443.0,34.05968236923218,2.6,1,973.0,0.065
1477.0,37.476582527160645,2.4,1,171.0,0.065
961.0,35.139965772628784,3.0,1,1132.0,0.065
1408.0,33.909173011779785,3.1,1,845.0,0.064
1038.0,26.369506359100342,3.1,1,760.0,0.065
1627.0,41.653441429138184,2.8,1,567.0,0.065
1461.0,41.115129232406616,3.0,1,1117.0,0.065
627.0,27.129852533340454,3.7,1,172.0,0.064
1279.0,32.05544948577881,2.8,1,351.0,0.065
1960.0,34.16952919960022,3.4,1,90.0,0.065
540.0,40.166956663131714,2.8,1,630.0,0.065
1874.0,31.460654735565186,3.3,1,1272.0,0.065
564.0,26.43809485435486,3.2,1,233.0,0.065
1451.0,33.15863823890686,3.0,1,856.0,0.065
1323.0,37.75756335258484,2.6,1,509.0,0.065
1092.0,31.196200847625732,2.9,1,711.0,0.064
1204.0,34.02901268005371,2.8,1,156.0,0.064
1880.0,29.343403100967407,3.3,1,773.0,0.065
