,predictionType,utilDif,reward,negativeReward,numOfUpdates,lostUtil,wrongDecisions,correctDecisions,decisionShouldHaveDid,decisionShouldHaveDidNot,decisionNotHaveDid,decisionNotHaveDidNot
48,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,473543.5225147223,1365687.7828576602,157.16551398909792,259,0.0,1,258,258,0,1,0
49,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,610852.7391902751,1618430.4220283432,0.0,129,0.0,0,129,129,0,0,0
50,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,9925215.64653438,16058663.199096035,400672.6215661904,901,346750.81826949166,611,1992,405,115,496,1587
51,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,389095.22989404213,965678.9186306817,17704.41485896566,469,23039.923024888776,45,474,434,10,35,40
52,ernn_predictions_server__server_3_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,1218943.1304333238,1025753.1869883528,24748.65857121434,438,84853.00222248962,57,462,415,34,23,47
53,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions_noping.csv,2867938.3006136036,23972015.939236403,247048.01580824476,780,728766.6427685552,249,2354,772,241,8,1582
54,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions_noping.csv,585809.8927245068,1477125.005299126,9397.551404978409,461,67323.43000212313,30,489,460,29,1,29
55,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions.csv,1649264.8845028994,1876194.178288323,3581.66828844503,258,5581.66828844503,1,258,258,1,0,0
56,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_0_predictions.csv,7432492.96758444,24132175.702875543,147926.64273263843,695,1023926.642732638,438,2165,695,438,0,1470
57,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_5_predictions.csv,3313728.391690361,1471034.9659067611,19047.71693889571,466,79759.23175242684,38,481,459,31,7,22
58,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions.csv,4767605.588222934,2125510.5921287006,14604.326659819708,128,16604.326659819708,1,128,128,1,0,0
59,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_10_predictions_noping.csv,793343.572352573,1872587.8138394856,0.0,259,0.0,0,259,259,0,0,0
60,ernn_predictions_server__server_2_tactic_1_test_weekdayOneHotsample_rate_20_predictions_noping.csv,703735.2521106454,2132450.861804117,12571.77281491746,128,14571.77281491746,1,128,128,1,0,0
