,totalPowerConsumed,firstStartedTimestamp,latency,serverNumber,tacticNumber
769,61607.700000000004,2019-07-21 06:39:15.083000+00:00,33.917,9,3
770,1387.54,2019-07-21 06:40:22.921000+00:00,0.079,1,1
771,62668.759999999995,2019-07-21 06:40:25.571000+00:00,44.429,1,3
772,64456.7,2019-07-21 06:41:15.404000+00:00,46.596,2,3
773,1657.04,2019-07-21 06:42:05.270000+00:00,0.73,3,1
774,85727.18000000001,2019-07-21 06:42:08.094000+00:00,46.906,3,3
775,2296.14,2019-07-21 06:42:58.772000+00:00,0.228,4,1
776,84053.2,2019-07-21 06:43:01.791000+00:00,48.209,4,3
777,1387.54,2019-07-21 06:43:53.525000+00:00,0.475,5,1
778,65351.44,2019-07-21 06:43:56.077000+00:00,47.923,5,3
779,68323.64000000001,2019-07-21 06:44:49.974000+00:00,48.026,6,3
780,1367.52,2019-07-21 06:45:41.895000+00:00,0.105,7,1
781,87351.87999999996,2019-07-21 06:45:44.177000+00:00,48.823,7,3
782,1829.52,2019-07-21 06:46:36.858000+00:00,0.142,8,1
783,93345.55999999998,2019-07-21 06:46:39.733000+00:00,54.267,8,3
784,1378.3,2019-07-21 06:47:36.972000+00:00,0.028,8,5
785,1387.54,2019-07-21 06:47:38.059000+00:00,0.941,9,1
786,50244.04,2019-07-21 06:47:41.397000+00:00,35.603,9,3
787,2758.1400000000003,2019-07-21 06:48:50.941000+00:00,1.059,1,1
788,71834.84000000003,2019-07-21 06:48:54.696000+00:00,48.304,1,3
789,1612.38,2019-07-21 06:49:44.938000+00:00,0.062,1,4
790,89007.37999999996,2019-07-21 06:49:49.119000+00:00,48.881,2,3
791,2094.4,2019-07-21 06:50:41.196000+00:00,0.804,3,1
792,74013.94,2019-07-21 06:50:44.035000+00:00,47.965,3,3
793,1384.46,2019-07-21 06:51:35.692000+00:00,0.308,4,1
794,66974.6,2019-07-21 06:51:38.752000+00:00,48.248,4,3
795,1392.16,2019-07-21 06:52:30.475000+00:00,0.525,5,1
796,73397.93999999999,2019-07-21 06:52:33.026000+00:00,47.974,5,3
797,89182.93999999999,2019-07-21 06:53:26.902000+00:00,48.098,6,3
798,1917.3,2019-07-21 06:54:18.927000+00:00,0.073,7,1
799,77786.94,2019-07-21 06:54:21.216000+00:00,48.784,7,3
800,1387.54,2019-07-21 06:55:13.677000+00:00,0.323,8,1
801,62462.40000000001,2019-07-21 06:55:16.527000+00:00,44.473,8,3
802,43263.219999999994,2019-07-21 06:56:06.832000+00:00,30.168,9,3
803,2091.32,2019-07-21 06:57:10.880000+00:00,0.12,1,1
804,108828.71999999996,2019-07-21 06:57:13.441000+00:00,57.559,1,3
805,89655.72000000004,2019-07-21 06:58:16.590000+00:00,47.41,2,3
806,1509.2,2019-07-21 06:59:05.895000+00:00,0.105,2,4
807,68603.92000000003,2019-07-21 06:59:10.889000+00:00,48.111,3,3
808,1399.86,2019-07-21 07:00:02.399000+00:00,0.601,4,1
809,82242.15999999999,2019-07-21 07:00:05.396000+00:00,47.604,4,3
810,1533.84,2019-07-21 07:00:56.917000+00:00,0.083,5,1
811,91289.66,2019-07-21 07:00:59.468000+00:00,48.532,5,3
812,2099.02,2019-07-21 07:01:52.984000+00:00,0.016,6,2
813,67033.12,2019-07-21 07:01:54.001000+00:00,47.999,6,3
814,68656.28,2019-07-21 07:02:47.626000+00:00,48.374,7,3
815,1384.46,2019-07-21 07:03:39.848000+00:00,0.152,8,1
816,54611.48,2019-07-21 07:03:42.716000+00:00,35.284,8,3
817,1706.32,2019-07-21 07:04:21.846000+00:00,0.154,9,1
818,59055.920000000006,2019-07-21 07:04:24.513000+00:00,33.487,9,3
819,2291.52,2019-07-21 07:04:59.994000+00:00,0.006,9,4
820,68440.68000000001,2019-07-21 07:05:34.450000+00:00,47.55,1,3
821,70348.73999999996,2019-07-21 07:06:27.801000+00:00,49.199,2,3
822,1435.28,2019-07-21 07:07:20.284000+00:00,0.716,3,1
823,73508.82,2019-07-21 07:07:23.192000+00:00,46.808,3,3
824,1576.96,2019-07-21 07:08:13.905000+00:00,0.095,4,1
825,93393.29999999999,2019-07-21 07:08:16.914000+00:00,48.086,4,3
826,2368.52,2019-07-21 07:09:08.772000+00:00,0.228,5,1
827,70308.69999999998,2019-07-21 07:09:11.322000+00:00,47.678,5,3
828,1375.22,2019-07-21 07:10:02.732000+00:00,0.268,6,1
829,64991.079999999994,2019-07-21 07:10:05.394000+00:00,47.606,6,3
830,75948.18,2019-07-21 07:10:58.963000+00:00,48.037,7,3
831,2106.72,2019-07-21 07:11:48.986000+00:00,0.014,7,4
832,67937.1,2019-07-21 07:11:53.989000+00:00,35.011,8,3
833,2149.84,2019-07-21 07:12:32.616000+00:00,0.384,9,1
834,51442.15999999999,2019-07-21 07:12:35.267000+00:00,34.733,9,3
835,1384.46,2019-07-21 07:13:43.859000+00:00,0.141,1,1
836,78603.14000000001,2019-07-21 07:13:46.219000+00:00,56.781,1,3
837,88009.45999999999,2019-07-21 07:14:48.500000+00:00,49.5,2,3
838,1635.48,2019-07-21 07:15:41.267000+00:00,0.733,3,1
839,104482.84,2019-07-21 07:15:44.142000+00:00,47.858,3,3
840,1387.54,2019-07-21 07:16:35.558000+00:00,0.442,4,1
841,66883.73999999999,2019-07-21 07:16:38.616000+00:00,47.384,4,3
842,1370.6,2019-07-21 07:17:29.890000+00:00,0.11,5,1
843,65343.73999999998,2019-07-21 07:17:32.440000+00:00,47.56,5,3
844,1387.54,2019-07-21 07:18:23.477000+00:00,0.523,6,1
845,136160.64,2019-07-21 07:18:26.115000+00:00,47.885,6,3
846,2320.78,2019-07-21 07:19:17.834000+00:00,0.166,7,1
847,85232.84000000003,2019-07-21 07:19:20.124000+00:00,47.876,7,3
848,1375.22,2019-07-21 07:20:09.949000+00:00,0.051,7,4
849,1372.14,2019-07-21 07:20:12.056000+00:00,0.944,8,1
850,54166.42000000001,2019-07-21 07:20:15.196000+00:00,39.804,8,3
851,49566.44,2019-07-21 07:21:00.866000+00:00,34.134,9,3
852,89358.5,2019-07-21 07:22:10.653000+00:00,45.347,1,3
853,79326.94000000002,2019-07-21 07:23:01.579000+00:00,45.421,2,3
854,1402.94,2019-07-21 07:23:48.957000+00:00,0.043,2,4
855,68483.80000000002,2019-07-21 07:23:53.933000+00:00,48.067,3,3
856,1398.32,2019-07-21 07:24:45.840000+00:00,0.16,4,1
857,68463.78,2019-07-21 07:24:48.822000+00:00,48.178,4,3
858,1463.0,2019-07-21 07:25:40.528000+00:00,0.472,5,1
859,87605.98000000003,2019-07-21 07:25:43.076000+00:00,47.924,5,3
860,1660.12,2019-07-21 07:26:34.560000+00:00,0.44,6,1
861,84194.88,2019-07-21 07:26:37.184000+00:00,48.816,6,3
862,69441.68000000001,2019-07-21 07:27:31.524000+00:00,49.476,7,3
863,1382.92,2019-07-21 07:28:24.421000+00:00,0.579,8,1
864,70371.83999999998,2019-07-21 07:28:27.300000+00:00,51.7,8,3
865,1372.14,2019-07-21 07:29:22.151000+00:00,0.849,9,1
866,2131.36,2019-07-21 07:29:24.985000+00:00,0.015,9,2
867,58044.14,2019-07-21 07:29:26.022000+00:00,30.978,9,3
868,1789.48,2019-07-21 07:30:30.727000+00:00,0.273,1,1
869,28793.380000000005,2019-07-21 07:30:33.107000+00:00,16.893,1,3
870,69700.40000000002,2019-07-21 07:30:55.796000+00:00,49.204,2,3
871,1398.32,2019-07-21 07:31:48.438000+00:00,0.562,3,1
872,67142.46,2019-07-21 07:31:51.203000+00:00,47.797,3,3
873,1384.46,2019-07-21 07:32:42.803000+00:00,0.197,4,1
874,81766.3,2019-07-21 07:32:45.849000+00:00,48.151,4,3
875,92315.3,2019-07-21 07:33:39.847000+00:00,48.153,5,3
876,1524.6,2019-07-21 07:34:31.439000+00:00,0.561,6,1
877,69634.18,2019-07-21 07:34:34.255000+00:00,47.745,6,3
878,69350.81999999999,2019-07-21 07:35:27.969000+00:00,48.031,7,3
879,1372.14,2019-07-21 07:36:19.840000+00:00,0.16,8,1
880,75635.56,2019-07-21 07:36:22.492000+00:00,48.508,8,3
881,2296.14,2019-07-21 07:37:15.998000+00:00,0.002,9,2
882,98618.51999999997,2019-07-21 07:37:17.016000+00:00,50.984,9,3
883,1576.96,2019-07-21 07:38:09.971000+00:00,0.029,9,4
884,49281.54,2019-07-21 07:38:44.989000+00:00,35.011,1,3
885,69691.15999999999,2019-07-21 07:39:25.764000+00:00,49.236,2,3
886,1392.16,2019-07-21 07:40:19.983000+00:00,0.017,3,2
887,93210.04000000001,2019-07-21 07:40:21+00:00,48.0,3,3
888,1789.48,2019-07-21 07:41:12.713000+00:00,0.287,4,1
889,76688.92000000001,2019-07-21 07:41:15.781000+00:00,47.219,4,3
890,1387.54,2019-07-21 07:42:06.624000+00:00,0.376,5,1
891,67139.37999999999,2019-07-21 07:42:09.160000+00:00,47.84,5,3
892,1398.32,2019-07-21 07:43:00.581000+00:00,0.419,6,1
893,67869.34,2019-07-21 07:43:03.347000+00:00,47.653,6,3
894,94924.06,2019-07-21 07:43:56.733000+00:00,48.267,7,3
895,1817.2,2019-07-21 07:44:48.751000+00:00,0.249,8,1
896,77842.38000000003,2019-07-21 07:44:51.317000+00:00,48.683,8,3
897,1526.14,2019-07-21 07:45:43.432000+00:00,0.568,9,1
898,66223.08,2019-07-21 07:45:46.246000+00:00,31.754,9,3
899,1392.16,2019-07-21 07:46:20.995000+00:00,0.005,9,5
900,2835.1400000000003,2019-07-21 07:46:52.004000+00:00,1.996,1,1
901,80331.02,2019-07-21 07:46:56.355000+00:00,48.645,1,3
902,93652.02,2019-07-21 07:47:50.908000+00:00,49.092,2,3
903,69782.02000000002,2019-07-21 07:48:45.875000+00:00,49.125,3,3
904,1398.32,2019-07-21 07:49:38.666000+00:00,0.334,4,1
905,67162.48,2019-07-21 07:49:41.722000+00:00,47.278,4,3
906,1392.16,2019-07-21 07:50:32.632000+00:00,0.368,5,1
907,80894.66000000002,2019-07-21 07:50:35.167000+00:00,47.833,5,3
908,2340.8,2019-07-21 07:51:26.867000+00:00,0.133,6,1
909,83531.14000000001,2019-07-21 07:51:29.718000+00:00,47.282,6,3
910,1640.1,2019-07-21 07:52:20.906000+00:00,0.094,7,1
911,91352.80000000003,2019-07-21 07:52:23.193000+00:00,48.807,7,3
912,68640.88,2019-07-21 07:53:17.935000+00:00,48.065,8,3
913,1395.24,2019-07-21 07:54:09.690000+00:00,0.31,9,1
914,83652.79999999999,2019-07-21 07:54:12.477000+00:00,52.523,9,3
915,1566.18,2019-07-21 07:55:38.797000+00:00,0.203,1,1
916,68115.74,2019-07-21 07:55:41.146000+00:00,38.854,1,3
917,1387.54,2019-07-21 07:56:23.943000+00:00,0.057,2,1
918,66937.64,2019-07-21 07:56:26.043000+00:00,47.957,2,3
919,1379.84,2019-07-21 07:57:17.567000+00:00,0.433,3,1
920,68011.01999999999,2019-07-21 07:57:20.408000+00:00,49.592,3,3
921,1395.24,2019-07-21 07:58:13.336000+00:00,0.664,4,1
922,82283.73999999999,2019-07-21 07:58:16.407000+00:00,46.593,4,3
923,1650.88,2019-07-21 07:59:06.968000+00:00,0.032,5,1
924,88446.82000000002,2019-07-21 07:59:09.505000+00:00,48.495,5,3
925,1584.66,2019-07-21 08:00:01.891000+00:00,0.109,6,1
926,68776.40000000001,2019-07-21 08:00:04.616000+00:00,48.384,6,3
927,68685.54000000002,2019-07-21 08:00:58.520000+00:00,48.48,7,3
928,1395.24,2019-07-21 08:01:50.837000+00:00,0.163,8,1
929,82337.63999999998,2019-07-21 08:01:53.489000+00:00,48.511,8,3
930,1637.02,2019-07-21 08:02:45.467000+00:00,0.533,9,1
931,97012.30000000002,2019-07-21 08:02:48.232000+00:00,51.768,9,3
932,1402.94,2019-07-21 08:03:41.954000+00:00,0.046,9,4
933,54720.82,2019-07-21 08:04:16.826000+00:00,39.174,1,3
934,89500.18000000004,2019-07-21 08:05:01.235000+00:00,47.765,2,3
935,1632.4,2019-07-21 08:05:52.775000+00:00,0.225,3,1
936,108295.88000000005,2019-07-21 08:05:55.570000+00:00,48.43,3,3
937,1560.02,2019-07-21 08:06:47.571000+00:00,0.429,4,1
938,81228.83999999998,2019-07-21 08:06:50.644000+00:00,47.356,4,3
939,1372.14,2019-07-21 08:07:41.987000+00:00,0.013,5,1
940,68379.08000000002,2019-07-21 08:07:44.522000+00:00,48.478,5,3
941,1390.62,2019-07-21 08:08:36.677000+00:00,0.323,6,1
942,66641.96000000002,2019-07-21 08:08:39.402000+00:00,47.598,6,3
943,92774.22000000002,2019-07-21 08:09:32.830000+00:00,48.17,7,3
944,1581.58,2019-07-21 08:10:22.953000+00:00,0.047,7,4
945,84139.44000000002,2019-07-21 08:10:27.629000+00:00,48.371,8,3
946,1382.92,2019-07-21 08:11:19.221000+00:00,0.779,9,1
947,46823.70000000001,2019-07-21 08:11:22.055000+00:00,32.945,9,3
948,1382.92,2019-07-21 08:11:56.928000+00:00,0.072,9,4
949,4139.52,2019-07-21 08:12:29.137000+00:00,2.863,1,1
950,68148.08,2019-07-21 08:12:34.365000+00:00,48.635,1,3
951,1755.6,2019-07-21 08:13:24.995000+00:00,0.005,1,4
952,88799.47999999998,2019-07-21 08:13:29.176000+00:00,48.824,2,3
953,82302.22000000002,2019-07-21 08:14:23.989000+00:00,49.011,3,3
954,1402.94,2019-07-21 08:15:16.472000+00:00,0.528,4,1
955,65891.98000000001,2019-07-21 08:15:19.542000+00:00,47.458,4,3
956,1399.86,2019-07-21 08:16:10.714000+00:00,0.286,5,1
957,70304.08000000002,2019-07-21 08:16:13.262000+00:00,48.738,5,3
958,84787.77999999998,2019-07-21 08:17:07.949000+00:00,47.051,6,3
959,1538.46,2019-07-21 08:17:56.971000+00:00,0.029,6,4
960,84117.88,2019-07-21 08:18:01.360000+00:00,48.64,7,3
961,1399.86,2019-07-21 08:18:53.944000+00:00,0.056,8,1
962,67288.76,2019-07-21 08:18:56.545000+00:00,47.455,8,3
963,1392.16,2019-07-21 08:19:47.916000+00:00,0.084,9,1
964,72503.20000000003,2019-07-21 08:19:50.727000+00:00,51.273,9,3
965,2656.5,2019-07-21 08:20:43.957000+00:00,0.043,9,4
966,72401.55999999998,2019-07-21 08:21:18.911000+00:00,36.089,1,3
967,75922.00000000001,2019-07-21 08:22:00.676000+00:00,49.324,2,3
968,69338.5,2019-07-21 08:22:55.984000+00:00,49.016,3,3
969,1382.92,2019-07-21 08:23:48.110000+00:00,0.89,4,1
970,71451.37999999999,2019-07-21 08:23:51.191000+00:00,47.809,4,3
971,2109.8,2019-07-21 08:24:42.531000+00:00,0.469,5,1
972,92918.97999999998,2019-07-21 08:24:45.079000+00:00,47.921,5,3
973,1580.04,2019-07-21 08:25:36.853000+00:00,0.147,6,1
974,71691.62000000001,2019-07-21 08:25:39.587000+00:00,49.413,6,3
975,67438.14000000001,2019-07-21 08:26:34.377000+00:00,48.623,7,3
976,1510.74,2019-07-21 08:27:26.703000+00:00,0.297,8,1
977,78145.76000000002,2019-07-21 08:27:29.361000+00:00,48.639,8,3
978,1604.68,2019-07-21 08:28:21.212000+00:00,0.788,9,1
979,73216.22,2019-07-21 08:28:24.020000+00:00,37.98,9,3
980,2792.02,2019-07-21 08:29:35.443000+00:00,1.557,1,1
981,67535.16000000002,2019-07-21 08:29:39.132000+00:00,48.868,1,3
982,68991.99999999999,2019-07-21 08:30:33.427000+00:00,48.573,2,3
983,1392.16,2019-07-21 08:31:25.890000+00:00,0.11,3,1
984,88496.1,2019-07-21 08:31:28.642000+00:00,48.358,3,3
985,1663.2,2019-07-21 08:32:20.328000+00:00,0.672,4,1
986,82656.42000000001,2019-07-21 08:32:23.425000+00:00,46.575,4,3
987,1384.46,2019-07-21 08:33:11.998000+00:00,0.002,4,4
988,68437.59999999999,2019-07-21 08:33:16.659000+00:00,48.341,5,3
989,1407.56,2019-07-21 08:34:08.382000+00:00,0.618,6,1
990,67221.00000000001,2019-07-21 08:34:11.214000+00:00,47.786,6,3
991,85947.4,2019-07-21 08:35:04.782000+00:00,48.218,7,3
992,2122.12,2019-07-21 08:35:56.763000+00:00,0.237,8,1
993,85862.70000000003,2019-07-21 08:35:59.424000+00:00,47.576,8,3
994,1406.02,2019-07-21 08:36:50.974000+00:00,0.026,9,1
995,74291.14000000001,2019-07-21 08:36:53.796000+00:00,52.204,9,3
996,1399.86,2019-07-21 08:38:19.799000+00:00,0.201,1,1
997,56129.92000000002,2019-07-21 08:38:22.332000+00:00,35.668,1,3
998,2091.32,2019-07-21 08:39:01.973000+00:00,0.027,2,1
999,84593.73999999998,2019-07-21 08:39:04.063000+00:00,47.937,2,3
1000,2139.06,2019-07-21 08:39:54.991000+00:00,0.009,2,5
1001,80155.45999999996,2019-07-21 08:39:58.827000+00:00,48.173,3,3
1002,1372.14,2019-07-21 08:40:50.421000+00:00,0.579,4,1
1003,65169.71999999998,2019-07-21 08:40:53.500000+00:00,47.5,4,3
1004,1379.84,2019-07-21 08:41:44.696000+00:00,0.304,5,1
1005,66799.03999999998,2019-07-21 08:41:47.234000+00:00,47.766,5,3
1006,2066.68,2019-07-21 08:42:38.672000+00:00,0.328,6,1
1007,92532.43999999997,2019-07-21 08:42:41.482000+00:00,47.518,6,3
1008,77169.40000000005,2019-07-21 08:43:34.999000+00:00,48.001,7,3
1009,1390.62,2019-07-21 08:44:26.517000+00:00,0.483,8,1
1010,67017.72000000002,2019-07-21 08:44:29.124000+00:00,47.876,8,3
1011,1384.46,2019-07-21 08:45:20.746000+00:00,0.254,9,1
1012,47564.44,2019-07-21 08:45:23.554000+00:00,33.446,9,3
1013,3719.1,2019-07-21 08:46:30.876000+00:00,1.124,1,1
1014,97629.83999999995,2019-07-21 08:46:34.912000+00:00,50.088,1,3
1015,94788.54000000004,2019-07-21 08:47:30.527000+00:00,48.473,2,3
1016,1398.32,2019-07-21 08:48:22.693000+00:00,0.307,3,1
1017,67267.20000000001,2019-07-21 08:48:25.450000+00:00,48.55,3,3
1018,1387.54,2019-07-21 08:49:17.503000+00:00,0.497,4,1
1019,75650.96,2019-07-21 08:49:20.628000+00:00,47.372,4,3
1020,87801.56,2019-07-21 08:50:13.755000+00:00,47.245,5,3
1021,2200.66,2019-07-21 08:51:02.906000+00:00,0.094,5,4
1022,73508.82,2019-07-21 08:51:07.776000+00:00,48.224,6,3
1023,68653.2,2019-07-21 08:52:01.420000+00:00,48.58,7,3
1024,1370.6,2019-07-21 08:52:53.580000+00:00,0.42,8,1
1025,73032.95999999998,2019-07-21 08:52:56.177000+00:00,47.823,8,3
1026,1617.0,2019-07-21 08:53:47.622000+00:00,0.378,9,1
1027,97928.6,2019-07-21 08:53:50.419000+00:00,52.581,9,3
1028,1392.16,2019-07-21 08:55:16.755000+00:00,0.245,1,1
1029,49089.04000000001,2019-07-21 08:55:19.166000+00:00,34.834,1,3
1030,1398.32,2019-07-21 08:55:57.982000+00:00,0.018,2,1
1031,110279.40000000002,2019-07-21 08:56:00.091000+00:00,48.909,2,3
1032,1387.54,2019-07-21 08:56:52.734000+00:00,0.266,3,1
1033,81901.82,2019-07-21 08:56:55.507000+00:00,48.493,3,3
1034,1629.32,2019-07-21 08:57:47.693000+00:00,0.307,4,1
1035,91149.51999999999,2019-07-21 08:57:50.755000+00:00,47.245,4,3
1036,1683.22,2019-07-21 08:58:39.971000+00:00,0.029,4,4
1037,66651.2,2019-07-21 08:58:44.607000+00:00,48.393,5,3
1038,1382.92,2019-07-21 08:59:36.555000+00:00,0.445,6,1
1039,71650.04000000002,2019-07-21 08:59:39.360000+00:00,50.64,6,3
1040,93987.74,2019-07-21 09:00:35.782000+00:00,51.218,7,3
1041,1821.82,2019-07-21 09:01:30.575000+00:00,0.425,8,1
1042,87929.38000000003,2019-07-21 09:01:33.255000+00:00,50.745,8,3
1043,1382.92,2019-07-21 09:02:27.392000+00:00,0.608,9,1
1044,46434.079999999994,2019-07-21 09:02:30.177000+00:00,32.823,9,3
1045,1399.86,2019-07-21 09:03:04.993000+00:00,0.007,9,4
1046,2778.16,2019-07-21 09:03:37.085000+00:00,1.915,1,1
1047,74112.49999999999,2019-07-21 09:03:41.366000+00:00,50.634,1,3
1048,98458.36,2019-07-21 09:04:37.261000+00:00,48.739,2,3
1049,1561.56,2019-07-21 09:05:29.531000+00:00,0.469,3,1
1050,70402.64,2019-07-21 09:05:32.385000+00:00,48.615,3,3
1051,1384.46,2019-07-21 09:06:24.656000+00:00,0.344,4,1
1052,66725.11999999997,2019-07-21 09:06:27.747000+00:00,47.253,4,3
1053,1395.24,2019-07-21 09:07:18.800000+00:00,0.2,5,1
1054,75874.26,2019-07-21 09:07:21.348000+00:00,47.652,5,3
1055,1789.48,2019-07-21 09:08:10.890000+00:00,0.11,5,4
1056,93327.07999999997,2019-07-21 09:08:15.809000+00:00,48.191,6,3
1057,89968.34000000005,2019-07-21 09:09:09.700000+00:00,48.3,7,3
1058,1398.32,2019-07-21 09:10:01.658000+00:00,0.342,8,1
1059,69079.77999999998,2019-07-21 09:10:04.249000+00:00,48.751,8,3
1060,86783.62000000001,2019-07-21 09:10:58.990000+00:00,52.01,9,3
1061,1629.32,2019-07-21 09:12:24.878000+00:00,0.122,1,1
1062,60716.03999999998,2019-07-21 09:12:27.274000+00:00,38.726,1,3
1063,68017.18,2019-07-21 09:13:11.851000+00:00,48.149,2,3
1064,1378.3,2019-07-21 09:14:03.961000+00:00,0.039,3,1
1065,67989.46,2019-07-21 09:14:06.717000+00:00,48.283,3,3
1066,1632.4,2019-07-21 09:14:58.652000+00:00,0.348,4,1
1067,89574.1,2019-07-21 09:15:01.700000+00:00,48.3,4,3
1068,83021.4,2019-07-21 09:15:55.772000+00:00,48.228,5,3
1069,1390.62,2019-07-21 09:16:47.717000+00:00,0.283,6,1
1070,67618.31999999999,2019-07-21 09:16:50.420000+00:00,47.58,6,3
1071,1390.62,2019-07-21 09:17:42.988000+00:00,0.012,7,2
1072,67370.38000000002,2019-07-21 09:17:44.006000+00:00,47.994,7,3
1073,1392.16,2019-07-21 09:18:35.495000+00:00,0.505,8,1
1074,81703.15999999999,2019-07-21 09:18:38.069000+00:00,47.931,8,3
1075,2125.2,2019-07-21 09:19:27.963000+00:00,0.037,8,4
1076,90250.16,2019-07-21 09:19:32.875000+00:00,51.125,9,3
1077,1395.24,2019-07-21 09:20:25.951000+00:00,0.049,9,4
1078,52945.20000000002,2019-07-21 09:21:00.659000+00:00,37.341,1,3
1079,1392.16,2019-07-21 09:21:42.986000+00:00,0.014,2,2
1080,68426.82,2019-07-21 09:21:44.005000+00:00,47.995,2,3
1081,91844.05999999997,2019-07-21 09:22:37.919000+00:00,49.081,3,3
1082,2082.08,2019-07-21 09:23:30.260000+00:00,0.74,4,1
1083,87741.50000000004,2019-07-21 09:23:33.350000+00:00,47.65,4,3
1084,1367.52,2019-07-21 09:24:24.553000+00:00,0.447,5,1
1085,66429.43999999997,2019-07-21 09:24:27.090000+00:00,48.91,5,3
1086,1370.6,2019-07-21 09:25:19.219000+00:00,0.781,6,1
1087,64866.34,2019-07-21 09:25:22.018000+00:00,46.982,6,3
1088,89634.16000000002,2019-07-21 09:26:14.942000+00:00,49.058,7,3
1089,1536.92,2019-07-21 09:27:07.968000+00:00,0.032,8,1
1090,96404.00000000001,2019-07-21 09:27:10.615000+00:00,47.385,8,3
1091,1382.92,2019-07-21 09:28:01.811000+00:00,0.189,9,1
1092,47832.399999999994,2019-07-21 09:28:04.600000+00:00,33.4,9,3
1093,1375.22,2019-07-21 09:29:11.257000+00:00,0.743,1,1
1094,67870.87999999999,2019-07-21 09:29:14.723000+00:00,48.277,1,3
1095,2071.3,2019-07-21 09:30:04.999000+00:00,0.001,1,4
1096,90316.37999999999,2019-07-21 09:30:09.180000+00:00,48.82,2,3
1097,1817.2,2019-07-21 09:31:01.353000+00:00,0.647,3,1
1098,75507.73999999998,2019-07-21 09:31:04.128000+00:00,47.872,3,3
1099,1384.46,2019-07-21 09:31:55.850000+00:00,0.15,4,1
1100,1387.54,2019-07-21 09:31:57.988000+00:00,0.012,4,2
1101,64527.54,2019-07-21 09:31:59.007000+00:00,46.993,4,3
1102,1378.3,2019-07-21 09:32:49.938000+00:00,0.062,5,1
1103,73148.46,2019-07-21 09:32:52.474000+00:00,48.526,5,3
1104,1569.26,2019-07-21 09:33:44.546000+00:00,0.454,6,1
1105,92857.37999999999,2019-07-21 09:33:47.349000+00:00,47.651,6,3
1106,2283.82,2019-07-21 09:34:38.898000+00:00,0.102,7,1
1107,70268.66,2019-07-21 09:34:41.165000+00:00,47.835,7,3
1108,1392.16,2019-07-21 09:35:32.970000+00:00,0.03,8,1
1109,68137.29999999999,2019-07-21 09:35:35.589000+00:00,48.411,8,3
1110,86740.5,2019-07-21 09:36:29.992000+00:00,53.008,9,3
1111,1566.18,2019-07-21 09:37:24.731000+00:00,0.269,9,4
1112,64633.799999999996,2019-07-21 09:37:59.819000+00:00,36.181,1,3
1113,68380.62,2019-07-21 09:38:41.280000+00:00,48.72,2,3
1114,1392.16,2019-07-21 09:39:33.879000+00:00,0.121,3,1
1115,68308.24,2019-07-21 09:39:36.670000+00:00,48.33,3,3
1116,1435.28,2019-07-21 09:40:28.930000+00:00,0.07,4,1
1117,79171.4,2019-07-21 09:40:31.989000+00:00,47.011,4,3
1118,2082.08,2019-07-21 09:41:20.907000+00:00,0.093,4,4
1119,86834.43999999999,2019-07-21 09:41:25.549000+00:00,48.451,5,3
1120,2075.92,2019-07-21 09:42:17.390000+00:00,0.61,6,1
1121,66512.59999999996,2019-07-21 09:42:20.182000+00:00,46.818,6,3
1122,1390.62,2019-07-21 09:43:10.876000+00:00,0.124,7,1
1123,66450.99999999997,2019-07-21 09:43:13.164000+00:00,48.836,7,3
1124,76684.3,2019-07-21 09:44:07.762000+00:00,48.238,8,3
1125,2086.7,2019-07-21 09:44:59.418000+00:00,0.582,9,1
1126,68891.90000000001,2019-07-21 09:45:02.222000+00:00,37.778,9,3
1127,2767.38,2019-07-21 09:46:13.491000+00:00,1.509,1,1
1128,66989.99999999999,2019-07-21 09:46:17.408000+00:00,48.592,1,3
1129,69669.6,2019-07-21 09:47:11.899000+00:00,49.101,2,3
1130,1379.84,2019-07-21 09:48:04.258000+00:00,0.742,3,1
1131,80483.48000000001,2019-07-21 09:48:07.037000+00:00,47.963,3,3
1132,2212.98,2019-07-21 09:48:58.675000+00:00,0.325,4,1
1133,89047.42,2019-07-21 09:49:01.751000+00:00,47.249,4,3
1134,1538.46,2019-07-21 09:49:52.605000+00:00,0.395,5,1
1135,68625.48000000001,2019-07-21 09:49:55.142000+00:00,47.858,5,3
1136,1392.16,2019-07-21 09:50:46.935000+00:00,0.065,6,1
1137,66894.51999999999,2019-07-21 09:50:49.665000+00:00,47.335,6,3
1138,80210.9,2019-07-21 09:51:42.422000+00:00,48.578,7,3
1139,1532.3,2019-07-21 09:52:34.611000+00:00,0.389,8,1
1140,86598.81999999999,2019-07-21 09:52:37.189000+00:00,47.811,8,3
1141,2366.98,2019-07-21 09:53:28.938000+00:00,0.062,9,1
1142,81830.98000000003,2019-07-21 09:53:31.733000+00:00,52.267,9,3
1143,1387.54,2019-07-21 09:54:26.953000+00:00,0.047,9,5
1144,54278.83999999996,2019-07-21 09:55:00.470000+00:00,38.53,1,3
1145,87943.24000000002,2019-07-21 09:55:44.281000+00:00,48.719,2,3
1146,2194.5,2019-07-21 09:56:37.988000+00:00,0.012,3,2
1147,84336.56000000003,2019-07-21 09:56:39.005000+00:00,48.995,3,3
1148,1375.22,2019-07-21 09:57:31.230000+00:00,0.77,4,1
1149,66905.29999999999,2019-07-21 09:57:34.285000+00:00,47.715,4,3
1150,68379.08,2019-07-21 09:58:27.918000+00:00,48.082,5,3
