,Unnamed: 0,Hours,Minutes,Seconds,Latency,Cost,Reliability,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Server_1.0,Server_2.0,Server_3.0,Server_4.0,Server_5.0,Server_6.0,Server_7.0,Server_8.0,Tactic_1.0,Tactic_2.0,Tactic_3.0,Tactic_4.0,Tactic_5.0
52706,52706,0.3478260869565217,0.5254237288135594,0.7452825376984027,0.012819994605605435,0.12483912483912482,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52707,52707,0.3478260869565217,0.5254237288135594,0.7812687012815052,0.0020014202835083802,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52708,52708,0.3478260869565217,0.5254237288135594,0.7817233962419575,2.5022316313166447e-05,0.35006435006435005,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52709,52709,0.3478260869565217,0.5423728813559322,0.4116246877843357,0.03549057995525996,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52710,52710,0.3478260869565217,0.5423728813559322,0.4205415673250976,0.0002542558459990458,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52711,52711,0.3478260869565217,0.559322033898305,0.0812225773319094,0.03746694097899098,0.07335907335907335,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52712,52712,0.3478260869565217,0.559322033898305,0.11803458783675705,0.002048714729306724,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52713,52713,0.3478260869565217,0.559322033898305,0.1184751586210924,2.4258723450770882e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52714,52714,0.3478260869565217,0.559322033898305,0.7451927673733669,0.03521534029112748,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52715,52715,0.3478260869565217,0.559322033898305,0.7516248938036422,0.00036068914990222,0.2277992277992278,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52716,52716,0.3478260869565217,0.576271186440678,0.3809532045844004,0.03545882919130618,0.028314028314028312,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52717,52717,0.3478260869565217,0.576271186440678,0.41272114791019215,0.0017670131549643098,0.32303732303732297,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52718,52718,0.3478260869565217,0.576271186440678,0.4131216334145552,2.207105450302649e-05,0.3848133848133848,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52719,52719,0.3478260869565217,0.5932203389830508,0.026633588269147163,0.034569801479737636,0.32947232947232946,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52720,52720,0.3478260869565217,0.5932203389830508,0.06290195155544492,0.0020373867598521707,0.047619047619047616,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52721,52721,0.3478260869565217,0.5932203389830508,0.3969559629057731,0.01877077388056521,0.06949806949806947,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52722,52722,0.3478260869565217,0.5932203389830508,0.4271449535646007,0.0016810606462657144,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52723,52723,0.3478260869565217,0.5932203389830508,0.4275602310548261,2.293976999149719e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52724,52724,0.3478260869565217,0.6101694915254238,0.0459402017443224,0.034843250033330685,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52725,52725,0.3478260869565217,0.6101694915254238,0.050292551589012385,0.00024355838863988994,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52726,52726,0.3478260869565217,0.6101694915254238,0.144076580147629,0.005269802887761472,0.3153153153153153,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52727,52727,0.3478260869565217,0.6101694915254238,0.17548161896248446,0.0017473576842116359,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52728,52728,0.3478260869565217,0.6101694915254238,0.1758839242484039,2.187333449991017e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52729,52729,0.3478260869565217,0.6101694915254238,0.7979914419847213,0.034956453010606216,0.32947232947232946,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52730,52730,0.3478260869565217,0.6101694915254238,0.8024919287262018,0.0002522717123487595,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52731,52731,0.3478260869565217,0.7288135593220338,0.836161259959318,0.3959021746468875,0.0077220077220077205,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52732,52732,0.3478260869565217,0.7288135593220338,0.8719336910333803,0.001992855249799971,0.32947232947232946,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52733,52733,0.3478260869565217,0.7288135593220338,0.8723456962558529,2.270894754453228e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52734,52734,0.3478260869565217,0.7457627118644068,0.4765890862624707,0.034048994690168484,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52735,52735,0.3478260869565217,0.7457627118644068,0.4986409153441127,0.00041979155058604315,0.18661518661518656,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52736,52736,0.3478260869565217,0.7457627118644068,0.9640308488701635,0.026255680911558433,0.06692406692406691,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52737,52737,0.3478260869565217,0.7457627118644068,0.985943089019757,0.0019253141862305527,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52738,52738,0.3478260869565217,0.7457627118644068,0.9863211194214284,2.057495823563876e-05,0.3848133848133848,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
52739,52739,0.3478260869565217,0.7627118644067796,0.5869676360531716,0.03384692753097028,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52740,52740,0.3478260869565217,0.7627118644067796,0.6199592572613333,0.0018530857718576364,0.04247104247104247,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52741,52741,0.3478260869565217,0.7796610169491526,0.22964815158025745,0.03435527397859918,0.05276705276705276,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52742,52742,0.3478260869565217,0.7796610169491526,0.2596605232566497,0.001669027460555864,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52743,52743,0.3478260869565217,0.7796610169491526,0.26005508194952165,2.1757923276427715e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52744,52744,0.3478260869565217,0.7796610169491526,0.8618061058145544,0.03381263563570077,0.3281853281853282,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52745,52745,0.3478260869565217,0.7796610169491526,0.8682879673756241,0.0002704767145293671,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52746,52746,0.3478260869565217,0.7966101694915254,0.10738971718908394,0.01317347528775252,0.12483912483912482,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52747,52747,0.3478260869565217,0.7966101694915254,0.13562581511396699,0.002019126288715764,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52748,52748,0.3478260869565217,0.7966101694915254,0.13606187818252038,2.3998824532660125e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52749,52749,0.3478260869565217,0.7966101694915254,0.7717611273256245,0.03572015457433663,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52750,52750,0.3478260869565217,0.7966101694915254,0.7764352279056858,0.0002622335349913214,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52751,52751,0.3478260869565217,0.8135593220338984,0.4579486964846278,0.03839115679004304,0.06048906048906048,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52752,52752,0.3478260869565217,0.8135593220338984,0.4935324713055926,0.001978942829411423,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52753,52753,0.3478260869565217,0.8135593220338984,0.4939883349330994,2.508516622361134e-05,0.4272844272844272,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52754,52754,0.3478260869565217,0.8305084745762712,0.14701128676937505,0.036789781991408206,0.3281853281853282,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52755,52755,0.3478260869565217,0.8305084745762712,0.1761630353315264,0.0016366465604196905,0.056628056628056624,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52756,52756,0.3478260869565217,0.8305084745762712,0.7826178272245632,0.03325045511867935,0.032175032175032175,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52757,52757,0.3478260869565217,0.8305084745762712,0.7982632238558871,0.0016894606150859935,0.3204633204633205,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52758,52758,0.3478260869565217,0.8305084745762712,0.7986819405663017,2.291829813595684e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52759,52759,0.3478260869565217,0.8474576271186439,0.4403287366931187,0.03615057335140397,0.32432432432432434,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52760,52760,0.3478260869565217,0.8474576271186439,0.4760084423840214,0.002004107844096077,0.041184041184041176,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52761,52761,0.3478260869565217,0.8474576271186439,0.8118296452733204,0.0188700738489972,0.08236808236808235,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52762,52762,0.3478260869565217,0.8474576271186439,0.8438511726547135,0.0017806102074808246,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52763,52763,0.3478260869565217,0.8474576271186439,0.8442922943820889,2.4282208292756407e-05,0.35006435006435005,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52764,52764,0.3478260869565217,0.8644067796610171,0.4531004979039205,0.03430540443169295,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52765,52765,0.3478260869565217,0.8644067796610171,0.4576352098948568,0.00025442650251764905,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52766,52766,0.3478260869565217,0.8644067796610171,0.5606345788647331,0.0057876205615950095,0.2767052767052767,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52767,52767,0.3478260869565217,0.8644067796610171,0.5908806004758245,0.0016833328606492225,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52768,52768,0.3478260869565217,0.8644067796610171,0.5912621535739033,2.104197109345366e-05,0.3848133848133848,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52769,52769,0.3478260869565217,0.8813559322033898,0.18969199262223824,0.03372236392911957,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52770,52770,0.3478260869565217,0.8813559322033898,0.1938917980258175,0.00023536844140958183,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52771,52771,0.3913043478260869,0.0,0.3900174029550148,0.4613179093123661,0.0077220077220077205,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52772,52772,0.3913043478260869,0.0,0.42015320256761496,0.0016754752798422972,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52773,52773,0.3913043478260869,0.0,0.4206154771686784,2.552802324408407e-05,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52774,52774,0.3913043478260869,0.01694915254237288,0.0536934728893201,0.03540024920108062,0.32947232947232946,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52775,52775,0.3913043478260869,0.01694915254237288,0.05748269216613591,0.0004811869665098055,0.1956241956241956,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52776,52776,0.3913043478260869,0.01694915254237288,0.536026006782042,0.02688974850025409,0.05405405405405405,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52777,52777,0.3913043478260869,0.01694915254237288,0.5711097924465676,0.001691619207556213,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52778,52778,0.3913043478260869,0.01694915254237288,0.5747945996696779,2.0323558593671574e-05,0.3848133848133848,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
52779,52779,0.3913043478260869,0.03389830508474576,0.1871958032698603,0.034955769937240096,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52780,52780,0.3913043478260869,0.03389830508474576,0.1917304484798221,0.00025440681998337253,0.3204633204633205,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52781,52781,0.3913043478260869,0.03389830508474576,0.7823596853674487,0.03318795008044897,0.05019305019305019,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52782,52782,0.3913043478260869,0.03389830508474576,0.8134187820389029,0.0017250575965849725,0.4195624195624196,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52783,52783,0.3913043478260869,0.03389830508474576,0.8138017208422036,2.1123608877543254e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52784,52784,0.3913043478260869,0.05084745762711865,0.4272631391943066,0.03456699537661129,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52785,52785,0.3913043478260869,0.05084745762711865,0.4313938095939852,0.0002315795535683745,0.31402831402831405,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52786,52786,0.3913043478260869,0.05084745762711865,0.6847338475145599,0.014235388305856519,0.12483912483912482,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52787,52787,0.3913043478260869,0.05084745762711865,0.716048498280365,0.0017429935295699651,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52788,52788,0.3913043478260869,0.05084745762711865,0.7189151216985595,2.2492439667865064e-05,0.3848133848133848,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52789,52789,0.3913043478260869,0.06779661016949153,0.3399831935660405,0.03513245467914964,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52790,52790,0.3913043478260869,0.06779661016949153,0.34490351559925936,0.00027553311284281144,0.3256113256113256,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52791,52791,0.3913043478260869,0.0847457627118644,0.0016488055663411464,0.03699941214887748,0.06435006435006434,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52792,52792,0.3913043478260869,0.0847457627118644,0.0353114253115153,0.0018707955793672887,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52793,52793,0.3913043478260869,0.0847457627118644,0.035736686557435594,2.33714437538369e-05,0.35006435006435005,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52794,52794,0.3913043478260869,0.0847457627118644,0.6615864932407053,0.035166602981411325,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52795,52795,0.3913043478260869,0.0847457627118644,0.6710692246740542,0.0002802426064904517,0.29601029601029605,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52796,52796,0.3913043478260869,0.1016949152542373,0.3078890752653137,0.03613116924870397,0.025740025740025742,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52797,52797,0.3913043478260869,0.1016949152542373,0.34441351019851496,0.0020334860394296333,0.3217503217503217,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52798,52798,0.3913043478260869,0.1016949152542373,0.34486466576731617,2.4774718979002013e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52799,52799,0.3913043478260869,0.1016949152542373,0.9719830772335828,0.0352378327308233,0.32947232947232946,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52800,52800,0.3913043478260869,0.1016949152542373,0.9760059631403412,0.00022567702994846987,0.3204633204633205,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52801,52801,0.3913043478260869,0.11864406779661014,0.30966705193167393,0.018845041063379444,0.07335907335907335,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52802,52802,0.3913043478260869,0.11864406779661014,0.3464828188663399,0.002050814050512309,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52803,52803,0.3913043478260869,0.11864406779661014,0.34692068502120604,2.364811755895956e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52804,52804,0.3913043478260869,0.11864406779661014,0.9889541930763855,0.03607609128692909,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52805,52805,0.3913043478260869,0.11864406779661014,0.993503530100748,0.000254509034962652,0.32947232947232946,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52806,52806,0.3913043478260869,0.13559322033898305,0.09531077519872808,0.005816979955190168,0.2651222651222651,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52807,52807,0.3913043478260869,0.13559322033898305,0.1258353235594146,0.001698268772820154,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52808,52808,0.3913043478260869,0.13559322033898305,0.12621377134217687,2.083575181428758e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52809,52809,0.3913043478260869,0.13559322033898305,0.7261141107548106,0.033708572735230084,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52810,52810,0.3913043478260869,0.13559322033898305,0.7773226635812076,0.0028768808422921827,0.034749034749034735,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52811,52811,0.3913043478260869,0.2542372881355932,0.6061139251037013,0.3843899048074103,0.0077220077220077205,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52812,52812,0.3913043478260869,0.2542372881355932,0.6388103243186308,0.001819002779837182,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52813,52813,0.3913043478260869,0.2542372881355932,0.6392167533297286,2.2388435367603242e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52814,52814,0.3913043478260869,0.2711864406779661,0.27255729845180504,0.03568403332166965,0.3268983268983269,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52815,52815,0.3913043478260869,0.2711864406779661,0.2772093279197782,0.00026045942292725343,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52816,52816,0.3913043478260869,0.2711864406779661,0.7356286466272879,0.02575896436375173,0.06306306306306306,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52817,52817,0.3913043478260869,0.2711864406779661,0.7659052038389912,0.0016848394691709435,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52818,52818,0.3913043478260869,0.2711864406779661,0.7826979643940206,2.1023406885084187e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
52819,52819,0.3913043478260869,0.288135593220339,0.3948480047489287,0.03541549175814905,0.3281853281853282,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52820,52820,0.3913043478260869,0.288135593220339,0.4132489179520433,0.00023215839900742578,0.31402831402831405,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52821,52821,0.3913043478260869,0.288135593220339,0.98206655361872,0.032763628228569486,0.05405405405405405,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52822,52822,0.3913043478260869,0.3050847457627119,0.028649104861973824,0.0020045571874010887,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52823,52823,0.3913043478260869,0.3050847457627119,0.01682352988905226,2.6064819632405092e-05,0.35006435006435005,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52824,52824,0.3913043478260869,0.3050847457627119,0.6302436275131539,0.034468140072030765,0.32303732303732297,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52825,52825,0.3913043478260869,0.3050847457627119,0.63472003971331,0.0002511093245024099,0.31145431145431146,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52826,52826,0.3913043478260869,0.3050847457627119,0.8719124713787179,0.013328040824822177,0.12226512226512225,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52827,52827,0.3913043478260869,0.3050847457627119,0.9034420567111048,0.0017544404888867756,0.3359073359073359,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52828,52828,0.3913043478260869,0.3050847457627119,0.9038402883575768,2.192947445556906e-05,0.6422136422136422,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52829,52829,0.3913043478260869,0.3220338983050847,0.5240876721335965,0.03494830444150015,0.3281853281853282,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52830,52830,0.3913043478260869,0.3220338983050847,0.5751240302171222,0.0028660230170140825,0.045045045045045036,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52831,52831,0.3913043478260869,0.3389830508474576,0.2402496312897181,0.037054225543827986,0.06177606177606178,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52832,52832,0.3913043478260869,0.3389830508474576,0.2618365980075329,0.0016114840060570971,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52833,52833,0.3913043478260869,0.3389830508474576,0.2622012722142947,2.011890497068164e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52834,52834,0.3913043478260869,0.3389830508474576,0.8758169713128467,0.034479349722660056,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52835,52835,0.3913043478260869,0.3389830508474576,0.880226051595415,0.0002464441165580646,0.3268983268983269,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52836,52836,0.3913043478260869,0.3559322033898305,0.6534766951678406,0.04354594526656473,0.032175032175032175,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52837,52837,0.3913043478260869,0.3559322033898305,0.6975128210706129,0.0017132420370799474,0.3204633204633205,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52838,52838,0.3913043478260869,0.3559322033898305,0.684684412898151,2.3088954654466308e-05,0.2561132561132561,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52839,52839,0.3913043478260869,0.3728813559322034,0.3088477829359217,0.03516824199967242,0.32303732303732297,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52840,52840,0.3913043478260869,0.3728813559322034,0.3129493702211848,0.00022996021779652973,0.32432432432432434,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52841,52841,0.3913043478260869,0.3728813559322034,0.6595537471564452,0.019475989404129555,0.07335907335907335,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52842,52842,0.3913043478260869,0.3728813559322034,0.6897702849672738,0.001679737219505627,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52843,52843,0.3913043478260869,0.3728813559322034,0.6901617550400728,2.159174006117146e-05,0.28442728442728443,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52844,52844,0.3913043478260869,0.3898305084745763,0.32019175021564833,0.03549799937600218,0.3307593307593308,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52845,52845,0.3913043478260869,0.3898305084745763,0.3253580432733703,0.00028959002093330576,0.2921492921492921,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52846,52846,0.3913043478260869,0.3898305084745763,0.4427104801503654,0.006594131434156815,0.25997425997426,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52847,52847,0.3913043478260869,0.3898305084745763,0.4743877182174776,0.0017612466197683308,0.3217503217503217,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52848,52848,0.3913043478260869,0.3898305084745763,0.4748512449618138,2.5345065141722093e-05,0.35006435006435005,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52849,52849,0.3913043478260869,0.4067796610169492,0.10168865878242687,0.03531852127991897,0.32432432432432434,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
