,Timestamp,Latency,Cost,Reliability,predCost,predLatency,predReliability
2597,3943328439,0.748093563,16.28056625,1,0,0,1
2598,3943328665,0.664682213,19.4980695,1,0,0,1
2599,3943366383,2.444435313,16.47361645,1,0,0,1
2600,3943366436,2.543142613,16.7310167,1,0,0,1
2601,3943409622,1.641763763,1.9305019,1,0,0,1
2602,3943411499,0.750517913,16.4092664,1,0,0,1
2603,3943411527,0.664942213,13.06306305,1,0,0,1
2604,3943451498,2.540112513,16.47361645,1,0,0,1
2605,3943451798,2.643396813,15.8944659,1,0,0,1
2606,3943487581,1.155083613,2.3166023,1,0,0,1
2607,3943489440,0.749686463,16.4092664,1,0,0,1
2608,3943489465,0.664787213,14.47876445,1,0,0,1
2609,3943528466,2.494686913,16.7953668,1,0,0,1
2610,3943528720,2.594816763,16.28056625,1,0,0,1
2611,3943534665,0.813899063,14.86486485,1,0,0,1
2612,3943536594,0.753113313,16.34491635,1,0,0,1
2613,3943536618,0.664757213,14.47876445,1,0,0,1
2614,3943577217,2.569524913,16.4092664,1,0,0,1
2615,3943577476,2.673125863,16.7310167,1,0,0,1
2616,3943756676,1.332581263,1.15830115,1,0,0,1
2617,3943758236,0.759853613,16.34491635,1,0,0,1
2618,3943758259,0.664697213,14.47876445,1,0,0,1
2619,3943796721,2.469471863,16.4092664,1,0,0,1
2620,3943796991,2.580415763,16.4092664,1,0,0,1
2621,3943833013,1.495148563,2.8957529,1,0,0,1
2622,3943834978,0.754746363,16.4092664,1,0,0,1
2623,3943835001,0.664712213,14.47876445,1,0,0,1
2624,3943873600,2.475868613,16.66666665,1,0,0,1
2625,3943873862,2.581275563,16.7310167,1,0,0,1
2626,3943888675,1.026049513,6.1132561,1,0,0,1
2627,3943890587,0.752181163,16.53796655,1,0,0,1
2628,3943890614,0.664852213,13.06306305,1,0,0,1
2629,3943927848,2.411970563,16.47361645,1,0,0,1
2630,3943928254,2.514788763,16.4092664,1,0,0,1
2631,3943967447,1.590231513,3.9253539,1,0,0,1
2632,3943969336,0.751116463,16.47361645,1,0,0,1
2633,3943969362,0.664822213,13.06306305,1,0,0,1
2634,3944006343,2.400124413,16.7310167,1,0,0,1
2635,3944006594,2.501531713,16.7310167,1,0,0,1
2636,3944054810,1.796688113,1.4157014,1,0,0,1
2637,3944056704,0.751389063,16.47361645,1,0,0,1
2638,3944056732,0.664892213,17.76061775,1,0,0,1
2639,3944094875,2.449738163,16.47361645,1,0,0,1
2640,3944095148,2.552514563,16.15186615,1,0,0,1
2641,3944117215,1.206587863,4.1184041,1,0,0,1
2642,3944119246,0.757727363,16.34491635,1,0,0,1
2643,3944119274,0.664942213,17.76061775,1,0,0,1
2644,3944156497,2.411393213,16.47361645,1,0,0,1
2645,3944156759,2.520132613,16.4092664,1,0,0,1
2646,3944162566,0.810543413,15.37966535,1,0,0,1
2647,3944164370,0.747153213,16.28056625,1,0,0,1
2648,3944164396,0.664827213,14.47876445,1,0,0,1
2649,3944201804,2.415287463,16.4092664,1,0,0,1
2650,3944202107,2.515215813,14.15701415,1,0,0,1
2651,3944702997,22.97001051,0.7078507,1,0,0,1
2652,3944704779,0.746180113,16.34491635,1,0,0,1
2653,3944704803,0.664717213,16.28056625,1,0,0,1
2654,3944742107,2.410457613,16.53796655,1,0,0,1
2655,3944742428,2.510004563,16.023166,1,0,0,1
2656,3944769965,1.319012163,3.66795365,1,0,0,1
2657,3944772010,0.758407713,16.47361645,1,0,0,1
2658,3944772037,0.664867213,17.76061775,1,0,0,1
2659,3944809870,2.435176113,16.4092664,1,0,0,1
2660,3944810135,2.544681813,16.6023166,1,0,0,1
2661,3944844524,1.476751213,3.34620335,1,0,0,1
2662,3944846663,0.762807513,16.4092664,1,0,0,1
2663,3944846690,0.664862213,17.76061775,1,0,0,1
2664,3944885407,2.481387663,16.47361645,1,0,0,1
2665,3944885680,2.595624813,15.7014157,1,0,0,1
2666,3944900766,1.019733213,5.984556,1,0,0,1
2667,3944901967,0.746645813,16.34491635,1,0,0,1
2668,3944901991,0.664717213,19.4980695,1,0,0,1
2669,3944939015,2.402152813,16.47361645,1,0,0,1
2670,3944939269,2.499078463,16.28056625,1,0,0,1
2671,3944979284,1.597488063,3.7966538,1,0,0,1
2672,3944981678,0.752409513,16.4092664,1,0,0,1
2673,3944981934,0.664812213,17.76061775,1,0,0,1
2674,3945018747,2.425509663,16.47361645,1,0,0,1
2675,3945019055,2.530731963,14.86486485,1,0,0,1
2676,3945056468,1.627183313,1.73745175,1,0,0,1
2677,3945058335,0.750105413,16.28056625,1,0,0,1
2678,3945058361,0.664822213,17.76061775,1,0,0,1
2679,3945095029,2.380620813,16.7953668,1,0,0,1
2680,3945095813,2.506027263,5.7915058,1,0,0,1
2681,3945116470,1.162776163,4.1184041,1,0,0,1
2682,3945118441,0.755017213,16.34491635,1,0,0,1
2683,3945118465,0.664742213,19.4980695,1,0,0,1
2684,3945156254,2.433122013,16.53796655,1,0,0,1
2685,3945156572,2.541469213,14.993565,1,0,0,1
2686,3945162520,0.815808463,15.57271555,1,0,0,1
2687,3945164289,0.745429213,16.34491635,1,0,0,1
2688,3945164312,0.664702213,14.47876445,1,0,0,1
2689,3945203485,2.502751763,16.66666665,1,0,0,1
2690,3945203743,2.598752313,15.95881595,1,0,0,1
2691,3945373300,1.301780613,0.96525095,1,0,0,1
2692,3945375466,0.764059013,16.34491635,1,0,0,1
2693,3945375494,0.664902213,17.76061775,1,0,0,1
2694,3945413431,2.440063463,16.4092664,1,0,0,1
2695,3945413816,2.560813563,11.1969112,1,0,0,1
2696,3945448968,1.503004363,3.34620335,1,0,0,1
2697,3945450737,0.745570963,16.34491635,1,0,0,1
2698,3945450762,0.664752213,19.4980695,1,0,0,1
2699,3945487560,2.391555913,16.4092664,1,0,0,1
2700,3945489920,2.586087963,2.8314028,1,0,0,1
2701,3945504255,1.007423063,5.85585585,1,0,0,1
2702,3945506115,0.749746913,16.34491635,1,0,0,1
2703,3945506340,0.664867213,13.06306305,1,0,0,1
2704,3945543963,2.439480263,16.53796655,1,0,0,1
2705,3945544255,2.541516013,16.66666665,1,0,0,1
2706,3945584524,1.607448463,3.66795365,1,0,0,1
2707,3945586342,0.747722613,16.28056625,1,0,0,1
2708,3945586366,0.664722213,14.47876445,1,0,0,1
2709,3945625835,2.486380863,16.4092664,1,0,0,1
2710,4032025440,2.584357663,16.7310167,1,0,0,1
2711,4032065272,1.813255963,1.54440155,1,0,0,1
2712,4032067049,0.745948663,16.4092664,1,0,0,1
2713,4032067073,0.664717213,16.28056625,1,0,0,1
2714,4032104999,2.439534013,16.7310167,1,0,0,1
2715,4032106153,2.535737713,16.28056625,1,0,0,1
2716,4032125719,1.141988913,3.86100385,1,0,0,1
2717,4032127678,0.754330913,16.34491635,1,0,0,1
2718,4032127701,0.664697213,13.06306305,1,0,0,1
2719,4032165455,2.431492713,16.47361645,1,0,0,1
2720,4032168102,2.648243163,2.05920205,1,0,0,1
2721,4032174292,0.809342213,15.1222651,1,0,0,1
2722,4032176947,0.754670113,16.47361645,1,0,0,1
2723,4118576181,0.664782213,17.76061775,1,0,0,1
2724,4118613998,2.434444763,16.7953668,1,0,0,1
2725,4118614262,2.540072463,16.15186615,1,0,0,1
2726,4118660526,1.673309263,2.38095235,1,0,0,1
2727,4118662619,0.760678763,16.2162162,1,0,0,1
2728,4118662647,0.664917213,17.76061775,1,0,0,1
2729,4118701470,2.486328363,16.4092664,1,0,0,1
2730,4118701749,2.598751213,15.95881595,1,0,0,1
2731,4118729699,1.326649463,3.86100385,1,0,0,1
2732,4118731038,0.749563863,16.34491635,1,0,0,1
2733,4118731062,0.664722213,21.6216216,1,0,0,1
2734,4118767950,2.395775063,16.47361645,1,0,0,1
2735,4118768537,2.511309913,7.4002574,1,0,0,1
2736,4118804900,1.514636663,3.2175032,1,0,0,1
2737,4118806332,0.761222313,16.4092664,1,0,0,1
2738,4118806361,0.664967213,15.05791505,1,0,0,1
2739,4118844306,2.445223913,16.7310167,1,0,0,1
2740,4118844565,2.557389963,16.6023166,1,0,0,1
2741,4118859102,1.020944463,6.17760615,1,0,0,1
2742,4118861105,0.756460163,16.34491635,1,0,0,1
2743,4118861132,0.664867213,17.76061775,1,0,0,1
2744,4118897600,2.376068163,16.4092664,1,0,0,1
2745,4118897854,2.483055063,16.6023166,1,0,0,1
2746,4118937638,1.614694813,4.05405405,1,0,0,1
2747,4118939657,0.757101463,16.34491635,1,0,0,1
2748,4118939683,0.664832213,21.6216216,1,0,0,1
2749,4118977746,2.445947263,16.7953668,1,0,0,1
2750,4118978009,2.554043213,16.28056625,1,0,0,1
2751,4119027521,1.841434913,1.4157014,1,0,0,1
2752,4119029377,0.749594413,16.6023166,1,0,0,1
2753,4119029399,0.664682213,16.28056625,1,0,0,1
2754,4119066606,2.410672663,16.4092664,1,0,0,1
2755,4119066888,2.511857513,16.28056625,1,0,0,1
2756,4119088392,1.173711063,4.3114543,1,0,0,1
2757,4119090457,0.759356013,16.28056625,1,0,0,1
2758,4119090482,0.664792213,17.76061775,1,0,0,1
2759,4119128358,2.442000263,16.4092664,1,0,0,1
2760,4119128626,2.552440113,16.4092664,1,0,0,1
2761,4119134028,0.795110513,18.08236805,1,0,0,1
2762,4119135841,0.747645963,16.34491635,1,0,0,1
2763,4119135865,0.664747213,17.76061775,1,0,0,1
2764,4119172080,2.359413763,16.47361645,1,0,0,1
2765,4119172332,2.457258263,16.28056625,1,0,0,1
2766,4119346004,1.322746363,1.15830115,1,0,0,1
2767,4119347026,0.746434713,16.53796655,1,0,0,1
2768,4119347049,0.664712213,19.4980695,1,0,0,1
2769,4119384607,2.427107963,16.53796655,1,0,0,1
2770,4119387875,2.630057313,2.44530245,1,0,0,1
2771,4119422513,1.513207413,2.8957529,1,0,0,1
2772,4119424323,0.747510763,16.47361645,1,0,0,1
2773,4119424346,0.664697213,19.4980695,1,0,0,1
2774,4119462041,2.428721563,16.7310167,1,0,0,1
2775,4119462318,2.527527363,15.95881595,1,0,0,1
2776,4119476827,1.021500013,6.17760615,1,0,0,1
2777,4119478857,0.757714363,16.28056625,1,0,0,1
2778,4119478883,0.664832213,19.4980695,1,0,0,1
2779,4119516265,2.414062313,16.53796655,1,0,0,1
2780,4119516526,2.522537163,17.05276705,1,0,0,1
2781,4119557242,1.631027913,4.05405405,1,0,0,1
2782,4119559019,0.745877113,17.6319176,1,0,0,1
2783,4119559041,0.664672213,21.6216216,1,0,0,1
2784,4119596247,2.403090013,16.4092664,1,0,0,1
2785,4119596360,2.500185013,16.15186615,1,0,0,1
2786,4119637739,1.697289613,1.48005145,1,0,0,1
2787,4119639565,0.748107063,16.28056625,1,0,0,1
2788,4119639589,0.664727213,19.4980695,1,0,0,1
2789,4119678422,2.486841863,16.85971685,1,0,0,1
2790,4119678689,2.585989763,16.6023166,1,0,0,1
2791,4119699090,1.155545563,3.86100385,1,0,0,1
2792,4119700920,0.748372463,16.4092664,1,0,0,1
2793,4119700945,0.664747213,14.47876445,1,0,0,1
2794,4119737574,2.363814913,16.4092664,1,0,0,1
2795,4206137431,2.463826813,16.85971685,1,0,0,1
2796,4206142750,0.794756313,16.023166,1,0,0,1
2797,4206144597,0.749189313,16.34491635,1,0,0,1
2798,4206144620,0.664667213,13.06306305,1,0,0,1
2799,4206181929,2.415462763,16.47361645,1,0,0,1
2800,4206182205,2.515989413,16.6023166,1,0,0,1
2801,4206655549,21.80039486,0.7078507,1,0,0,1
2802,4206657483,0.753222563,16.53796655,1,0,0,1
2803,4206657507,0.664737213,14.47876445,1,0,0,1
2804,4206695604,2.447528813,16.66666665,1,0,0,1
2805,4206695919,2.554006463,16.4092664,1,0,0,1
2806,4206724011,1.334885763,3.34620335,1,0,0,1
2807,4206726220,0.766015163,16.28056625,1,0,0,1
2808,4206726251,0.665067213,16.28056625,1,0,0,1
2809,4206765806,2.488229063,16.47361645,1,0,0,1
2810,4293165489,2.605890613,16.28056625,1,0,0,1
2811,4293201087,1.500977013,3.024453,1,0,0,1
2812,4293203250,0.758283013,16.34491635,1,0,0,1
2813,4293203492,0.664757213,19.4980695,1,0,0,1
2814,4293241038,2.442493713,16.7953668,1,0,0,1
2815,4293241325,2.552646063,16.4092664,1,0,0,1
2816,4293255505,1.003369163,6.3063063,1,0,0,1
2817,4293257366,0.749857863,16.28056625,1,0,0,1
2818,4293257390,0.664757213,19.4980695,1,0,0,1
2819,4293295853,2.469485113,16.47361645,1,0,0,1
2820,4293296585,2.570260613,16.4092664,1,0,0,1
2821,4293336018,1.595243313,3.7323037,1,0,0,1
2822,4293337913,0.751276513,16.47361645,1,0,0,1
2823,4293337937,0.664767213,13.06306305,1,0,0,1
2824,4293375354,2.420505563,16.47361645,1,0,0,1
2825,4293376762,2.576322063,3.4105534,1,0,0,1
2826,4293409644,1.225344013,1.994852,1,0,0,1
2827,4293411679,0.757888913,16.4092664,1,0,0,1
2828,4293411706,0.664857213,13.06306305,1,0,0,1
2829,4293450016,2.462341363,16.7310167,1,0,0,1
2830,4293450300,2.572202313,16.28056625,1,0,0,1
2831,4293470931,1.158067663,3.7966538,1,0,0,1
2832,4293472765,0.748591363,16.34491635,1,0,0,1
2833,4293472790,0.664807213,14.47876445,1,0,0,1
2834,4293510052,2.413230413,17.05276705,1,0,0,1
2835,4293510329,2.513308163,16.6023166,1,0,0,1
2836,4293517101,0.849268113,15.44401545,1,0,0,1
2837,4293518989,0.751062963,19.8841699,1,0,0,1
2838,4293519012,0.664717213,23.6164736,1,0,0,1
2839,4293557855,2.455609313,16.47361645,1,0,0,1
2840,4379957510,2.560618363,16.28056625,1,0,0,1
2841,4380079042,1.313196213,1.15830115,1,0,0,1
2842,4380080900,0.749722413,16.34491635,1,0,0,1
2843,4380080926,0.664852213,13.06306305,1,0,0,1
2844,4380119203,2.460775863,16.7310167,1,0,0,1
2845,4380119503,2.563090213,16.7953668,1,0,0,1
2846,4380154093,1.481957363,2.96010295,1,0,0,1
2847,4380156771,0.761320763,16.66666665,1,0,0,1
2848,4380157055,0.664927213,17.76061775,1,0,0,1
2849,4380194514,2.461181663,16.47361645,1,0,0,1
2850,4380194803,2.574695063,16.53796655,1,0,0,1
2851,4380209716,1.030477263,7.7863578,1,0,0,1
2852,4380211556,0.748799463,16.66666665,1,0,0,1
2853,4380211581,0.664812213,17.76061775,1,0,0,1
2854,4380249464,2.442350463,16.47361645,1,0,0,1
2855,4380249729,2.542067363,16.7310167,1,0,0,1
2856,4380289442,1.601201863,3.6036036,1,0,0,1
2857,4380291415,0.755134563,16.4092664,1,0,0,1
2858,4380291438,0.664697213,14.47876445,1,0,0,1
2859,4380330261,2.486325613,16.6023166,1,0,0,1
2860,4380331822,2.652931613,6.1132561,1,0,0,1
2861,4380368946,1.680665763,1.67310165,1,0,0,1
2862,4380370723,0.745895013,16.28056625,1,0,0,1
2863,4380370745,0.664687213,21.6216216,1,0,0,1
2864,4380407486,2.384034363,16.47361645,1,0,0,1
2865,4380407762,2.481217063,16.6023166,1,0,0,1
2866,4380428407,1.171134363,3.66795365,1,0,0,1
2867,4380430250,0.749029263,16.34491635,1,0,0,1
2868,4380430273,0.664672213,19.4980695,1,0,0,1
2869,4380467826,2.422104263,16.7953668,1,0,0,1
2870,4380468081,2.521406813,16.28056625,1,0,0,1
2871,4380474686,0.833919763,14.9292149,1,0,0,1
2872,4380476535,0.754161963,16.47361645,1,0,0,1
2873,4380476558,0.664692213,14.47876445,1,0,0,1
2874,4380513492,2.393072213,16.47361645,1,0,0,1
2875,4380513763,2.498281013,16.7310167,1,0,0,1
2876,4380876497,1.358671113,0.83655085,1,0,0,1
2877,4380878453,0.754179363,16.34491635,1,0,0,1
2878,4380878480,0.664882213,17.76061775,1,0,0,1
2879,4380917690,2.504465313,16.34491635,1,0,0,1
2880,4380919991,2.705089513,2.05920205,1,0,0,1
2881,4380955913,1.503066113,3.47490345,1,0,0,1
2882,4380957804,0.751260513,16.023166,1,0,0,1
2883,4380957830,0.664842213,21.6216216,1,0,0,1
2884,4380995250,2.415839813,16.47361645,1,0,0,1
2885,4380995519,2.518211663,16.85971685,1,0,0,1
2886,4381010015,1.010897163,5.9202059,1,0,0,1
2887,4381011862,0.749060713,16.28056625,1,0,0,1
2888,4381011886,0.664722213,14.47876445,1,0,0,1
2889,4381049475,2.413797063,16.34491635,1,0,0,1
2890,4467449419,2.513541013,16.4092664,1,0,0,1
2891,4467490393,1.634701563,3.66795365,1,0,0,1
2892,4467492659,0.744923363,16.4092664,1,0,0,1
2893,4467492927,0.664867213,11.9047619,1,0,0,1
2894,4467528646,2.371267213,16.34491635,1,0,0,1
2895,4467528918,2.467598863,16.28056625,1,0,0,1
2896,4467562993,1.415933263,1.73745175,1,0,0,1
2897,4467565036,0.758443313,16.34491635,1,0,0,1
2898,4467565060,0.664722213,14.47876445,1,0,0,1
2899,4467601348,2.367671213,16.7310167,1,0,0,1
2900,4467601629,2.477644763,16.7310167,1,0,0,1
2901,4467621664,1.139814913,3.7966538,1,0,0,1
2902,4467623562,0.751551863,16.28056625,1,0,0,1
2903,4467623587,0.664807213,19.4980695,1,0,0,1
2904,4467660255,2.385440913,16.47361645,1,0,0,1
2905,4467663577,2.610094463,2.1235521,1,0,0,1
2906,4467669273,0.816308863,15.5083655,1,0,0,1
2907,4467671334,0.759167463,16.34491635,1,0,0,1
2908,4467671360,0.664832213,17.76061775,1,0,0,1
2909,4467709091,2.430424163,16.7310167,1,0,0,1
2910,4467709339,2.539764513,15.95881595,1,0,0,1
2911,4468219367,2.901450763,0.64350065,1,0,0,1
2912,4468221517,0.763389013,16.34491635,1,0,0,1
2913,4468221543,0.664797213,14.47876445,1,0,0,1
2914,4468259681,2.454289413,16.47361645,1,0,0,1
2915,4468259949,2.568758913,17.05276705,1,0,0,1
2916,4468287568,1.306293213,3.53925355,1,0,0,1
2917,4468289481,0.752307813,16.2162162,1,0,0,1
2918,4468289506,0.664762213,17.76061775,1,0,0,1
2919,4468326806,2.384656013,16.7310167,1,0,0,1
2920,4468327799,2.522253963,4.37580435,1,0,0,1
2921,4468362300,1.490665563,3.15315315,1,0,0,1
2922,4468364427,0.762088913,16.7310167,1,0,0,1
2923,4468364454,0.664872213,13.06306305,1,0,0,1
2924,4468400962,2.377955863,16.47361645,1,0,0,1
2925,4468401214,2.490617313,16.7310167,1,0,0,1
2926,4468415368,0.997589613,5.7271557,1,0,0,1
2927,4468417282,0.746287213,16.34491635,1,0,0,1
2928,4468417538,0.664822213,13.06306305,1,0,0,1
2929,4468454542,2.418022063,16.7310167,1,0,0,1
2930,4468454792,2.514533263,16.28056625,1,0,0,1
2931,4468494740,1.598390413,3.9253539,1,0,0,1
2932,4468496761,0.762083163,16.34491635,1,0,0,1
2933,4468496787,0.664862213,13.06306305,1,0,0,1
2934,4468534309,2.420589763,16.34491635,1,0,0,1
2935,4468534565,2.533272663,17.05276705,1,0,0,1
2936,4468572477,1.814377463,2.1235521,1,0,0,1
2937,4468574662,0.764985713,16.34491635,1,0,0,1
2938,4468574689,0.664842213,17.76061775,1,0,0,1
2939,4468612506,2.434437113,16.4092664,1,0,0,1
2940,4468612810,2.552255113,14.028314,1,0,0,1
2941,4468633621,1.161740513,3.47490345,1,0,0,1
2942,4468635503,0.750838363,16.4092664,1,0,0,1
2943,4468635527,0.664742213,14.47876445,1,0,0,1
2944,4468671690,2.356957213,16.7953668,1,0,0,1
2945,4468671988,2.460215913,16.53796655,1,0,0,1
2946,4468677454,0.803648163,14.9292149,1,0,0,1
2947,4468679237,0.746281913,16.34491635,1,0,0,1
2948,4468679259,0.664637213,14.47876445,1,0,0,1
2949,4468715654,2.367828263,16.47361645,1,0,0,1
2950,4468715931,2.465390963,16.6023166,1,0,0,1
2951,4469048192,1.310125363,0.9009009,1,0,0,1
2952,4469050967,0.755587963,16.28056625,1,0,0,1
2953,4555450207,0.664937213,17.76061775,1,0,0,1
2954,4555489298,2.494096163,16.4092664,1,0,0,1
2955,4555491961,2.713170463,2.1879022,1,0,0,1
2956,4555527437,1.495958663,2.8314028,1,0,0,1
2957,4555529371,0.753363713,16.34491635,1,0,0,1
2958,4555529398,0.664857213,17.76061775,1,0,0,1
2959,4555567881,2.470438063,16.7310167,1,0,0,1
2960,4555568814,2.575395863,16.4092664,1,0,0,1
2961,4555582724,1.016308713,6.24195625,1,0,0,1
2962,4555584530,0.747247463,16.53796655,1,0,0,1
2963,4555584553,0.664677213,14.47876445,1,0,0,1
2964,4555622411,2.441188963,16.4092664,1,0,0,1
2965,4555622691,2.539926863,16.4092664,1,0,0,1
2966,4555662997,1.611815213,3.15315315,1,0,0,1
2967,4555664823,0.748208513,16.4092664,1,0,0,1
2968,4555664846,0.664727213,17.76061775,1,0,0,1
2969,4555702396,2.426699313,16.7310167,1,0,0,1
2970,4555702642,2.524837963,16.47361645,1,0,0,1
2971,4555737423,1.579751413,1.994852,1,0,0,1
2972,4555739198,0.745756113,16.2162162,1,0,0,1
2973,4555739222,0.664732213,17.76061775,1,0,0,1
2974,4555776703,2.418727363,16.4092664,1,0,0,1
2975,4555776993,2.516515413,16.023166,1,0,0,1
2976,4555797542,1.159072613,4.1184041,1,0,0,1
2977,4555799422,0.750735113,16.7953668,1,0,0,1
2978,4555799445,0.664682213,14.47876445,1,0,0,1
2979,4555836921,2.418485113,16.4092664,1,0,0,1
2980,4555837525,2.519578263,16.15186615,1,0,0,1
2981,4555843647,0.823827363,15.05791505,1,0,0,1
2982,4555845566,0.752505863,16.4092664,1,0,0,1
2983,4555845592,0.664817213,14.47876445,1,0,0,1
2984,4555882397,2.391873513,16.47361645,1,0,0,1
2985,4555882664,2.495468563,16.6023166,1,0,0,1
2986,4555932278,1.741476963,2.25225225,1,0,0,1
2987,4555934418,0.762807763,16.34491635,1,0,0,1
2988,4555934444,0.664847213,14.47876445,1,0,0,1
2989,4555971106,2.380345613,16.4092664,1,0,0,1
2990,4555971382,2.494723613,16.4092664,1,0,0,1
2991,4555998862,1.313329613,3.28185325,1,0,0,1
2992,4556000934,0.759803213,16.4092664,1,0,0,1
2993,4556000959,0.664747213,13.06306305,1,0,0,1
2994,4556038833,2.441932713,16.85971685,1,0,0,1
2995,4556039587,2.551585463,16.6023166,1,0,0,1
2996,4556073841,1.484804713,2.96010295,1,0,0,1
2997,4556075676,0.748670063,16.28056625,1,0,0,1
2998,4556075699,0.664702213,14.47876445,1,0,0,1
2999,4556113753,2.422682313,16.47361645,1,0,0,1
3000,4642513449,2.523134013,16.7310167,1,0,0,1
3001,4642527727,1.004259013,6.3063063,1,0,0,1
3002,4642529672,0.753797713,16.4092664,1,0,0,1
3003,4642529696,0.664727213,14.47876445,1,0,0,1
3004,4642568657,2.492792413,16.66666665,1,0,0,1
3005,4642569599,2.629109163,6.04890605,1,0,0,1
3006,4642609716,1.623522563,3.28185325,1,0,0,1
3007,4642611672,0.754331263,16.28056625,1,0,0,1
3008,4642611699,0.664872213,17.76061775,1,0,0,1
3009,4642648764,2.404034963,16.47361645,1,0,0,1
3010,4642649022,2.509019863,16.4092664,1,0,0,1
3011,4642692063,1.560874963,1.8018018,1,0,0,1
3012,4642693950,0.751086813,16.28056625,1,0,0,1
3013,4642693972,0.664662213,21.6216216,1,0,0,1
3014,4642730326,2.365943813,16.4092664,1,0,0,1
3015,4642731904,2.529218113,3.0888031,1,0,0,1
3016,4642752048,1.140127513,3.86100385,1,0,0,1
3017,4642754752,0.761678763,16.34491635,1,0,0,1
3018,4642755017,0.664857213,13.06306305,1,0,0,1
3019,4642793507,2.504627963,16.47361645,1,0,0,1
3020,4642793764,2.617040763,15.95881595,1,0,0,1
3021,4642799711,0.813641313,19.24066925,1,0,0,1
3022,4642801528,0.747793113,16.4092664,1,0,0,1
3023,4642801554,0.664857213,13.06306305,1,0,0,1
3024,4642838891,2.380298213,16.47361645,1,0,0,1
3025,4642839954,2.548043663,2.63835265,1,0,0,1
3026,4643733906,22.17061881,0.57915055,1,0,0,1
3027,4643735851,0.753568163,16.4092664,1,0,0,1
3028,4643735874,0.664702213,14.47876445,1,0,0,1
3029,4643773767,2.442829113,16.7953668,1,0,0,1
3030,4643774047,2.548097163,17.24581725,1,0,0,1
3031,4643800986,1.308568563,3.4105534,1,0,0,1
3032,4643803049,0.759301363,16.28056625,1,0,0,1
3033,4643803074,0.664787213,14.47876445,1,0,0,1
3034,4643840580,2.424695413,16.4092664,1,0,0,1
3035,4643841497,2.565395063,5.14800515,1,0,0,1
3036,4643878035,1.495427363,2.8314028,1,0,0,1
3037,4643878937,0.745622113,16.4092664,1,0,0,1
3038,4643878960,0.664697213,14.47876445,1,0,0,1
3039,4643915909,2.393783763,16.7310167,1,0,0,1
3040,4643916340,2.489407513,16.0875161,1,0,0,1
3041,4643930379,1.005855713,6.56370655,1,0,0,1
3042,4643932141,0.745159913,16.4092664,1,0,0,1
3043,4643932491,0.664687213,14.47876445,1,0,0,1
3044,4643968590,2.374134313,16.53796655,1,0,0,1
3045,4643968837,2.469299863,16.47361645,1,0,0,1
3046,4644009561,1.628289113,3.989704,1,0,0,1
3047,4644011782,0.757491863,16.2162162,1,0,0,1
3048,4644012017,0.664722213,14.47876445,1,0,0,1
3049,4644049392,2.452664713,16.47361645,1,0,0,1
3050,4644049693,2.562711463,16.4092664,1,0,0,1
3051,4644083551,1.468643613,2.25225225,1,0,0,1
3052,4644085481,0.752995363,16.34491635,1,0,0,1
3053,4644085504,0.664727213,14.47876445,1,0,0,1
3054,4644123497,2.429897163,16.4092664,1,0,0,1
3055,4644125817,2.647625913,2.05920205,1,0,0,1
3056,4644146837,1.146764113,4.1184041,1,0,0,1
3057,4644148621,0.746100963,16.4092664,1,0,0,1
3058,4644148644,0.664682213,14.47876445,1,0,0,1
3059,4644184340,2.339923613,16.4092664,1,0,0,1
3060,4644184611,2.437233913,16.28056625,1,0,0,1
3061,4644191874,0.820987463,12.35521235,1,0,0,1
3062,4644193669,0.746783563,16.28056625,1,0,0,1
3063,4644193692,0.664697213,19.4980695,1,0,0,1
3064,4644230404,2.382720413,16.4092664,1,0,0,1
3065,4644230675,2.480520913,16.7310167,1,0,0,1
3066,4644290065,1.686414413,2.05920205,1,0,0,1
3067,4644292269,0.761270963,16.2162162,1,0,0,1
3068,4644292558,0.664962213,11.9047619,1,0,0,1
3069,4644329957,2.436285663,16.6023166,1,0,0,1
3070,4644330226,2.549046713,16.28056625,1,0,0,1
3071,4644357572,1.325791513,3.15315315,1,0,0,1
3072,4644359362,0.746597663,16.34491635,1,0,0,1
3073,4644359385,0.664702213,21.6216216,1,0,0,1
3074,4644397033,2.388726463,16.7310167,1,0,0,1
3075,4730796812,2.501068913,7.4002574,1,0,0,1
3076,4730831893,1.476590863,2.96010295,1,0,0,1
3077,4730833718,0.748068213,16.34491635,1,0,0,1
3078,4730833742,0.664737213,19.4980695,1,0,0,1
3079,4730870332,2.376989963,16.47361645,1,0,0,1
3080,4730872100,2.546369313,2.8314028,1,0,0,1
3081,4730886208,1.007383313,6.43500645,1,0,0,1
3082,4730888406,0.765565363,16.28056625,1,0,0,1
3083,4730888432,0.664867213,13.06306305,1,0,0,1
3084,4730926477,2.445075663,16.85971685,1,0,0,1
3085,4730926735,2.561349013,16.4092664,1,0,0,1
3086,4730966449,1.596624463,3.6036036,1,0,0,1
3087,4730968284,0.748444613,16.4092664,1,0,0,1
3088,4730968308,0.664722213,16.28056625,1,0,0,1
3089,4731006022,2.434452463,16.4092664,1,0,0,1
3090,4731006303,2.534654913,16.15186615,1,0,0,1
3091,4731040756,1.507211963,2.1879022,1,0,0,1
3092,4731042055,0.749436113,16.4092664,1,0,0,1
3093,4731042079,0.664737213,13.06306305,1,0,0,1
3094,4731079676,2.404950863,16.4092664,1,0,0,1
3095,4817479442,2.505810413,15.8301158,1,0,0,1
